step,time,relative_time,gram_rank,dominant_eigenvalue,q1,q2,q3,q4,rank_q,theta1_deg,theta2_deg,orth_B0,orth_Bdom
9167,9167,8000,10,3.99924940754859115e+00,1.24094402685978933e+00,1.15476653587588096e+00,8.16403238370118967e-01,6.78275697781522413e-01,4,5.73203040815501268e+01,7.05195163893767756e+01,8.88178419700125232e-16,6.66246542776419583e-16
9217,9217,8050,10,3.99928154495910215e+00,1.24192165136187227e+00,1.15662174386062722e+00,8.13772782555918117e-01,6.76484007112216457e-01,4,5.71549205142864949e+01,7.02586965996330690e+01,8.88178419700125232e-16,1.57179395304457546e-16
9267,9267,8100,10,3.99937855672695175e+00,1.24517291960949161e+00,1.16034195364386483e+00,8.08459368560931035e-01,6.70480723265907907e-01,4,5.66017253706537673e+01,6.97331196760680569e+01,8.88178419700125232e-16,2.48373142530882136e-16
9317,9317,8150,10,3.99960788379467136e+00,1.24736848106379306e+00,1.16138129722463312e+00,8.06965601780415875e-01,6.66387179084806935e-01,4,5.62253342801879512e+01,6.95856662355963209e+01,8.88178419700125232e-16,1.18569160418151057e-16
9367,9367,8200,10,3.99976320484756798e+00,1.24742998749948719e+00,1.16402818290955068e+00,8.03142820046528150e-01,6.66272036248730659e-01,4,5.62147567547857463e+01,6.92089083976041479e+01,8.88178419700125232e-16,2.48953546788454006e-16
9417,9417,8250,10,3.99973966458527030e+00,1.24946160775472848e+00,1.16820719231524150e+00,7.97052040849868582e-01,6.62454293326694255e-01,4,5.58643364375324296e+01,6.86103836479049818e+01,8.88178419700125232e-16,5.00111688259734531e-16
9467,9467,8300,10,3.99982005491005799e+00,1.25093824592259661e+00,1.16994756658166321e+00,7.94495243188808598e-01,6.59661659404347955e-01,4,5.56083676640433850e+01,6.83597695153724061e+01,8.88178419700125232e-16,2.67974552523311789e-16
9517,9517,8350,10,3.99985120286444440e+00,1.25047013687861663e+00,1.17272729887328042e+00,7.90386413393714293e-01,6.60548587747165517e-01,4,5.56896294827752314e+01,6.79578044487360273e+01,8.88178419700125232e-16,4.60768218175152933e-16
9567,9567,8400,10,3.99977407778196836e+00,1.25169545997499942e+00,1.17642232685046855e+00,7.84876110534476923e-01,6.58223727525812707e-01,4,5.54766865177260300e+01,6.74202200987554932e+01,8.88178419700125232e-16,4.02517270249174220e-16
9617,9617,8450,10,3.99972714873875068e+00,1.25258880220632673e+00,1.17775354992938674e+00,7.82877114002400787e-01,6.56522118886577077e-01,4,5.53209614191350454e+01,6.72256143547209746e+01,8.88178419700125232e-16,4.55105118944664844e-16
9667,9667,8500,10,3.99966433690390888e+00,1.25176114089570722e+00,1.17945054409696715e+00,7.80318149237455905e-01,6.58098811838676134e-01,4,5.54652509024100553e+01,6.69768148150822640e+01,8.88178419700125232e-16,3.52699411754952922e-16
9717,9717,8550,10,3.99960251868941041e+00,1.25211544083469839e+00,1.18136780132898722e+00,7.77412450365386087e-01,6.57424461686154205e-01,4,5.54035267471521493e+01,6.66947360212425480e+01,8.88178419700125232e-16,3.14020348332180866e-16
9767,9767,8600,10,3.99955326761103569e+00,1.25202298360475228e+00,1.18072825966910488e+00,7.78383438170909936e-01,6.57600523513671265e-01,4,5.54196402327885878e+01,6.67889464151382839e+01,8.88178419700125232e-16,1.58564769057272427e-16
9817,9817,8650,10,3.99950912603554043e+00,1.25030871442998182e+00,1.17988395155664416e+00,7.79662658371604866e-01,6.60854082699386169e-01,4,5.57176264747180809e+01,6.69131411660503090e+01,8.88178419700125232e-16,1.11041532152699299e-16
9867,9867,8700,10,3.99961230150113067e+00,1.24932638620212200e+00,1.17907085846711346e+00,7.80891740712901017e-01,6.62709273165199342e-01,4,5.58877226048934119e+01,6.70325520579566074e+01,8.88178419700125232e-16,3.14280655650915147e-16
9917,9917,8750,10,3.99967361173794966e+00,1.24802470378663566e+00,1.17606574049541912e+00,7.85410322082007006e-01,6.65157378924928655e-01,4,5.61123863831933178e+01,6.74722638339639502e+01,8.88178419700125232e-16,2.23126697976501019e-16
9967,9967,8800,10,3.99967883169006599e+00,1.24531302437470481e+00,1.17283241693726170e+00,7.90230423219139944e-01,6.70220464714952779e-01,4,5.65777754800170740e+01,6.79425627500059619e+01,8.88178419700125232e-16,1.10814754637399973e-17
10017,10017,8850,10,3.99981842660783027e+00,1.24323795607597321e+00,1.17009138069614038e+00,7.94283426001449078e-01,6.74061855152802369e-01,4,5.69315480753417873e+01,6.83390241669328020e+01,8.88178419700125232e-16,3.14221843002155641e-16
10067,10067,8900,10,3.99983741829117401e+00,1.24141669768656060e+00,1.16612845096845263e+00,8.00090267308581793e-01,6.77410202687408369e-01,4,5.72403975416467787e+01,6.89086740081526017e+01,8.88178419700125232e-16,9.86176965306652217e-19
10117,10117,8950,10,3.99982313247531795e+00,1.23841120469370702e+00,1.16210002374915788e+00,8.05930229487767935e-01,6.82889220949549403e-01,4,5.77467618924592827e+01,6.94835393828750512e+01,8.88178419700125232e-16,5.55112248084879275e-16
10167,10167,9000,10,3.99989253445379234e+00,1.23593914408635408e+00,1.15890941697315308e+00,8.10511544181170995e-01,6.87353207685168832e-01,4,5.81602317511473430e+01,6.99359109261454250e+01,8.88178419700125232e-16,4.96506901775516279e-16
10217,10217,9050,10,3.99985575002022831e+00,1.23423720880532684e+00,1.15530159098720753e+00,8.15645899801149987e-01,6.90404600506425825e-01,4,5.84433400258446696e+01,7.04443804198264161e+01,8.88178419700125232e-16,3.14020430435306014e-16
10267,10267,9100,10,3.99987362183271244e+00,1.23136111594213604e+00,1.15152537933206878e+00,8.20968513862824767e-01,6.95521244927671756e-01,4,5.89189433823680702e+01,7.09731808620803690e+01,8.88178419700125232e-16,3.14030702613564878e-16
10317,10317,9150,10,3.99991123119234882e+00,1.22872527593728287e+00,1.14851770603414560e+00,8.25170939215665866e-01,7.00167263068510404e-01,4,5.93517686935648712e+01,7.13919225283283367e+01,8.88178419700125232e-16,4.58043650678246708e-16
10367,10367,9200,10,3.99985678612465634e+00,1.22720049668434039e+00,1.14557189657335323e+00,8.29255708320015494e-01,7.02836354308531974e-01,4,5.96008439786317084e+01,7.17999968814233682e+01,8.88178419700125232e-16,5.55205949374801151e-16
10417,10417,9250,10,3.99991388964665751e+00,1.22444397228034019e+00,1.14225483063995337e+00,8.33818866349096188e-01,7.07627697837176162e-01,4,6.00487448327002937e+01,7.22571107817205274e+01,8.88178419700125232e-16,4.99222402607383115e-16
10467,10467,9300,10,3.99991877355901115e+00,1.22164055736067523e+00,1.13952524852511727e+00,8.37545346816379710e-01,7.12456559104833853e-01,4,6.05011789292772590e+01,7.26313999874849259e+01,8.88178419700125232e-16,2.48356086823867191e-16
10517,10517,9350,10,3.99984511281443789e+00,1.22030117240806746e+00,1.13726685353369539e+00,8.40609364600210074e-01,7.14748241424556841e-01,4,6.07162597147963154e+01,7.29398254800483272e+01,8.88178419700125232e-16,4.99786695924782315e-16
10567,10567,9400,10,3.99989928573391529e+00,1.21781441586949812e+00,1.13460768419206603e+00,8.44195121386233316e-01,7.18977084822898460e-01,4,6.11137710340124372e+01,7.33015506654663227e+01,8.88178419700125232e-16,1.12028943878476536e-16
10617,10617,9450,10,3.99984759373725574e+00,1.21516323315759367e+00,1.13254601559707391e+00,8.46958985167045153e-01,7.23448904057491404e-01,4,6.15350097255710580e+01,7.35809453114579668e+01,8.88178419700125232e-16,5.67470736858172803e-16
10667,10667,9500,10,3.99978369709212300e+00,1.21438215389934023e+00,1.13143762130276326e+00,8.48439101586403344e-01,7.24759259541263301e-01,4,6.16586177585835458e+01,7.37307775108660479e+01,8.88178419700125232e-16,5.59480678714507321e-16
10717,10717,9550,10,3.99981944323232952e+00,1.21270576615158676e+00,1.13009564399660278e+00,8.50225755561370589e-01,7.27560804842243614e-01,4,6.19231597213954146e+01,7.39118364631966642e+01,8.88178419700125232e-16,4.98434235621653575e-16
10767,10767,9600,10,3.99976741006044145e+00,1.21084392216699510e+00,1.12946147358234850e+00,8.51068022953036296e-01,7.30655182799143321e-01,4,6.22157795948989119e+01,7.39972662390644160e+01,8.88178419700125232e-16,3.22559727492288844e-16
10817,10817,9650,10,3.99979944345210736e+00,1.21103445945761279e+00,1.13000386044086998e+00,8.50347737921804625e-01,7.30339330726620384e-01,4,6.21858904134425998e+01,7.39242059618092497e+01,8.88178419700125232e-16,5.62165860556043970e-16
10867,10867,9700,10,3.99983352562599981e+00,1.21054915079029435e+00,1.13027158657088722e+00,8.49991847367096431e-01,7.31143456184146001e-01,4,6.22619943200378998e+01,7.38881200473924054e+01,8.88178419700125232e-16,1.24398657009874660e-16
10917,10917,9750,10,3.99982958400806776e+00,1.20977481664323516e+00,1.13096274545231790e+00,8.49072004248730305e-01,7.32423984462433508e-01,4,6.23832489289819776e+01,7.37948910974457135e+01,8.88178419700125232e-16,5.96531179713875551e-16
10967,10967,9800,10,3.99991587843921703e+00,1.21086009155388785e+00,1.13241425016481045e+00,8.47135152159128935e-01,7.30628386173238664e-01,4,6.22132436391243928e+01,7.35987710106865904e+01,8.88178419700125232e-16,2.36746792784114701e-16
11017,11017,9850,10,3.99990850517845420e+00,1.21139350536973844e+00,1.13324763178358068e+00,8.46019979112140330e-01,7.29743636593029210e-01,4,6.21295324791005257e+01,7.34859656457406203e+01,8.88178419700125232e-16,6.88956844459797551e-16
11067,11067,9900,10,3.99990677347831092e+00,1.21144724818533733e+00,1.13395446776341280e+00,8.45072343080398913e-01,7.29654414681481400e-01,4,6.21210927350323558e+01,7.33901726117058075e+01,8.88178419700125232e-16,3.42661110755641063e-16
11117,11117,9950,10,3.99994535272128404e+00,1.21295151307778482e+00,1.13488746790866735e+00,8.43818958772470040e-01,7.27151034464169843e-01,4,6.18844434308282629e+01,7.32635641908762238e+01,8.88178419700125232e-16,7.25503288291130414e-16
11167,11167,10000,10,3.99988563137233655e+00,1.21391306176226066e+00,1.13514287442311734e+00,8.43475343235605579e-01,7.25544677110220748e-01,4,6.17327456652683324e+01,7.32288726371644856e+01,8.88178419700125232e-16,1.41841984536999635e-18
11367,11367,10200,10,3.99985616639227670e+00,1.21536802612515227e+00,1.13436091544312689e+00,8.44526680167672961e-01,7.23104806423420343e-01,4,6.15025635811889373e+01,7.33350406286237302e+01,8.88178419700125232e-16,3.19830813393832322e-16
11567,11567,10400,10,3.99993272014624202e+00,1.21433586133002036e+00,1.13367506480372238e+00,8.45447128708990081e-01,7.24836820179465602e-01,4,6.16659366769527395e+01,7.34280511703266257e+01,8.88178419700125232e-16,5.01303828324165667e-16
11767,11767,10600,10,3.99992851201881106e+00,1.21287092886196413e+00,1.13424986114992388e+00,8.44675826859854872e-01,7.27285439096313269e-01,4,6.18971415047314153e+01,7.33501079571689445e+01,8.88178419700125232e-16,2.52219959922469805e-16
11967,11967,10800,10,3.99989772482648442e+00,1.21349145013792170e+00,1.13706526011812614e+00,8.40882033481807123e-01,7.26249613040974573e-01,4,6.17993021082935456e+01,7.29673021637770773e+01,8.88178419700125232e-16,3.81912846308448980e-16
12167,12167,11000,10,3.99996139800572115e+00,1.21801560283716048e+00,1.14179808670228322e+00,8.34444203768594961e-01,7.18636202292390336e-01,4,6.10816979746767927e+01,7.23198574785971431e+01,8.88178419700125232e-16,3.47971588965689236e-16
12367,12367,11200,10,3.99996614481076929e+00,1.22385520032782424e+00,1.14514244343027216e+00,8.29848651414549221e-01,7.08645502794268634e-01,4,6.01440206481756121e+01,7.18593200985634155e+01,8.88178419700125232e-16,3.14095370173429405e-16
12567,12567,11400,10,3.99997504984498331e+00,1.22819335900360338e+00,1.14723281008770983e+00,8.26956395137166012e-01,7.01099902224673555e-01,4,5.94387659333273177e+01,7.15701632691491767e+01,8.88178419700125232e-16,2.26388508490579580e-16
12767,12767,11600,10,3.99996620059095909e+00,1.23174857610953548e+00,1.14975403845435897e+00,8.23447418514316798e-01,6.94834833073394775e-01,4,5.88550753356194747e+01,7.12200534813964339e+01,8.88178419700125232e-16,4.44158802700399584e-16
12967,12967,11800,10,3.99997742680469681e+00,1.23541406358081129e+00,1.15284432613442056e+00,8.19115351888654586e-01,6.88296514234052914e-01,4,5.82477101111740083e+01,7.07888730459644506e+01,8.88178419700125232e-16,2.22251349526747518e-16
13167,13167,12000,10,3.99998191702678829e+00,1.23811949878660510e+00,1.15631640063750374e+00,8.14206596397208715e-01,6.83417959029763433e-01,4,5.77956923740579711e+01,7.03016821018056532e+01,8.88178419700125232e-16,9.40483059574911347e-16
13367,13367,12200,10,3.99997696098163535e+00,1.23994415796565272e+00,1.16018175211340369e+00,8.08689249380175723e-01,6.80101819676178776e-01,4,5.74890002109185474e+01,6.97558235177189232e+01,8.88178419700125232e-16,5.59004667483300243e-17
13567,13567,12400,10,3.99998353697866893e+00,1.24172650267673612e+00,1.16355884040896207e+00,8.03822632740676113e-01,6.76842147439270181e-01,4,5.71879685594180529e+01,6.92758453528910678e+01,8.88178419700125232e-16,4.47365845497771693e-16
13767,13767,12600,10,3.99998108587240075e+00,1.24277983515829882e+00,1.16558203884373057e+00,8.00886078493622811e-01,6.74906127786607857e-01,4,5.70093805944594152e+01,6.89868940455387474e+01,8.88178419700125232e-16,7.02166893850000639e-16
13967,13967,12800,10,3.99998864394892850e+00,1.24289561625538791e+00,1.16657445669322968e+00,7.99439826998189607e-01,6.74692883535271348e-01,4,5.69897191449809029e+01,6.88447696274920418e+01,8.88178419700125232e-16,1.30319277718643330e-17
14167,14167,13000,10,3.99999057729451701e+00,1.24302637036505659e+00,1.16696219649286825e+00,7.98873727166278136e-01,6.74451957204568853e-01,4,5.69675075680224552e+01,6.87891713912765965e+01,8.88178419700125232e-16,4.63831621033369812e-16
14367,14367,13200,10,3.99998819087016777e+00,1.24308902745974459e+00,1.16661504422256512e+00,7.99380596833312751e-01,6.74336466320179739e-01,4,5.69568610143688971e+01,6.88389516029119193e+01,8.88178419700125232e-16,4.12526671369638574e-16
14567,14567,13400,10,3.99999101556556846e+00,1.24253242703366684e+00,1.16587467511415510e+00,8.00460018943771279e-01,6.75361508948967071e-01,4,5.70513735766337646e+01,6.89450122235691367e+01,8.88178419700125232e-16,3.41007487387983134e-16
14767,14767,13600,10,3.99998872588991450e+00,1.24190820507214728e+00,1.16536288315283421e+00,8.01204936685810720e-01,6.76508691869127543e-01,4,5.71571981781701197e+01,6.90182448138717319e+01,8.88178419700125232e-16,5.66488435232735312e-16
14967,14967,13800,10,3.99999121622837883e+00,1.24165995014264885e+00,1.16481173549226025e+00,8.02005998019658550e-01,6.76964229639761217e-01,4,5.71992351020509631e+01,6.90970327834689471e+01,8.88178419700125232e-16,4.45951300587776653e-16
15167,15167,14000,10,3.99999126749602629e+00,1.24130958125377000e+00,1.16400994407985814e+00,8.03169253696383589e-01,6.77606466533187235e-01,4,5.72585148671145063e+01,6.92115106515040708e+01,8.88178419700125232e-16,3.14272568547372850e-16
15367,15367,14200,10,3.99999124076068524e+00,1.24088564139390023e+00,1.16354409933735958e+00,8.03843970492540971e-01,6.78382506394769824e-01,4,5.73301672608475670e+01,6.92779467865753702e+01,8.88178419700125232e-16,1.11082144119137704e-16
15567,15567,14400,10,3.99999485094881591e+00,1.24088925358881896e+00,1.16345876769920342e+00,8.03967471894137753e-01,6.78375898988005321e-01,4,5.73295570902444638e+01,6.92901102594598228e+01,8.88178419700125232e-16,3.14177926581532096e-16
15767,15767,14600,10,3.99999448514672196e+00,1.24092932413449164e+00,1.16333279995403349e+00,8.04149735155778034e-01,6.78302596562267879e-01,4,5.73227879901026540e+01,6.93080627323432594e+01,8.88178419700125232e-16,4.45226636673775342e-16
15967,15967,14800,10,3.99999674623406332e+00,1.24062886875077316e+00,1.16335569644573034e+00,8.04116610664938447e-01,6.78851979463990007e-01,4,5.73735259839668927e+01,6.93047999087612823e+01,8.88178419700125232e-16,2.24507532286402129e-16
16167,16167,15000,10,3.99999655217631611e+00,1.24047621645748452e+00,1.16365623442475741e+00,8.03681633536808993e-01,6.79130883117035511e-01,4,5.73992887011339192e+01,6.92619598132625924e+01,8.88178419700125232e-16,2.22265581247405404e-16
16367,16367,15200,10,3.99999601220660406e+00,1.24048922099366465e+00,1.16384386653687089e+00,8.03409891851293079e-01,6.79107128955757200e-01,4,5.73970943728026413e+01,6.92352020887483377e+01,8.88178419700125232e-16,2.22044807589990469e-16
16567,16567,15400,10,3.99999751062290532e+00,1.24020642375435797e+00,1.16383940129895902e+00,8.03416360291524856e-01,6.79623444620935935e-01,4,5.74447950379715948e+01,6.92358389697715211e+01,8.88178419700125232e-16,4.71058306043052908e-16
16767,16767,15600,10,3.99999647653840951e+00,1.23987408301481938e+00,1.16384508254074759e+00,8.03408130308450819e-01,6.80229562918403419e-01,4,5.75008061546177061e+01,6.92350286480996999e+01,8.88178419700125232e-16,4.00317107077579967e-16
16967,16967,15800,10,3.99999748206028594e+00,1.23976103395923576e+00,1.16372434336432451e+00,8.03583009191503383e-01,6.80435580107571991e-01,4,5.75198475294370084e+01,6.92522480217424317e+01,8.88178419700125232e-16,2.22060121172927975e-16
17167,17167,16000,10,3.99999754949399122e+00,1.23950336541511019e+00,1.16334494557971979e+00,8.04132164257915338e-01,6.80904844397964504e-01,4,5.75632263042081505e+01,6.93063319584245932e+01,8.88178419700125232e-16,2.22075208568733003e-16
17367,17367,16200,10,3.99999749555561479e+00,1.23907777341243097e+00,1.16290499668776692e+00,8.04768270173858657e-01,6.81679009091004096e-01,4,5.76348097878745378e+01,6.93690013779675780e+01,8.88178419700125232e-16,2.22342500392379240e-16
17567,17567,16400,10,3.99999847875150483e+00,1.23882769394577408e+00,1.16247418043476025e+00,8.05390451782570072e-01,6.82133377509850591e-01,4,5.76768346234384381e+01,6.94303219226251969e+01,8.88178419700125232e-16,4.96522715532869462e-16
17767,17767,16600,10,3.99999801514698294e+00,1.23859587786531256e+00,1.16192471149525134e+00,8.06182959889798934e-01,6.82554211279263079e-01,4,5.77157653882964965e+01,6.95084623281679086e+01,8.88178419700125232e-16,6.66406557723236932e-16
17967,17967,16800,10,3.99999866538819271e+00,1.23818694107148897e+00,1.16133694699243240e+00,8.07029426694155005e-01,6.83295762433830389e-01,4,5.77843830318870033e+01,6.95919638538171057e+01,8.88178419700125232e-16,4.67849843478458919e-16
18167,18167,17000,10,3.99999875009207262e+00,1.23786526576778155e+00,1.16084962851466167e+00,8.07730239608108747e-01,6.83878339915558908e-01,4,5.78383063380826385e+01,6.96611290473503004e+01,8.88178419700125232e-16,1.36253158442184447e-16
18367,18367,17200,10,3.99999871541182461e+00,1.23767005608193181e+00,1.16037477807170708e+00,8.08412255235554822e-01,6.84231563345442328e-01,4,5.78710074858974366e+01,6.97284669846549292e+01,8.88178419700125232e-16,2.55141092766817697e-16
18567,18567,17400,10,3.99999920444600221e+00,1.23735822664803141e+00,1.15987053353587344e+00,8.09135554425343351e-01,6.84795311714704980e-01,4,5.79232095587915552e+01,6.97999111364441234e+01,8.88178419700125232e-16,3.53290752812722242e-16
18767,18767,17600,10,3.99999892621533570e+00,1.23703891173222114e+00,1.15945780299010859e+00,8.09726869435212881e-01,6.85371965330040744e-01,4,5.79766202539286795e+01,6.98583415935047469e+01,8.88178419700125232e-16,4.64822731421320304e-16
18967,18967,17800,10,3.99999930309656992e+00,1.23687276350740727e+00,1.15912118433254685e+00,8.10208664500395304e-01,6.85671763231905484e-01,4,5.80043935242059661e+01,6.99059652864283407e+01,8.88178419700125232e-16,1.11263347048611050e-16
19167,19167,18000,10,3.99999930157402250e+00,1.23667532193759899e+00,1.15876392460531141e+00,8.10719536605166935e-01,6.86027804181825629e-01,4,5.80373819973121101e+01,6.99564782560100440e+01,8.88178419700125232e-16,3.14839922853670373e-16
19367,19367,18200,10,3.99999927599621685e+00,1.23640735713010796e+00,1.15844811129924685e+00,8.11170742462527961e-01,6.86510631552449069e-01,4,5.80821261062783094e+01,7.00011046269955983e+01,8.88178419700125232e-16,2.23111020166421207e-16
19567,19567,18400,10,3.99999955579971767e+00,1.23625523582855723e+00,1.15822040537484794e+00,8.11495836448544838e-01,6.86784530902144863e-01,4,5.81075129532010521e+01,7.00332654874511036e+01,8.88178419700125232e-16,2.55851505239039233e-16
19767,19767,18600,10,3.99999938781309572e+00,1.23614646531530914e+00,1.15799296772510485e+00,8.11820353710846931e-01,6.86980288136761597e-01,4,5.81256589742526657e+01,7.00653756023538392e+01,8.88178419700125232e-16,4.84592939676478592e-16
19967,19967,18800,10,3.99999960227531126e+00,1.23595265753862726e+00,1.15776370532007755e+00,8.12147278911605985e-01,6.87328908400633320e-01,4,5.81579788265684456e+01,7.00977303558796336e+01,8.88178419700125232e-16,4.45835544200704611e-16
20167,20167,19000,10,3.99999959486135426e+00,1.23580852953941367e+00,1.15760368652302770e+00,8.12375347329235220e-01,6.87588014960726857e-01,4,5.81820033356687034e+01,7.01203053610803977e+01,8.88178419700125232e-16,1.01422167019054613e-16
20367,20367,19200,10,3.99999958917847831e+00,1.23574927661623990e+00,1.15746791578784314e+00,8.12568781040562960e-01,6.87694500008863452e-01,4,5.81918775029983379e+01,7.01394545489288816e+01,8.88178419700125232e-16,5.89037190316005565e-16
20567,20567,19400,10,3.99999974098236688e+00,1.23563089120118574e+00,1.15731075017268470e+00,8.12792610408545557e-01,6.87907189022882837e-01,4,5.82116011909694748e+01,7.01616155931187251e+01,8.88178419700125232e-16,3.35330161524943060e-16
20767,20767,19600,10,3.99999964666784669e+00,1.23550052058039750e+00,1.15719111522119045e+00,8.12962928338763935e-01,6.88141310811644313e-01,4,5.82333146300589064e+01,7.01784805586738685e+01,8.88178419700125232e-16,5.76450321719662215e-16
20967,20967,19800,10,3.99999977424981124e+00,1.23545773183412333e+00,1.15711091214233641e+00,8.13077079372632516e-01,6.88218128830739739e-01,4,5.82404395554258230e+01,7.01897848264575828e+01,8.88178419700125232e-16,5.07956445395268936e-16
21167,21167,20000,10,3.99999976207916985e+00,1.23540041641230758e+00,1.15701142483343555e+00,8.13218643911280958e-01,6.88321008780276800e-01,4,5.82499821297832767e+01,7.02038049159810384e+01,8.88178419700125232e-16,3.24866620221313062e-16
21367,21367,20200,10,3.99999976611931274e+00,1.23529483218441771e+00,1.15691939009631861e+00,8.13349571106521174e-01,6.88510477464557291e-01,4,5.82675573543182423e+01,7.02167725909941822e+01,8.88178419700125232e-16,3.25029576519073903e-16
21567,21567,20400,10,3.99999985006440184e+00,1.23524990208361718e+00,1.15686805520239111e+00,8.13422585654121511e-01,6.88591082865887105e-01,4,5.82750348134169798e+01,7.02240047599260038e+01,8.88178419700125232e-16,4.93682807345694621e-16
21767,21767,20600,10,3.99999979557881913e+00,1.23523126897491431e+00,1.15681134562766519e+00,8.13503233323083164e-01,6.88624507367130545e-01,4,5.82781355581235658e+01,7.02319933707171629e+01,8.88178419700125232e-16,3.64376000982723420e-16
21967,21967,20800,10,3.99999987156893022e+00,1.23515877554053533e+00,1.15674261462955408e+00,8.13600960852421395e-01,6.88754527538807726e-01,4,5.82901977943657101e+01,7.02416743637974008e+01,8.88178419700125232e-16,3.23898797079567673e-16
22167,22167,21000,10,3.99999986155444542e+00,1.23510762581271960e+00,1.15670407081963345e+00,8.13655758013970498e-01,6.88846247474185991e-01,4,5.82987072655532401e+01,7.02471028806596536e+01,8.88178419700125232e-16,2.43749818006663567e-16
22367,22367,21200,10,3.99999986695287868e+00,1.23510515519340291e+00,1.15667534363627800e+00,8.13696595435852821e-01,6.88850677298556979e-01,4,5.82991182588772361e+01,7.02511485843694885e+01,8.88178419700125232e-16,4.45658328780263991e-16
22567,22567,21400,10,3.99999991268885857e+00,1.23506662342105278e+00,1.15662832096436929e+00,8.13763434385660234e-01,6.88919759994820247e-01,4,5.83055277676676411e+01,7.02577704382809429e+01,8.88178419700125232e-16,4.97117200229106497e-16
22767,22767,21600,10,3.99999988258233508e+00,1.23501485458168125e+00,1.15659544864455310e+00,8.13810154873177205e-01,6.89012560816266606e-01,4,5.83141381644486358e+01,7.02623992801359236e+01,8.88178419700125232e-16,2.23096659526036124e-16
22967,22967,21800,10,3.99999992706231922e+00,1.23501194409165982e+00,1.15658174410554904e+00,8.13829631557960509e-01,6.89017777674088228e-01,4,5.83146222141531112e+01,7.02643289755184526e+01,8.88178419700125232e-16,2.36226915319724544e-16
23167,23167,22000,10,3.99999991895234208e+00,1.23500060255017829e+00,1.15655403621116948e+00,8.13869007472119432e-01,6.89038106131074080e-01,4,5.83165084147570099e+01,7.02682303006628786e+01,8.88178419700125232e-16,4.44190963993425761e-16
23367,23367,22200,10,3.99999992462681631e+00,1.23495700299215283e+00,1.15652563113872553e+00,8.13909371195081666e-01,6.89116246188290260e-01,4,5.83237588962678615e+01,7.02722295939057062e+01,8.88178419700125232e-16,4.44123356370530347e-16
23567,23567,22400,10,3.99999994940046744e+00,1.23494571647552909e+00,1.15651748721563385e+00,8.13920943190698853e-01,6.89136472230822306e-01,4,5.83256356776717197e+01,7.02733761812808098e+01,8.88178419700125232e-16,2.22162808544320131e-16
23767,23767,22600,10,3.99999993231171524e+00,1.23495027081002817e+00,1.15650482991526449e+00,8.13938927919451549e-01,6.89128310713062242e-01,4,5.83248783655833378e+01,7.02751581771492511e+01,8.88178419700125232e-16,4.97229752732888050e-16
23967,23967,22800,10,3.99999995856673962e+00,1.23492141494408969e+00,1.15648233839074055e+00,8.13970884608463563e-01,6.89180019234806318e-01,4,5.83296764772867817e+01,7.02783246165183755e+01,8.88178419700125232e-16,2.22347739290053897e-16
24167,24167,23000,10,3.99999995286266596e+00,1.23490181694790313e+00,1.15647449442384587e+00,8.13982029130317697e-01,6.89215135134718659e-01,4,5.83329349985164143e+01,7.02794288897290045e+01,8.88178419700125232e-16,2.22666397887432847e-16
24367,24367,23200,10,3.99999995722488633e+00,1.23491074227644826e+00,1.15647140011083049e+00,8.13986425393995350e-01,6.89199142926217090e-01,4,5.83314510218498086e+01,7.02798645027798017e+01,8.88178419700125232e-16,2.48270966700769728e-16
24567,24567,23400,10,3.99999997054018097e+00,1.23489824679871951e+00,1.15645633093127720e+00,8.14007834513261086e-01,6.89221531913687291e-01,4,5.83335285824955818e+01,7.02819858871369121e+01,8.88178419700125232e-16,4.57829034679283632e-16
24767,24767,23600,10,3.99999996115978007e+00,1.23487537357604715e+00,1.15644726289906985e+00,8.14020717262926685e-01,6.89262512933511484e-01,4,5.83373314241106584e+01,7.02832624248816558e+01,8.88178419700125232e-16,3.33083055116917295e-16
24967,24967,23800,10,3.99999997644255378e+00,1.23488041184138608e+00,1.15644839427913393e+00,8.14019109953330600e-01,6.89253486353496703e-01,4,5.83364937948335651e+01,7.02831031577639322e+01,8.88178419700125232e-16,1.60961012930765101e-18
25167,25167,24000,10,3.99999997246849803e+00,1.23488103031341301e+00,1.15644089791815108e+00,8.14029759666230479e-01,6.89252378285403089e-01,4,5.83363909709347084e+01,7.02841584328334790e+01,8.88178419700125232e-16,2.22056498013372921e-16
25367,25367,24200,10,3.99999997577294719e+00,1.23486112022837946e+00,1.15643152160675333e+00,8.14043079839322448e-01,6.89288048458924552e-01,4,5.83397010337227542e+01,7.02854783321830610e+01,8.88178419700125232e-16,3.14058921143484171e-16
25567,25567,24400,10,3.99999998287929026e+00,1.23485886621118701e+00,1.15643292196907699e+00,8.14041090477663265e-01,6.89292086520382430e-01,4,5.83400757545497655e+01,7.02852812051489906e+01,8.88178419700125232e-16,3.14023657930330580e-16
25767,25767,24600,10,3.99999997765569626e+00,1.23486652838123012e+00,1.15643155491404648e+00,8.14043032522901000e-01,6.89278359651373962e-01,4,5.83388019422274411e+01,7.02854736435678689e+01,8.88178419700125232e-16,2.22104624090783874e-16
25967,25967,24800,10,3.99999998658181699e+00,1.23485400621041497e+00,1.15642368005790908e+00,8.14054219448141492e-01,6.89300793083897023e-01,4,5.83408837016581145e+01,7.02865821670799704e+01,8.88178419700125232e-16,1.11082770556525583e-16
