step,R_v0,R_v1,R_v2,R_v3,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3
39600,0.28867528275898346,0.2886752827595711,0.2886752827588846,0.2886752827595412,7.0697989873155244e-12,6.3781829386517325e-12,5.944436857173038e-12,6.599438380489225e-12
39640,0.28867528275898313,0.288675282759574,0.28867528275888577,0.2886752827595418,6.970581113213958e-12,6.475376581981763e-12,5.864514750546458e-12,6.7286173498022406e-12
39680,0.2886752827589816,0.2886752827595756,0.2886752827588858,0.2886752827595411,6.97668801996117e-12,6.456302781077344e-12,5.898555227885047e-12,6.761787449839195e-12
39720,0.2886752827589788,0.28867528275957605,0.2886752827588845,0.28867528275953913,7.0843415122937175e-12,6.3486896868414595e-12,6.025295069829055e-12,6.686729256621338e-12
39760,0.2886752827589785,0.28867528275957893,0.28867528275888577,0.28867528275953974,7.139946364786075e-12,6.317783866911344e-12,6.08481607765166e-12,6.650595506723985e-12
39800,0.28867528275897636,0.28867528275957965,0.2886752827588848,0.2886752827595384,7.066127935490689e-12,6.414652103442443e-12,6.0153710336918635e-12,6.751775644063268e-12
39840,0.28867528275897514,0.28867528275958165,0.2886752827588848,0.28867528275953797,6.987978158023677e-12,6.4884186856067544e-12,5.9603564234155875e-12,6.865709755885611e-12
39880,0.28867528275897403,0.2886752827595842,0.288675282758886,0.28867528275953835,7.042087764490842e-12,6.4246266803731245e-12,6.04864764658019e-12,6.848475117503528e-12
39920,0.28867528275897203,0.2886752827595858,0.28867528275888554,0.28867528275953713,7.151919814764741e-12,6.321266804875259e-12,6.1765654057514114e-12,6.772496506461118e-12
39960,0.28867528275897053,0.2886752827595876,0.2886752827588849,0.28867528275953624,7.160152386363127e-12,6.337924561996262e-12,6.187171732073857e-12,6.800275980317969e-12
40000,0.2886752827589697,0.2886752827595894,0.2886752827588852,0.28867528275953613,7.058166936479112e-12,6.451108771389277e-12,6.098311353293555e-12,6.928210446123156e-12
