label,mode,step,particle,actual_Ra,predicted_minus_partial_chi_E,partial_chi_E_read,g1_balance_error,C_memory,delta_C_memory_forward,sign_match,sweep_case,window_mode
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,A,-1.391799750536521e-11,5.956826022707741e-13,-5.956826022707741e-13,-1.4513680107635984e-11,1.3245684765040956e-06,9.769194677240695e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,22,B,1.3917997472966199e-11,-5.956826022707741e-13,5.956826022707741e-13,1.4513680075236974e-11,1.3245684765040956e-06,9.769194677240695e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,A,-1.4483693463459646e-11,4.665034794204743e-13,-4.665034794204743e-13,-1.495019694288012e-11,1.3255453959718196e-06,7.650657062495778e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,23,B,1.44836934931058e-11,-4.665034794204743e-13,4.665034794204743e-13,1.4950196972526273e-11,1.3255453959718196e-06,7.650657062495778e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,A,-1.4993687914914523e-11,3.6575999474581095e-13,-3.6575999474581095e-13,-1.5359447909660333e-11,1.3263104616780692e-06,5.998463913831299e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,24,B,1.4993687930478753e-11,-3.6575999474581095e-13,3.6575999474581095e-13,1.5359447925224563e-11,1.3263104616780692e-06,5.998463913831299e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,A,-1.5455328646930572e-11,2.871946861803222e-13,-2.871946861803222e-13,-1.5742523333110894e-11,1.3269103080694523e-06,4.709992853357284e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,25,B,1.54553286026731e-11,-2.871946861803222e-13,2.871946861803222e-13,1.5742523288853423e-11,1.3269103080694523e-06,4.709992853357284e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,A,-1.587464080476139e-11,2.259268954919547e-13,-2.259268954919547e-13,-1.6100567700253346e-11,1.327381307354788e-06,3.705201086068057e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,26,B,1.5874640865324246e-11,-2.259268954919547e-13,2.259268954919547e-13,1.6100567760816202e-11,1.327381307354788e-06,3.705201086068057e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,A,-1.6256609231511676e-11,1.7814985522294745e-13,-1.7814985522294745e-13,-1.6434759086734623e-11,1.3277518274633949e-06,2.921657625656338e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,27,B,1.6256609176454535e-11,-1.7814985522294745e-13,1.7814985522294745e-13,1.6434759031677482e-11,1.3277518274633949e-06,2.921657625656338e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,A,-1.6605395240809097e-11,1.4089441811994477e-13,-1.4089441811994477e-13,-1.6746289658929042e-11,1.3280439932259605e-06,2.3106684571670942e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,28,B,1.6605395263043712e-11,-1.4089441811994477e-13,1.4089441811994477e-13,1.6746289681163657e-11,1.3280439932259605e-06,2.3106684571670942e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,A,-1.6924507304107552e-11,1.1184476755497824e-13,-1.1184476755497824e-13,-1.7036352071662528e-11,1.3282750600716772e-06,1.8342541879016432e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,29,B,1.6924507276155464e-11,-1.1184476755497824e-13,1.1184476755497824e-13,1.703635204371044e-11,1.3282750600716772e-06,1.8342541879016432e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,A,-1.7216932178163672e-11,8.919467296136992e-14,-8.919467296136992e-14,-1.730612685112504e-11,1.3284584854904674e-06,1.4627926365664666e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,30,B,1.721693221924477e-11,-8.919467296136992e-14,8.919467296136992e-14,1.730612689220614e-11,1.3284584854904674e-06,1.4627926365664666e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,A,-1.7485237866973757e-11,7.153537026090253e-14,-7.153537026090253e-14,-1.755677323723466e-11,1.328604764754124e-06,1.1731800722788015e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,31,B,1.7485237840927494e-11,-7.153537026090253e-14,7.153537026090253e-14,1.7556773211188397e-11,1.328604764754124e-06,1.1731800722788015e-10,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,A,-1.773165341905367e-11,5.776810965885336e-14,-5.776810965885336e-14,-1.7789421528712524e-11,1.328722082761352e-06,9.473969984051951e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,32,B,1.7731653447217516e-11,-5.776810965885336e-14,5.776810965885336e-14,1.778942155687637e-11,1.328722082761352e-06,9.473969984051951e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,A,-1.7958131191136723e-11,4.703594388074356e-14,-4.703594388074356e-14,-1.8005167135017466e-11,1.3288168224611924e-06,7.713894796441944e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,33,B,1.7958131152596724e-11,-4.703594388074356e-14,4.703594388074356e-14,1.8005167096477467e-11,1.3288168224611924e-06,7.713894796441944e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,34,A,-1.8166395999801542e-11,3.8670523863432187e-14,-3.8670523863432187e-14,-1.8205066523664975e-11,1.3288939614091568e-06,6.341965913602878e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,34,B,1.8166396013777586e-11,-3.8670523863432187e-14,3.8670523863432187e-14,1.8205066537641018e-11,1.3288939614091568e-06,6.341965913602878e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,35,A,-1.8357983136310738e-11,3.215060016522255e-14,-3.215060016522255e-14,-1.839013373647596e-11,1.3289573810682929e-06,5.272698427096498e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,35,B,1.835798317209788e-11,-3.215060016522255e-14,3.215060016522255e-14,1.8390133772263103e-11,1.3289573810682929e-06,5.272698427096498e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,36,A,-1.853426904953239e-11,2.7069654764903768e-14,-2.7069654764903768e-14,-1.8561338704297296e-11,1.3290101080525638e-06,4.439423381444218e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,36,B,1.8534268950217778e-11,-2.7069654764903768e-14,2.7069654764903768e-14,1.8561338604982683e-11,1.3290101080525638e-06,4.439423381444218e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,37,A,-1.8696494825693345e-11,2.3110654495211155e-14,-2.3110654495211155e-14,-1.8719605480188555e-11,1.3290545022863783e-06,3.790147337214629e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,37,B,1.869649490785554e-11,-2.3110654495211155e-14,2.3110654495211155e-14,1.871960556235075e-11,1.3290545022863783e-06,3.790147337214629e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,38,A,-1.884578566336073e-11,2.002635928684921e-14,-2.002635928684921e-14,-1.886581202264758e-11,1.3290924037597504e-06,3.28432292304327e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,38,B,1.88457856188915e-11,-2.002635928684921e-14,2.002635928684921e-14,1.886581197817835e-11,1.3290924037597504e-06,3.28432292304327e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,39,A,-1.898316634365172e-11,1.7623963104056318e-14,-1.7623963104056318e-14,-1.9000790306755778e-11,1.3291252469889809e-06,2.890329949065236e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,39,B,1.8983166337298974e-11,-1.7623963104056318e-14,1.7623963104056318e-14,1.900079030040303e-11,1.3291252469889809e-06,2.890329949065236e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,40,A,-1.9109572831196766e-11,1.5753114335810306e-14,-1.5753114335810306e-14,-1.9125325945532576e-11,1.3291541502884715e-06,2.5835107510728902e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,40,B,1.9109572875665996e-11,-1.5753114335810306e-14,1.5753114335810306e-14,1.9125325990001806e-11,1.3291541502884715e-06,2.5835107510728902e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,41,A,-1.9225863868326584e-11,1.4296572111601555e-14,-1.4296572111601555e-14,-1.9240160440438186e-11,1.3291799853959822e-06,2.3446378263026552e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,41,B,1.9225863839527463e-11,-1.4296572111601555e-14,1.4296572111601555e-14,1.9240160411639066e-11,1.3291799853959822e-06,2.3446378263026552e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,42,A,-1.933282793429485e-11,1.3162918601814723e-14,-1.3162918601814723e-14,-1.9345990852896664e-11,1.3292034317742453e-06,2.1587186506976145e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,42,B,1.9332827911848477e-11,-1.3162918601814723e-14,1.3162918601814723e-14,1.934599083045029e-11,1.3292034317742453e-06,2.1587186506976145e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,43,A,-1.9431191261598015e-11,1.2280874940770799e-14,-1.2280874940770799e-14,-1.9443472136538785e-11,1.3292250189607522e-06,2.014063490286411e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,43,B,1.9431191285738454e-11,-1.2280874940770799e-14,1.2280874940770799e-14,1.9443472160679224e-11,1.3292250189607522e-06,2.014063490286411e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,44,A,-1.9521623419616486e-11,1.159486795144327e-14,-1.159486795144327e-14,-1.953321828756793e-11,1.329245159595655e-06,1.9015583440366962e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,44,B,1.9521623424275167e-11,-1.159486795144327e-14,1.159486795144327e-14,1.953321829222661e-11,1.329245159595655e-06,1.9015583440366962e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,45,A,-1.9604742247734518e-11,1.1061572458835562e-14,-1.1061572458835562e-14,-1.9615803820193353e-11,1.3292641751790955e-06,1.814097883249032e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,45,B,1.960474223799364e-11,-1.1061572458835562e-14,1.1061572458835562e-14,1.9615803810452474e-11,1.3292641751790955e-06,1.814097883249032e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,46,A,-1.9681118734249988e-11,1.0647214541604444e-14,-1.0647214541604444e-14,-1.969176594879159e-11,1.329282316157928e-06,1.746143184823129e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_78:combined_minus_R2_R3_residual,combined_minus_R2_R3_residual,46,B,1.9681118764743174e-11,-1.0647214541604444e-14,1.0647214541604444e-14,1.9691765979284777e-11,1.329282316157928e-06,1.746143184823129e-11,False,C_decay_0_78,combined_minus_R2_R3_residual
C_decay_0_86:C_only,single_C_memory_time_gradient,1,A,1.3183489279218597e-10,1.3183489279218591e-10,-1.3183489279218591e-10,5.169878828456423e-26,5.437387204556533e-07,2.162092241791849e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,1,B,-1.318348927921863e-10,-1.3183489279218591e-10,1.3183489279218591e-10,-3.877409121342317e-25,5.437387204556533e-07,2.162092241791849e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,2,A,1.1337800755331855e-10,1.1337800755331867e-10,-1.1337800755331867e-10,-1.1632227364026952e-25,7.599479446348381e-07,1.859399323874426e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,2,B,-1.1337800755331774e-10,-1.1337800755331867e-10,1.1337800755331867e-10,9.305781891221561e-25,7.599479446348381e-07,1.859399323874426e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,3,A,9.750508618722269e-11,9.750508618722255e-11,-9.750508618722255e-11,1.4217166778255163e-25,9.458878770222808e-07,1.59908341347045e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,3,B,-9.750508618722282e-11,-9.750508618722255e-11,9.750508618722255e-11,-2.714186384939622e-25,9.458878770222808e-07,1.59908341347045e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,4,A,8.385437376020352e-11,8.385437376020421e-11,-8.385437376020421e-11,-6.85008944770476e-25,1.1057962183693257e-06,1.375211729667349e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,4,B,-8.385437376020473e-11,-8.385437376020421e-11,8.385437376020421e-11,-5.169878828456423e-25,1.1057962183693257e-06,1.375211729667349e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,5,A,7.211476102809677e-11,7.21147610280964e-11,-7.21147610280964e-11,3.618915179919496e-25,1.2433173913360606e-06,1.182682080860781e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,5,B,-7.211476102809618e-11,-7.21147610280964e-11,7.21147610280964e-11,2.1971985020939798e-25,1.2433173913360606e-06,1.182682080860781e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,6,A,6.201869403989419e-11,6.201869403989525e-11,-6.201869403989525e-11,-1.0598251598335667e-24,1.3615855994221387e-06,1.0171065822542822e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,6,B,-6.201869403989468e-11,-6.201869403989525e-11,6.201869403989525e-11,5.686866711302065e-25,1.3615855994221387e-06,1.0171065822542822e-07,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,7,A,5.333607639685549e-11,5.333607639685424e-11,-5.333607639685424e-11,1.247233267365112e-24,1.463296257647567e-06,8.747116529084096e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,7,B,-5.333607639685474e-11,-5.333607639685424e-11,5.333607639685424e-11,-4.976008372389307e-25,1.463296257647567e-06,8.747116529084096e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,8,A,4.5869025195299894e-11,4.586902519529931e-11,-4.586902519529931e-11,5.816113682013476e-25,1.550767422938408e-06,7.522520132029087e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,8,B,-4.586902519529953e-11,-4.586902519529931e-11,4.586902519529931e-11,-2.1971985020939798e-25,1.550767422938408e-06,7.522520132029087e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,9,A,3.944736113741773e-11,3.944736113741636e-11,-3.944736113741636e-11,1.370017889540952e-24,1.6259926242586988e-06,6.469367226536283e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,9,B,-3.944736113741556e-11,-3.944736113741636e-11,3.944736113741636e-11,8.013312184107456e-25,1.6259926242586988e-06,6.469367226536283e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,10,A,3.3924730026524375e-11,3.392473002652829e-11,-3.392473002652829e-11,-3.9161832125557404e-24,1.6906862965240616e-06,5.56365572435064e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,10,B,-3.3924730026527683e-11,-3.392473002652829e-11,3.392473002652829e-11,6.074607623436297e-25,1.6906862965240616e-06,5.56365572435064e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,11,A,2.9175267253014165e-11,2.917526725301127e-11,-2.917526725301127e-11,2.895132143935597e-24,1.746322853767568e-06,4.784743829493848e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,11,B,-2.917526725301334e-11,-2.917526725301127e-11,2.917526725301127e-11,-2.0679515313825692e-24,1.746322853767568e-06,4.784743829493848e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,12,A,2.5090729252176312e-11,2.5090729252174458e-11,-2.5090729252174458e-11,1.8546940297087417e-24,1.7941702920625065e-06,4.114879597356611e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,12,B,-2.5090729252173417e-11,-2.5090729252174458e-11,2.5090729252174458e-11,1.0404381142268551e-24,1.7941702920625065e-06,4.114879597356611e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,13,A,2.1578026558024496e-11,2.1578026558028765e-11,-2.1578026558028765e-11,-4.268381207744334e-24,1.8353190880360726e-06,3.5387963555167175e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,13,B,-2.157802655802884e-11,-2.1578026558028765e-11,2.1578026558028765e-11,-7.431700815906108e-26,1.8353190880360726e-06,3.5387963555167175e-08,True,C_decay_0_86,C_only
C_decay_0_86:C_only,single_C_memory_time_gradient,14,A,1.8557102229515923e-11,1.8557102229516495e-11,-1.8557102229516495e-11,-5.719178453979918e-25,1.8707070515912398e-06,3.0433647656407054e-08,True,C_decay_0_86,C_only
