case_id,candidate_kind,epsilon,phi_over_pi,s0,stability_gain,pre_steps,C_mode,S_start,Q_start,C_sign_start,g_D,D_gain,baseline_outcome,baseline_phase_after,baseline_S_mean_after,D_outcome,phase_after_D,S_mean_after_D,S_amp_after_D,Q_max_error_after_D,D_selected,D_induced_selection
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.08,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9725450880433377,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.0825,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9745507580047117,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.085,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9763542431584742,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.0875,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9779820820169551,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.09,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.979456507986198,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.095,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9820173294497038,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.1,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9841557721757919,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.12,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.98994794664769,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.15,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9943522300091483,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.2,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9974665558537763,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.3,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9993552455466741,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.5,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9999946542329295,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,0.75,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9999999999989999,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1300,weak_C_window,0.01302677886998932,1.0,gray,1.0,1.0,unresolved,unstable_or_drifting,-0.011107712645541888,white_selected,natural_selection,0.9999999999989999,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,0.019894346752311887,0.0,8.881784197001252e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.005,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,0.7856544598351093,0.0,8.881784197001252e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.01,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.2527388393774505,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.015,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,natural_selection,-0.981127674277273,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.02,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,0.9181081910671128,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0225,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.20864276275701288,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.025,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,natural_selection,-0.9971610923090574,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0275,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,0.773083455174953,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.03,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.6564827252373422,0.0,8.881784197001252e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0325,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,0.705009035434435,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.035,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.9248239421338197,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0375,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.810552071011609,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.04,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.7656438047224751,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.045,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.8682777835698481,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.05,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.9061059725968597,0.0,4.440892098500626e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.055,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.9284087819503875,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.06,unresolved,unstable_or_drifting,0.019894346752311887,unresolved,unstable_or_drifting,-0.9432789745875754,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.065,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9538703449625697,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.07,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9617475645760287,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0725,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.964959699772018,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.075,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9677926705721093,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0775,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9703053069316823,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.08,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9725450880433377,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0825,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9745507580047117,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.085,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9763542431584743,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.0875,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9779820820169552,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.09,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.979456507986198,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.095,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9820173294497035,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.1,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9841557721757919,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.12,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9899479466476903,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.15,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9943522300091483,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.2,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9974665558537763,0.0,4.440892098500626e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.3,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9993552455466741,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.5,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9999946542329293,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,0.75,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.9999999999989999,0.0,4.440892098500626e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1400,weak_C_window,-0.019382522423682155,1.0000000000000002,gray,1.0,1.0,unresolved,unstable_or_drifting,0.019894346752311887,black_selected,natural_selection,-0.999999999999,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.0,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,-0.005447093435061279,0.0,4.440892098500626e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.005,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.13093336458580357,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.01,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.8456498804710703,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.015,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.22633068449569382,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.02,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,-0.9328902337851133,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.0225,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.6215032718200021,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.025,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.542634075525824,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.0275,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,-0.9249396711413256,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.03,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.7849954639821248,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.0325,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,-0.7967893703784253,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.035,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,natural_selection,0.9885534560608713,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.0375,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.8709901082047601,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.04,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.7656440079939631,0.0,8.881784197001252e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.045,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.8682777835698653,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.05,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.906105972596867,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.055,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.9284087819503875,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.06,unresolved,unstable_or_drifting,-0.005447093435061279,unresolved,unstable_or_drifting,0.9432789745875754,0.0,6.661338147750939e-16,False,False
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.065,unresolved,unstable_or_drifting,-0.005447093435061279,white_selected,natural_selection,0.9538703449625698,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.07,unresolved,unstable_or_drifting,-0.005447093435061279,white_selected,natural_selection,0.961747564576028,0.0,6.661338147750939e-16,True,True
gray_metastable_1_eps0.01_phi1_s0.01_g0,gray_metastable,0.01,1.0,0.01,0.0,1500,weak_C_window,0.0030999581748623606,1.0,gray,1.0,0.0725,unresolved,unstable_or_drifting,-0.005447093435061279,white_selected,natural_selection,0.964959699772018,0.0,6.661338147750939e-16,True,True
