関係ID,関係辺,周波数セル,符号付き倍数k,成分種別,振幅,強度,関係内強度比,絶対位相度,絶対位相セル,絶対位相セル誤差度,同周波数基準関係への相対位相度,相対位相セル
9,"(3,5)",48,48,倍音,0.01060778022632484,0.00011252500133000827,1.106024036805097e-05,39.70330452518206,16,-0.2966954748179394,9.957554899200169,4
10,"(4,5)",48,48,倍音,0.022545449916200246,0.0005082973119238937,2.8609419857786152e-05,29.74574962598189,12,-0.2542503740181058,3.6138481765828215e-15,0
1,"(1,2)",49,49,倍音,0.008784646685556048,7.717001739005086e-05,5.270906555441249e-06,-39.62216659245109,128,0.3778334075489317,-70.61313160372416,116
2,"(1,3)",49,49,倍音,0.005263271812746393,2.77020301748507e-05,1.50104292737753e-06,113.60044766498794,45,1.1004476649879371,82.60948265371488,33
3,"(1,4)",49,49,倍音,0.00851805182064267,7.255720681915392e-05,7.5265924713798625e-06,176.20984525836266,70,1.209845258362664,145.2188802470896,58
4,"(1,5)",49,49,倍音,0.021171363444588864,0.00044822663010287366,9.256906133557623e-05,-36.36096754502146,129,1.1390324549785709,-67.35193255629454,117
5,"(2,3)",49,49,倍音,0.01787467838890375,0.0003195041275067428,1.2573567788331654e-05,27.70652623458593,11,0.2065262345859296,-3.284438776687137,143
6,"(2,4)",49,49,倍音,0.008023120546715338,6.437046330712583e-05,4.267507141445355e-06,74.27189447340099,30,-0.7281055265990123,43.280929462127915,17
7,"(2,5)",49,49,倍音,0.01914544350258629,0.0003665480069107236,1.6291499137041324e-05,-77.52508119206158,113,-0.025081192061548158,-108.51604620333465,101
8,"(3,4)",49,49,倍音,0.016370169219256252,0.0002679824402670849,4.8836980619497785e-05,156.8995661074162,63,-0.6004338925837877,125.90860109614314,50
9,"(3,5)",49,49,倍音,0.010472737853495043,0.00010967823814802797,1.0780428017982388e-05,40.939399935712,16,0.9393999357119943,9.948434924438926,4
10,"(4,5)",49,49,倍音,0.02225782256002504,0.0004954106651135597,2.7884097333926237e-05,30.990965011273072,12,0.9909650112730765,8.122176017921655e-15,0
1,"(1,2)",50,50,倍音,0.008683436732306215,7.540207348396484e-05,5.150151533744926e-06,-38.37739824150463,129,-0.8773982415046441,-70.6136964116474,116
2,"(1,3)",50,50,倍音,0.005201018149190152,2.705058978820536e-05,1.4657444319672622e-06,114.8306675076806,46,-0.16933249231940206,82.59436933753783,33
3,"(1,4)",50,50,倍音,0.00841442218977298,7.08025007877439e-05,7.34457117005809e-06,177.4475881009096,71,-0.05241189909040668,145.2112899307668,58
4,"(1,5)",50,50,倍音,0.020910644727380055,0.0004372550629147073,9.030318151546007e-05,-35.11590684873815,130,-0.11590684873812872,-67.35220501888092,117
5,"(2,3)",50,50,倍音,0.017659052318225243,0.0003118421287778163,1.227204223007346e-05,28.948917487020537,12,-1.0510825129794594,-3.2873806831222305,143
6,"(2,4)",50,50,倍音,0.007928365007604282,6.285897169380403e-05,4.1673012252115435e-06,75.52337833010542,30,0.5233783301054108,43.287080159962656,17
7,"(2,5)",50,50,倍音,0.01891521724612914,0.00035778544346826125,1.5902040479321997e-05,-76.27852674307678,113,1.2214732569232458,-108.51482491321954,101
8,"(3,4)",50,50,倍音,0.016165171231035242,0.00026131276092868945,4.762150172370578e-05,158.15325296419218,63,0.6532529641921684,125.91695479404939,50
9,"(3,5)",50,50,倍音,0.010345952790297406,0.00010703873913906267,1.0520987954482447e-05,42.17585181182965,17,-0.32414818817034385,9.939553641686883,4
10,"(4,5)",50,50,倍音,0.021987779874653373,0.0004834624638162119,2.7211595041582127e-05,32.23629817014277,13,-0.2637018298572361,-3.489724362669404e-15,0
1,"(1,2)",51,51,倍音,0.008588568091042725,7.376350185447728e-05,5.038232964389523e-06,-37.132497248618044,129,0.3675027513819453,-70.61423778510031,116
2,"(1,3)",51,51,倍音,0.00514263988752901,2.6446745012804392e-05,1.4330249192229447e-06,116.06137339588152,46,1.0613733958815232,82.57963285939925,33
3,"(1,4)",51,51,倍音,0.008317196793736664,6.917576250574344e-05,7.175824375039818e-06,178.68561210765827,71,1.18561210765827,145.203871571176,58
4,"(1,5)",51,51,倍音,0.020665986034306656,0.0004270829787701577,8.820241324814106e-05,-33.87073927126508,130,1.129260728734954,-67.35247980774734,117
5,"(2,3)",51,51,倍音,0.017456776426811395,0.00030473904321567805,1.1992511794836811e-05,30.19149065521773,12,0.1914906552177325,-3.2902498812645358,143
6,"(2,4)",51,51,倍音,0.00783951056276553,6.145792586371231e-05,4.074417427608881e-06,76.77483910694016,31,-0.7251608930598346,43.2930985704579,17
7,"(2,5)",51,51,倍音,0.018699257300685605,0.0003496622235972439,1.554099792275748e-05,-75.03189514931282,114,-0.03189514931277827,-108.51363568579508,101
8,"(3,4)",51,51,倍音,0.015972754192023573,0.0002551288764788066,4.649455383588466e-05,159.40685487170074,64,-0.5931451282992576,125.92511433521848,50
9,"(3,5)",51,51,倍音,0.010227010073703859,0.00010459173504764022,1.0280468486694456e-05,43.41263418007643,17,0.912634180076431,9.930893643594162,4
10,"(4,5)",51,51,倍音,0.021734436389017366,0.00047238572514824226,2.6588142861582468e-05,33.48174053648226,13,0.9817405364822619,2.353944630813914e-16,0
1,"(1,2)",52,52,倍音,0.008499746585740377,7.22456920218052e-05,4.934562729918695e-06,-35.8874732776343,130,-0.8874732776342855,-70.61475742221828,116
2,"(1,3)",52,52,倍音,0.005087953204932156,2.58872678155794e-05,1.4027094771913355e-06,117.29252972081697,47,-0.20747027918301714,82.565245576233,33
3,"(1,4)",52,52,倍音,0.00822606495814245,6.766814469557916e-05,7.0194343297617075e-06,179.92389668087077,72,-0.076103319129229,145.19661253628678,58
4,"(1,5)",52,52,倍音,0.020436601006233887,0.0004176546606879999,8.625524970134717e-05,-32.625472659796635,131,-0.1254726597966044,-67.35275680438062,117
5,"(2,3)",52,52,倍音,0.01726720761360792,0.00029815645877143935,1.1733464838611477e-05,31.43423248971783,13,-1.0657675102821713,-3.293051654866153,143
6,"(2,4)",52,52,倍音,0.007756277637478139,6.015984278964346e-05,3.988359653527816e-06,78.02627849127167,31,0.5262784912716647,43.298994346687685,17
7,"(2,5)",52,52,倍音,0.018496878130926674,0.0003421345005903534,1.5206422667788184e-05,-73.78519204194147,114,1.2148079580585645,-108.51247618652546,101
8,"(3,4)",52,52,倍音,0.01579229383482857,0.00024939654456556444,4.5449896647628126e-05,160.6603780594007,64,0.660378059400704,125.93309391481671,50
9,"(3,5)",52,52,倍音,0.010115530882829661,0.00010232396504148062,1.0057566188795149e-05,44.649722934872614,18,-0.3502770651273833,9.922438790288632,4
10,"(4,5)",52,52,倍音,0.02149698380604502,0.00046212031275736184,2.6010356030500444e-05,34.72728414458398,14,-0.2727158554160145,2.1812650066929233e-15,0
1,"(1,2)",53,53,倍音,0.008416703501901015,7.08408978389128e-05,4.8386117489797185e-06,-34.642335302167794,130,0.3576646978322235,-70.6152568695188,116
2,"(1,3)",53,53,倍音,0.005036790220210427,2.5369255722407406e-05,1.3746408344296306e-06,118.52410337147283,47,1.0241033714728358,82.5511818041218,33
3,"(1,4)",53,53,倍音,0.008140742986318842,6.627169636929941e-05,6.874576252666139e-06,-178.83757740343955,72,1.162422596560447,145.18950102920945,58
4,"(1,5)",53,53,倍音,0.02022177158677389,0.0004089200461076558,8.44513518101288e-05,-31.38011436361653,131,1.1198856363834562,-67.35303593096755,117
5,"(2,3)",53,53,倍音,0.017089758572589278,0.0002920598480693887,1.1493542592412374e-05,32.67713064895583,13,0.17713064895583078,-3.295790918395188,143
6,"(2,4)",53,53,倍音,0.007678410901923934,5.895799397878432e-05,3.908681830505044e-06,79.27769810336592,32,-0.7223018966340712,43.30477653601491,17
7,"(2,5)",53,53,倍音,0.018307453673231566,0.00033516285999751993,1.4896562909828643e-05,-72.53842268593421,115,-0.038422685934164695,-108.51134425328523,101
8,"(3,4)",53,53,倍音,0.01562322019655157,0.0002440850093099369,4.44819252235291e-05,161.91382834008527,65,-0.5861716599147302,125.94090677273425,50
9,"(3,5)",53,53,倍音,0.010011169266478862,0.00010022351008209091,9.851109521756482e-06,45.887095649049826,18,0.8870956490498244,9.914174081698805,4
10,"(4,5)",53,53,倍音,0.021274684001450585,0.0004526121793615775,2.5475192507100656e-05,35.97292156735102,14,0.972921567351022,1.3725377586582297e-15,0
1,"(1,2)",54,54,倍音,0.008339193415792366,6.954214682599474e-05,4.7499037836403416e-06,-33.39709167594343,131,-0.897091675943408,-70.61573753585526,116
2,"(1,3)",54,54,倍音,0.0049889976108399665,2.4890097160966895e-05,1.3486774820975828e-06,119.75606348017405,48,-0.24393651982594022,82.53741762026222,33
3,"(1,4)",54,54,倍音,0.008060971778264009,6.497926600996882e-05,6.7405082938958115e-06,-177.59882813107652,73,-0.09882813107652666,145.18252600901164,58
4,"(1,5)",54,54,倍音,0.020020841958298372,0.0004008341127191606,8.278142143668533e-05,-30.134671284655635,132,-0.13467128465563763,-67.35331714456748,117
5,"(2,3)",54,54,倍音,0.016923892897128662,0.000286418150793482,1.1271522727775847e-05,33.920173605781436,14,-1.0798263942185653,-3.298472254130397,143
6,"(2,4)",54,54,倍音,0.007605677168577202,5.7846325192616516e-05,3.834982586470431e-06,80.52909950010877,32,0.529099500108769,43.31045364019693,17
7,"(2,5)",54,54,倍音,0.01813041212657755,0.00032871184387955025,1.4609842694365733e-05,-71.29159201610697,115,1.2084079838930515,-108.5102378760188,101
8,"(3,4)",54,54,倍音,0.015465012746398384,0.0002391666192462645,4.358560037485878e-05,163.16721115171083,65,0.6672111517108288,125.94856529179897,50
9,"(3,5)",54,54,倍音,0.009913609252980753,9.82796484207856e-05,9.660044629846616e-06,47.12473140229052,19,-0.37526859770947196,9.90608554237869,4
10,"(4,5)",54,54,倍音,0.021066862842697695,0.0004438127100330368,2.497991600919223e-05,37.21864585991183,15,-0.2813541400881727,-5.519249860451135e-16,0
1,"(1,2)",55,55,倍音,0.008266992271980763,6.834316122498966e-05,4.668010047213218e-06,-32.151750196360595,131,0.34824980363940355,-70.61620070864801,116
2,"(1,3)",55,55,倍音,0.004944435388429429,2.4447441310353276e-05,1.3246920402497476e-06,120.98838119838689,48,0.9883811983868944,82.52393068609948,33
3,"(1,4)",55,55,倍音,0.007986514725381404,6.378441745873402e-05,6.616562809988499e-06,-176.35987237700576,73,1.1401276229942512,145.17567711070686,58
4,"(1,5)",55,55,倍音,0.01983321317806257,0.0003933563449664748,8.123709119108459e-05,-28.889149917726698,132,1.1108500822733003,-67.3536004300141,117
5,"(2,3)",55,55,倍音,0.01676912074888061,0.00028120341069053816,1.106630507160797e-05,35.163350567404265,14,0.16335056740426815,-3.3010999448831404,143
6,"(2,4)",55,55,倍音,0.007537863532189204,5.68193866299079e-05,3.766900621155455e-06,81.78048417762884,33,-0.7195158223711614,43.31603366534143,17
7,"(2,5)",55,55,倍音,0.017965231343423937,0.0003227495372227418,1.4344843534848195e-05,-70.04470466903554,116,-0.044704669035501285,-108.50915518132295,101
8,"(3,4)",55,55,倍音,0.015317196080992704,0.00023461649578357825,4.275638824013062e-05,164.4205315942157,66,-0.5794684057842986,125.95608108192826,50
9,"(3,5)",55,55,倍音,0.0098225622939427,9.648273001838488e-05,9.483422997165719e-06,48.36261062878695,19,0.8626106287869582,9.898160116499547,4
10,"(4,5)",55,55,倍音,0.02087290472227154,0.0004356781515450255,2.4522063894530488e-05,38.46445051228741,15,0.9644505122874051,-3.3560798090936883e-15,0
1,"(1,2)",56,56,倍音,0.008199895678787608,6.723828914299969e-05,4.592544501178032e-06,-30.906318160270484,132,-0.9063181602704812,-70.61664756706833,116
2,"(1,3)",56,56,倍音,0.004902975813879429,2.4039171831486646e-05,1.302569834409642e-06,122.22102949195059,49,-0.27897050804939444,82.51070008515273,33
3,"(1,4)",56,56,倍音,0.007917155846707208,6.268135670105013e-05,6.5021387691767956e-06,-175.1207260165403,74,-0.12072601654029716,145.16894457666186,58
4,"(1,5)",56,56,倍音,0.019658338428662412,0.00038645026977582536,7.981082854853564e-05,-27.643556391296727,133,-0.14355639129672798,-67.35388579809457,117
5,"(2,3)",56,56,倍音,0.016624995021083677,0.000276390459451057,1.0876899165825818e-05,36.40665140263108,15,-1.0933485973689265,-3.303678004166774,143
6,"(2,4)",56,56,倍音,0.007474775721637496,5.5872272088781345e-05,3.7041106727789785e-06,83.03185357784483,33,0.5318535778448323,43.32152417104697,17
7,"(2,5)",56,56,倍音,0.017811434747258516,0.00031724720775584805,1.4100288404083429e-05,-68.79776501284967,116,1.2022349871503397,-108.5080944196475,101
8,"(3,4)",56,56,倍音,0.015179336115308922,0.00023041224490152177,4.199020774471508e-05,165.6737944636613,66,0.6737944636613107,125.96346505686344,50
9,"(3,5)",56,56,倍音,0.009737765000128613,9.48240671977298e-05,9.320390699728169e-06,49.60071498212075,20,-0.3992850178792506,9.890385575322906,4
10,"(4,5)",56,56,倍音,0.020692247715938684,0.00042816911553776967,2.4099419196596337e-05,39.71032940679785,16,-0.2896705932021496,1.528723987690664e-15,0
1,"(1,2)",57,57,倍音,0.008137717395820034,6.6222444414232e-05,4.523159747600636e-06,-29.660802413822623,132,0.33919758617738255,-70.61707919238552,116
2,"(1,3)",57,57,倍音,0.004864502435647363,2.366338394641913e-05,1.2822076536050434e-06,123.45398295761242,49,0.9539829576124329,82.49770617904954,33
3,"(1,4)",57,57,倍音,0.007852698136686903,6.166486802592596e-05,6.3966951289812515e-06,-173.88140402371621,74,1.1185959762838018,145.16231919772093,58
4,"(1,5)",57,57,倍音,0.01949571880997177,0.00038008305191748705,7.84958522823325e-05,-26.397896505467465,133,1.1021034945325676,-67.35417328403037,117
5,"(2,3)",57,57,倍音,0.016491107937451392,0.0002719566410046723,1.0702413417451262e-05,37.65006657533076,15,0.1500665753307625,-3.3062102032321303,143
6,"(2,4)",57,57,倍音,0.007416236638106699,5.500056587239616e-05,3.6463199981039013e-06,84.28320909423664,34,-0.7167909057633598,43.32693231567373,17
7,"(2,5)",57,57,倍音,0.01766858771347783,0.0003121789917888597,1.3875027771108167e-05,-67.55077717407171,117,-0.0507771740716972,-108.5070539526346,101
8,"(3,4)",57,57,倍音,0.01505103670778582,0.0002265337059791162,4.1283384827524296e-05,166.9270042828842,67,-0.5729957171157716,125.97072750432135,50
9,"(3,5)",57,57,倍音,0.009658977134231791,9.329583927961258e-05,9.170179031994245e-06,50.8390272135873,20,0.8390272135872997,9.882750435024409,4
10,"(4,5)",57,57,倍音,0.020524379291176658,0.00042125014528808123,2.3709986240306168e-05,40.956276778562895,16,0.9562767785628965,4.2581700272418704e-15,0
1,"(1,2)",58,58,倍音,0.008080287991759067,6.529105402976578e-05,4.4595434384537255e-06,-28.415209397598808,133,-0.9152093975988059,-70.61749657774264,116
2,"(1,3)",58,58,倍音,0.004828909236476714,2.3318364414130124e-05,1.2635126653503673e-06,124.68721765979782,50,-0.31278234020216805,82.484930479654,33
3,"(1,4)",58,58,倍音,0.007792962099670275,6.0730258286897346e-05,6.299745054221841e-06,-172.6419205617664,75,-0.14192056176638715,145.15579225808978,58
4,"(1,5)",58,58,倍音,0.019344899607203835,0.0003742251408127951,7.728605952141571e-05,-25.152175764472677,134,-0.15217576447264308,-67.3544629446165,117
5,"(2,3)",58,58,倍音,0.016367088035365355,0.00026788157075739976,1.0542045623782577e-05,38.893587085118064,16,-1.1064129148819353,-3.308700095025757,143
6,"(2,4)",58,58,倍音,0.0073620850583607554,5.420029640653869e-05,3.593265297466857e-06,85.53455207596599,34,0.5345520759659982,43.33226489582217,17
7,"(2,5)",58,58,倍音,0.017536294358875097,0.0003075216198411146,1.36680274065255e-05,-66.30374506154645,117,1.1962549384535723,-108.50603224169028,101
8,"(3,4)",58,58,倍音,0.014931936667897057,0.00022296273265408865,4.0632612504929934e-05,168.1801653286979,67,0.6801653286979089,125.97787814855407,50
9,"(3,5)",58,58,倍音,0.009585979830454536,9.189100930988119e-05,9.032096321860321e-06,52.07753106235354,21,-0.42246893764645693,9.87524388220972,4
10,"(4,5)",58,58,倍音,0.02036883250095063,0.00041488933745178276,2.3351969351854462e-05,42.20228718014382,17,-0.2977128198561785,-7.609022502287583e-16,0
1,"(1,2)",59,59,倍音,0.008027453653492056,6.444001215896296e-05,4.401415135163388e-06,-27.16954518716005,133,0.3304548128399519,-70.61790063706648,116
2,"(1,3)",59,59,倍音,0.004796099876309071,2.3002574023531888e-05,1.2464014670248523e-06,125.92071098304073,50,0.9207109830407542,82.4723555331343,33
3,"(1,4)",59,59,倍音,0.007737784449853196,5.9873308192389924e-05,6.210850864210585e-06,-171.4022890655523,75,1.0977109344476894,145.14935548454125,58
4,"(1,5)",59,59,倍音,0.01920546697940037,0.000368849961896838,7.617596200970221e-05,-23.90639940628715,134,1.0936005937128896,-67.3547548561936,117
5,"(2,3)",59,59,倍音,0.016252597489065324,0.00026414692514157244,1.0395074690472773e-05,40.137204414021234,16,0.1372044140212356,-3.311151035885201,143
6,"(2,4)",59,59,倍音,0.00731217448441596,5.346789569054381e-05,3.5447100265346708e-06,86.78588383236767,35,-0.7141161676323273,43.33752838246124,17
7,"(2,5)",59,59,倍音,0.017414194693035488,0.0003032541768069453,1.3478357722888468e-05,-65.05667238831121,118,-0.056672388311190626,-108.50502783821766,101
8,"(3,4)",59,59,倍音,0.014821707101636291,0.00021968300140669567,4.003491598717878e-05,169.4332816567156,68,-0.5667183432843809,125.98492620680916,50
9,"(3,5)",59,59,倍音,0.0095185740148225,9.06032512756541e-05,8.905520776638425e-06,53.316211156524226,21,0.8162111565242292,9.867855706617789,4
10,"(4,5)",59,59,倍音,0.020225182606717174,0.0004090580114750549,2.3023754251592823e-05,43.448355449906444,17,0.9483554499064449,2.798141717413049e-15,0
1,"(1,2)",60,60,倍音,0.00797907513017084,6.36656399329108e-05,4.348523561716934e-06,-25.923815529567324,134,-0.9238155295672803,-70.61829221262393,116
2,"(1,3)",60,60,倍音,0.004765987020923271,2.2714632283609076e-05,1.230799256303116e-06,127.1544414978362,51,-0.3455585021638063,82.4599648147796,33
3,"(1,4)",60,60,倍音,0.007687016958041758,5.909022971322157e-05,6.129619614494778e-06,-170.16252231590803,76,-0.1625223159080218,145.14300100103537,58
4,"(1,5)",60,60,倍音,0.01907704502151894,0.0003639336467530606,7.516063037270219e-05,-22.660572430492966,135,-0.16057243049292322,-67.35504911354958,117
5,"(2,3)",60,60,倍音,0.016147329735106287,0.00026073625757424765,1.0260853388870597e-05,41.380910477748046,17,-1.1190895222519501,-3.3135662053085633,143
6,"(2,4)",60,60,倍音,0.007266372123350936,5.280016383501159e-05,3.5004420452952248e-06,88.03720563771859,35,0.5372056377185882,43.34272895466197,17
