time,source_cid,target_cid,source_branch,target_branch,subspace_overlap,sigma_source,sigma_target,ambiguity_flag
35167,0,0,0,0,9.99999999976633802e-01,3.99999999987907806e+00,3.99999999984685894e+00,0
35167,1,1,5,5,9.99998409845850644e-01,1.00596005692699264e+00,1.00595884913066325e+00,0
35167,2,2,3,3,9.99998421371425694e-01,1.00037015180345912e+00,1.00036321959201735e+00,0
35167,3,3,3,3,9.99998413965381916e-01,9.99629710453837750e-01,9.99636659115745729e-01,0
35167,4,4,6,6,9.99998425511933409e-01,9.94004207875659906e-01,9.94005418778108218e-01,0
35367,0,0,0,0,9.99999999956871055e-01,3.99999999984685894e+00,3.99999999988612842e+00,0
35367,1,1,5,5,9.99999709698612405e-01,1.00595884913066325e+00,1.00595685774606114e+00,0
35367,2,2,3,3,9.99999701594196821e-01,1.00036321959201735e+00,1.00035434517861255e+00,0
35367,3,3,3,3,9.99999709599667996e-01,9.99636659115745729e-01,9.99645523678058923e-01,0
35367,4,4,6,6,9.99999708452735447e-01,9.94005418778108218e-01,9.94007450410237858e-01,0
35567,0,0,0,0,9.99999999959693242e-01,3.99999999988612842e+00,3.99999999989065547e+00,0
35567,1,1,5,5,9.99999530540644388e-01,1.00595685774606114e+00,1.00595191697006370e+00,0
35567,2,2,3,3,9.99999528234906565e-01,1.00035434517861255e+00,1.00035141317666221e+00,0
35567,3,3,3,3,9.99999531465889824e-01,9.99645523678058923e-01,9.99648457119232114e-01,0
35567,4,4,6,6,9.99999531340178827e-01,9.94007450410237858e-01,9.94012451190696145e-01,0
35767,0,0,0,0,9.99999999975325404e-01,3.99999999989065547e+00,3.99999999988519406e+00,0
35767,1,1,5,5,9.99998448306412491e-01,1.00595191697006370e+00,1.00594953072669213e+00,0
35767,2,2,3,3,9.99998460309348247e-01,1.00035141317666221e+00,1.00034703596178032e+00,0
35767,3,3,3,3,9.99998450645680492e-01,9.99648457119232114e-01,9.99652851834620160e-01,0
35767,4,4,6,6,9.99998464955275557e-01,9.94012451190696145e-01,9.94014851568769786e-01,0
35967,0,0,0,0,9.99999999972693954e-01,3.99999999988519406e+00,3.99999999991890576e+00,0
35967,1,1,5,5,9.99999492899150910e-01,1.00594953072669213e+00,1.00594842789146055e+00,0
35967,2,2,3,3,9.99999487443630986e-01,1.00034703596178032e+00,1.00033840209980629e+00,0
35967,3,3,3,3,9.99999490041248662e-01,9.99652851834620160e-01,9.99661484013858126e-01,0
35967,4,4,6,6,9.99999489866612690e-01,9.94014851568769786e-01,9.94015975282143915e-01,0
36167,0,0,0,0,9.99999999961664998e-01,3.99999999991890576e+00,3.99999999990026245e+00,0
36167,1,1,5,5,9.99999686721005254e-01,1.00594842789146055e+00,1.00594441269763157e+00,0
36167,2,2,3,3,9.99999683566412223e-01,1.00033840209980629e+00,1.00033373022990046e+00,0
36167,3,3,3,3,9.99999691168451665e-01,9.99661484013858126e-01,9.99666150743364512e-01,0
36167,4,4,6,6,9.99999687986883323e-01,9.94015975282143915e-01,9.94020046993003170e-01,0
36367,0,0,0,0,9.99999999974479636e-01,3.99999999990026245e+00,3.99999999992438582e+00,0
36367,1,1,5,5,9.99998860869169559e-01,1.00594441269763157e+00,1.00594107005580469e+00,0
36367,2,2,3,3,9.99998866992900970e-01,1.00033373022990046e+00,1.00033081112156630e+00,0
36367,3,3,3,3,9.99998859419576669e-01,9.99666150743364512e-01,9.99669083116166313e-01,0
36367,4,4,6,6,9.99998870113892657e-01,9.94020046993003170e-01,9.94023418328717323e-01,0
36567,0,0,0,0,9.99999999981500243e-01,3.99999999992438582e+00,3.99999999992559729e+00,0
36567,1,1,5,5,9.99999170244376234e-01,1.00594107005580469e+00,1.00594006915939982e+00,0
36567,2,2,3,3,9.99999171212158755e-01,1.00033081112156630e+00,1.00032356015913404e+00,0
36567,3,3,3,3,9.99999169541479160e-01,9.99669083116166313e-01,9.99676339644590128e-01,0
36567,4,4,6,6,9.99999171970648915e-01,9.94023418328717323e-01,9.94024430400337611e-01,0
36767,0,0,0,0,9.99999999966845299e-01,3.99999999992559729e+00,3.99999999992376676e+00,0
36767,1,1,5,5,9.99999706857723880e-01,1.00594006915939982e+00,1.00593721838437711e+00,0
36767,2,2,3,3,9.99999702554656866e-01,1.00032356015913404e+00,1.00031744385202281e+00,0
36767,3,3,3,3,9.99999709704784689e-01,9.99676339644590128e-01,9.99682449507804383e-01,0
36767,4,4,6,6,9.99999707083251588e-01,9.94024430400337611e-01,9.94027325765738490e-01,0
36967,0,0,0,0,9.99999999974583553e-01,3.99999999992376676e+00,3.99999999994301980e+00,0
36967,1,1,5,5,9.99999291139664459e-01,1.00593721838437711e+00,1.00593346469788969e+00,0
36967,2,2,3,3,9.99999292122034644e-01,1.00031744385202281e+00,1.00031476183191548e+00,0
36967,3,3,3,3,9.99999289311254147e-01,9.99682449507804383e-01,9.99685138428070164e-01,0
36967,4,4,6,6,9.99999293695966518e-01,9.94027325765738490e-01,9.94031119174752287e-01,0
37167,0,0,0,0,9.99999999983781418e-01,3.99999999994301980e+00,3.99999999993221245e+00,0
37167,1,1,5,5,9.99998972750036685e-01,1.00593346469788969e+00,1.00593201140883415e+00,0
37167,2,2,3,3,9.99998978177156661e-01,1.00031476183191548e+00,1.00030930042591826e+00,0
37167,3,3,3,3,9.99998973820771742e-01,9.99685138428070164e-01,9.99690609312473555e-01,0
37167,4,4,6,6,9.99998979258325482e-01,9.94031119174752287e-01,9.94032583762924138e-01,0
37367,0,0,0,0,9.99999999974711340e-01,3.99999999993221245e+00,3.99999999994686384e+00,0
37367,1,1,5,5,9.99999647313629891e-01,1.00593201140883415e+00,1.00593013888256122e+00,0
37367,2,2,3,3,9.99999642713012449e-01,1.00030930042591826e+00,1.00030256825717823e+00,0
37367,3,3,3,3,9.99999646978109613e-01,9.99690609312473555e-01,9.99697337617196147e-01,0
37367,4,4,6,6,9.99999645558673933e-01,9.94032583762924138e-01,9.94034486728108013e-01,0
37567,0,0,0,0,9.99999999974873766e-01,3.99999999994686384e+00,3.99999999994703836e+00,0
37567,1,1,5,5,9.99999549502095353e-01,1.00593013888256122e+00,1.00592655913754969e+00,0
37567,2,2,3,3,9.99999548315430031e-01,1.00030256825717823e+00,1.00029925340129133e+00,0
37567,3,3,3,3,9.99999549974725288e-01,9.99697337617196147e-01,9.99700653734598821e-01,0
37567,4,4,6,6,9.99999549652656028e-01,9.94034486728108013e-01,9.94038110037751665e-01,0
37767,0,0,0,0,9.99999999983375076e-01,3.99999999994703836e+00,3.99999999994683320e+00,0
37767,1,1,5,5,9.99999018700258091e-01,1.00592655913754969e+00,1.00592445869209435e+00,0
37767,2,2,3,3,9.99999024037093731e-01,1.00029925340129133e+00,1.00029531006396177e+00,0
37767,3,3,3,3,9.99999018985661126e-01,9.99700653734598821e-01,9.99704606773707538e-01,0
37767,4,4,6,6,9.99999025444140321e-01,9.94038110037751665e-01,9.94040228201829579e-01,0
37967,0,0,0,0,9.99999999981858179e-01,3.99999999994683320e+00,3.99999999995767563e+00,0
37967,1,1,5,5,9.99999506971319341e-01,1.00592445869209435e+00,1.00592313319031956e+00,0
37967,2,2,3,3,9.99999504491148938e-01,1.00029531006396177e+00,1.00028886606471801e+00,0
37967,3,3,3,3,9.99999505610772221e-01,9.99704606773707538e-01,9.99711051017709518e-01,0
37967,4,4,6,6,9.99999505440344771e-01,9.94040228201829579e-01,9.94041573087405039e-01,0
38167,0,0,0,0,9.99999999976081799e-01,3.99999999995767563e+00,3.99999999995160538e+00,0
38167,1,1,5,5,9.99999652234147440e-01,1.00592313319031956e+00,1.00592013358068755e+00,0
38167,2,2,3,3,9.99999650212263336e-01,1.00028886606471801e+00,1.00028461198517293e+00,0
38167,3,3,3,3,9.99999654052593057e-01,9.99711051017709518e-01,9.99715303122663101e-01,0
38167,4,4,6,6,9.99999652022229402e-01,9.94041573087405039e-01,9.94044612983589260e-01,0
38367,0,0,0,0,9.99999999982805532e-01,3.99999999995160538e+00,3.99999999996062305e+00,0
38367,1,1,5,5,9.99999224539402487e-01,1.00592013358068755e+00,1.00591751668059448e+00,0
38367,2,2,3,3,9.99999227298955740e-01,1.00028461198517293e+00,1.00028152475067422e+00,0
38367,3,3,3,3,9.99999223528964754e-01,9.99715303122663101e-01,9.99718397680049775e-01,0
38367,4,4,6,6,9.99999228363323445e-01,9.94044612983589260e-01,9.94047255531863017e-01,0
38567,0,0,0,0,9.99999999985943022e-01,3.99999999996062305e+00,3.99999999996034861e+00,0
38567,1,1,5,5,9.99999350292971267e-01,1.00591751668059448e+00,1.00591627812336037e+00,0
38567,2,2,3,3,9.99999351035745887e-01,1.00028152475067422e+00,1.00027599372379616e+00,0
38567,3,3,3,3,9.99999349795728909e-01,9.99718397680049775e-01,9.99723932482223576e-01,0
38567,4,4,6,6,9.99999351125650859e-01,9.94047255531863017e-01,9.94048508183389856e-01,0
38767,0,0,0,0,9.99999999979015231e-01,3.99999999996034861e+00,3.99999999996077626e+00,0
38767,1,1,5,5,9.99999666580111968e-01,1.00591627812336037e+00,1.00591399092314604e+00,0
38767,2,2,3,3,9.99999663985415399e-01,1.00027599372379616e+00,1.00027100459545770e+00,0
38767,3,3,3,3,9.99999667604995590e-01,9.99723932482223576e-01,9.99728919081729561e-01,0
38767,4,4,6,6,9.99999665826251771e-01,9.94048508183389856e-01,9.94050827973641637e-01,0
38967,0,0,0,0,9.99999999982565613e-01,3.99999999996077626e+00,3.99999999996704636e+00,0
38967,1,1,5,5,9.99999439187721828e-01,1.00591399092314604e+00,1.00591117484071857e+00,0
38967,2,2,3,3,9.99999439710117510e-01,1.00027100459545770e+00,1.00026806876306518e+00,0
38967,3,3,3,3,9.99999438329049695e-01,9.99728919081729561e-01,9.99731858893136871e-01,0
38967,4,4,6,6,9.99999440318624644e-01,9.94050827973641637e-01,9.94053675244822910e-01,0
39167,0,0,0,0,9.99999999987260080e-01,3.99999999996704636e+00,3.99999999996365219e+00,0
39167,1,1,5,5,9.99999274120179749e-01,1.00591117484071857e+00,1.00590970125204282e+00,0
39167,2,2,3,3,9.99999276768966716e-01,1.00026806876306518e+00,1.00026364446131910e+00,0
39167,3,3,3,3,9.99999274244005143e-01,9.99731858893136871e-01,9.99736288764534242e-01,0
39167,4,4,6,6,9.99999276899157463e-01,9.94053675244822910e-01,9.94055163175258771e-01,0
39367,0,0,0,0,9.99999999982998378e-01,3.99999999996365219e+00,3.99999999996914557e+00,0
39367,1,1,5,5,9.99999624384172892e-01,1.00590970125204282e+00,1.00590801193422674e+00,0
39367,2,2,3,3,9.99999622007902378e-01,1.00026364446131910e+00,1.00025841136958582e+00,0
39367,3,3,3,3,9.99999624092416939e-01,9.99736288764534242e-01,9.99741520675279438e-01,0
39367,4,4,6,6,9.99999623162968421e-01,9.94055163175258771e-01,9.94056876570982184e-01,0
39567,0,0,0,0,9.99999999982708276e-01,3.99999999996914557e+00,3.99999999996892441e+00,0
39567,1,1,5,5,9.99999579907964065e-01,1.00590801193422674e+00,1.00590533482877720e+00,0
39567,2,2,3,3,9.99999579317098042e-01,1.00025841136958582e+00,1.00025514395720916e+00,0
39567,3,3,3,3,9.99999580116150311e-01,9.99741520675279438e-01,9.99744789193624195e-01,0
39567,4,4,6,6,9.99999579859333299e-01,9.94056876570982184e-01,9.94059586161707531e-01,0
39767,0,0,0,0,9.99999999987298382e-01,3.99999999996892441e+00,3.99999999996955635e+00,0
39767,1,1,5,5,9.99999313401263246e-01,1.00590533482877720e+00,1.00590351485582619e+00,0
39767,2,2,3,3,9.99999315894383622e-01,1.00025514395720916e+00,1.00025163746092893e+00,0
39767,3,3,3,3,9.99999313190060635e-01,9.99744789193624195e-01,9.99748301195540701e-01,0
39767,4,4,6,6,9.99999316222387247e-01,9.94059586161707531e-01,9.94061424069843658e-01,0
39967,0,0,0,0,9.99999999986509236e-01,3.99999999996955635e+00,3.99999999997313171e+00,0
39967,1,1,5,5,9.99999547102157216e-01,1.00590351485582619e+00,1.00590216829615153e+00,0
39967,2,2,3,3,9.99999546039208043e-01,1.00025163746092893e+00,1.00024667414056112e+00,0
39967,3,3,3,3,9.99999546424124031e-01,9.99748301195540701e-01,9.99753265377302580e-01,0
39967,4,4,6,6,9.99999546363190217e-01,9.94061424069843658e-01,9.94062788290147381e-01,0
40167,0,0,0,0,9.99999999983587351e-01,3.99999999997313171e+00,3.99999999997134292e+00,0
40167,1,1,5,5,9.99999644188679815e-01,1.00590216829615153e+00,1.00589986237483608e+00,0
40167,2,2,3,3,9.99999643050798248e-01,1.00024667414056112e+00,1.00024292263365666e+00,0
40167,3,3,3,3,9.99999644910309682e-01,9.99753265377302580e-01,9.99757016388776787e-01,0
40167,4,4,6,6,9.99999643771033897e-01,9.94062788290147381e-01,9.94065124016476620e-01,0
40367,0,0,0,0,9.99999999987102539e-01,3.99999999997134292e+00,3.99999999997477484e+00,0
40367,1,1,5,5,9.99999423451313874e-01,1.00589986237483608e+00,1.00589777376845313e+00,0
40367,2,2,3,3,9.99999424776576440e-01,1.00024292263365666e+00,1.00023993623144403e+00,0
40367,3,3,3,3,9.99999422827549056e-01,9.99757016388776787e-01,9.99760006962831405e-01,0
40367,4,4,6,6,9.99999425087224170e-01,9.94065124016476620e-01,9.94067234738496563e-01,0
40567,0,0,0,0,9.99999999988633315e-01,3.99999999997477484e+00,3.99999999997460032e+00,0
40567,1,1,5,5,9.99999475801032767e-01,1.00589777376845313e+00,1.00589650065322900e+00,0
40567,2,2,3,3,9.99999476315353908e-01,1.00023993623144403e+00,1.00023558202308283e+00,0
40567,3,3,3,3,9.99999475460584542e-01,9.99760006962831405e-01,9.99764363726481808e-01,0
40567,4,4,6,6,9.99999476205130189e-01,9.94067234738496563e-01,9.94068522516877273e-01,0
40767,0,0,0,0,9.99999999985340948e-01,3.99999999997460032e+00,3.99999999997522382e+00,0
40767,1,1,5,5,9.99999655656574560e-01,1.00589650065322900e+00,1.00589463783755906e+00,0
40767,2,2,3,3,9.99999654264138282e-01,1.00023558202308283e+00,1.00023148213899926e+00,0
40767,3,3,3,3,9.99999655994814218e-01,9.99764363726481808e-01,9.99768462871365782e-01,0
40767,4,4,6,6,9.99999654994719323e-01,9.94068522516877273e-01,9.94070410163666818e-01,0
40967,0,0,0,0,9.99999999987037147e-01,3.99999999997522382e+00,3.99999999997736833e+00,0
40967,1,1,5,5,9.99999537420900531e-01,1.00589463783755906e+00,1.00589246545970501e+00,0
40967,2,2,3,3,9.99999537725206888e-01,1.00023148213899926e+00,1.00022860976650896e+00,0
40967,3,3,3,3,9.99999536995260563e-01,9.99768462871365782e-01,9.99771337655705472e-01,0
40967,4,4,6,6,9.99999537925490900e-01,9.94070410163666818e-01,9.94072607280149123e-01,0
41167,0,0,0,0,9.99999999989510502e-01,3.99999999997736833e+00,3.99999999997646061e+00,0
41167,1,1,5,5,9.99999451263590688e-01,1.00589246545970501e+00,1.00589107895197594e+00,0
41167,2,2,3,3,9.99999452600600747e-01,1.00022860976650896e+00,1.00022495233757924e+00,0
41167,3,3,3,3,9.99999451134908068e-01,9.99771337655705472e-01,9.99774998434629358e-01,0
41167,4,4,6,6,9.99999452475204054e-01,9.94072607280149123e-01,9.94074008572041978e-01,0
41367,0,0,0,0,9.99999999987504662e-01,3.99999999997646061e+00,3.99999999997859579e+00,0
41367,1,1,5,5,9.99999633431593704e-01,1.00589107895197594e+00,1.00588958800897332e+00,0
41367,2,2,3,3,9.99999632286602047e-01,1.00022495233757924e+00,1.00022079312814349e+00,0
41367,3,3,3,3,9.99999633219643025e-01,9.99774998434629358e-01,9.99779157589799294e-01,0
41367,4,4,6,6,9.99999632728293397e-01,9.94074008572041978e-01,9.94075519155633303e-01,0
41567,0,0,0,0,9.99999999987269628e-01,3.99999999997859579e+00,3.99999999997855449e+00,0
41567,1,1,5,5,9.99999617187183776e-01,1.00588958800897332e+00,1.00588752701882056e+00,0
41567,2,2,3,3,9.99999616916028122e-01,1.00022079312814349e+00,1.00021776696567022e+00,0
41567,3,3,3,3,9.99999617254911488e-01,9.99779157589799294e-01,9.99782184694100073e-01,0
41567,4,4,6,6,9.99999617107596217e-01,9.94075519155633303e-01,9.94077605023331201e-01,0
41767,0,0,0,0,9.99999999989744426e-01,3.99999999997855449e+00,3.99999999997912159e+00,0
41767,1,1,5,5,9.99999482256889394e-01,1.00588752701882056e+00,1.00588596379222239e+00,0
41767,2,2,3,3,9.99999483475540463e-01,1.00021776696567022e+00,1.00021467874074044e+00,0
41767,3,3,3,3,9.99999481993175010e-01,9.99782184694100073e-01,9.99785276133421941e-01,0
41767,4,4,6,6,9.99999483467362449e-01,9.94077605023331201e-01,9.94079184929741122e-01,0
41967,0,0,0,0,9.99999999989387600e-01,3.99999999997912159e+00,3.99999999998040145e+00,0
41967,1,1,5,5,9.99999596450352968e-01,1.00588596379222239e+00,1.00588469319915297e+00,0
41967,2,2,3,3,9.99999596035869409e-01,1.00021467874074044e+00,1.00021075050881425e+00,0
41967,3,3,3,3,9.99999596087157494e-01,9.99785276133421941e-01,9.99789205307880513e-01,0
41967,4,4,6,6,9.99999596103034682e-01,9.94079184929741122e-01,9.94080471345197614e-01,0
42167,0,0,0,0,9.99999999987953525e-01,3.99999999998040145e+00,3.99999999998000622e+00,0
42167,1,1,5,5,9.99999657780294537e-01,1.00588469319915297e+00,1.00588287560306644e+00,0
42167,2,2,3,3,9.99999657199094449e-01,1.00021075050881425e+00,1.00020749576533530e+00,0
42167,3,3,3,3,9.99999658044272044e-01,9.99789205307880513e-01,9.99792460191487042e-01,0
42167,4,4,6,6,9.99999657463131131e-01,9.94080471345197614e-01,9.94082311749733161e-01,0
42367,0,0,0,0,9.99999999989801380e-01,3.99999999998000622e+00,3.99999999998139355e+00,0
42367,1,1,5,5,9.99999545324460337e-01,1.00588287560306644e+00,1.00588118208622057e+00,0
42367,2,2,3,3,9.99999545998805139e-01,1.00020749576533530e+00,1.00020473840082036e+00,0
42367,3,3,3,3,9.99999544949352948e-01,9.99792460191487042e-01,9.99795220021435393e-01,0
42367,4,4,6,6,9.99999546040279408e-01,9.94082311749733161e-01,9.94084024030810087e-01,0
42567,0,0,0,0,9.99999999990615951e-01,3.99999999998139355e+00,3.99999999998142108e+00,0
42567,1,1,5,5,9.99999567904601872e-01,1.00588118208622057e+00,1.00587997392974104e+00,0
42567,2,2,3,3,9.99999568247703863e-01,1.00020473840082036e+00,1.00020122365862374e+00,0
42567,3,3,3,3,9.99999567669375589e-01,9.99795220021435393e-01,9.99798736500233542e-01,0
42567,4,4,6,6,9.99999568099286473e-01,9.94084024030810087e-01,9.94085246212383700e-01,0
42767,0,0,0,0,9.99999999989062749e-01,3.99999999998142108e+00,3.99999999998189359e+00,0
42767,1,1,5,5,9.99999668357078875e-01,1.00587997392974104e+00,1.00587843785015352e+00,0
42767,2,2,3,3,9.99999667671729320e-01,1.00020122365862374e+00,1.00019782774248678e+00,0
42767,3,3,3,3,9.99999668438600553e-01,9.99798736500233542e-01,9.99802132439303159e-01,0
42767,4,4,6,6,9.99999667939556858e-01,9.94085246212383700e-01,9.94086801855188384e-01,0
42967,0,0,0,0,9.99999999989913513e-01,3.99999999998189359e+00,3.99999999998272404e+00,0
42967,1,1,5,5,9.99999609700906955e-01,1.00587843785015352e+00,1.00587672167640085e+00,0
42967,2,2,3,3,9.99999609893779118e-01,1.00019782774248678e+00,1.00019516728334068e+00,0
42967,3,3,3,3,9.99999609469522266e-01,9.99802132439303159e-01,9.99804794433177269e-01,0
42967,4,4,6,6,9.99999609925490640e-01,9.94086801855188384e-01,9.94088537891008595e-01,0
43167,0,0,0,0,9.99999999991252220e-01,3.99999999998272404e+00,3.99999999998260547e+00,0
43167,1,1,5,5,9.99999565089807585e-01,1.00587672167640085e+00,1.00587546749721923e+00,0
43167,2,2,3,3,9.99999565788764255e-01,1.00019516728334068e+00,1.00019210213542342e+00,0
43167,3,3,3,3,9.99999564925217355e-01,9.99804794433177269e-01,9.99807861649464891e-01,0
43167,4,4,6,6,9.99999565624891673e-01,9.94088537891008595e-01,9.94089806055043490e-01,0
43367,0,0,0,0,9.99999999990326627e-01,3.99999999998260547e+00,3.99999999998350475e+00,0
43367,1,1,5,5,9.99999660340741281e-01,1.00587546749721923e+00,1.00587416814843644e+00,0
43367,2,2,3,3,9.99999659828927356e-01,1.00019210213542342e+00,1.00018873378909801e+00,0
43367,3,3,3,3,9.99999660189196948e-01,9.99807861649464891e-01,9.99811230353432556e-01,0
43367,4,4,6,6,9.99999659970057131e-01,9.94089806055043490e-01,9.94091121737466388e-01,0
43567,0,0,0,0,9.99999999990208388e-01,3.99999999998350475e+00,3.99999999998360600e+00,0
43567,1,1,5,5,9.99999657149865495e-01,1.00587416814843644e+00,1.00587254158042549e+00,0
43567,2,2,3,3,9.99999657047506263e-01,1.00018873378909801e+00,1.00018602160590242e+00,0
43567,3,3,3,3,9.99999657147368826e-01,9.99811230353432556e-01,9.99813943313126785e-01,0
43567,4,4,6,6,9.99999657087457416e-01,9.94091121737466388e-01,9.94092767824239720e-01,0
43767,0,0,0,0,9.99999999991551869e-01,3.99999999998360600e+00,3.99999999998401279e+00,0
43767,1,1,5,5,9.99999589186063242e-01,1.00587254158042549e+00,1.00587120541098507e+00,0
43767,2,2,3,3,9.99999589809345002e-01,1.00018602160590242e+00,1.00018332151370881e+00,0
43767,3,3,3,3,9.99999588971964393e-01,9.99813943313126785e-01,9.99816645343500010e-01,0
43767,4,4,6,6,9.99999589713997272e-01,9.94092767824239720e-01,9.94094118879082611e-01,0
43967,0,0,0,0,9.99999999991428523e-01,3.99999999998401279e+00,3.99999999998455325e+00,0
43967,1,1,5,5,9.99999646251860441e-01,1.00587120541098507e+00,1.00587005239176119e+00,0
43967,2,2,3,3,9.99999646122389896e-01,1.00018332151370881e+00,1.00018014356527862e+00,0
43967,3,3,3,3,9.99999646038107648e-01,9.99816645343500010e-01,9.99819824122628376e-01,0
43967,4,4,6,6,9.99999646090882544e-01,9.94094118879082611e-01,9.94095285883281332e-01,0
44167,0,0,0,0,9.99999999990751398e-01,3.99999999998455325e+00,3.99999999998458744e+00,0
44167,1,1,5,5,9.99999683999478028e-01,1.00587005239176119e+00,1.00586858990412376e+00,0
44167,2,2,3,3,9.99999683733790778e-01,1.00018014356527862e+00,1.00017734338738262e+00,0
