step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r7_full,r8_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp,r7_perp,r8_perp
37920,0.6022448040568059,0.6022349681276421,0.007262953628894153,0.004782658377653954,0.004271871596559814,0.001522711891140597,5.722549545863216e-05,1.4408485812547595e-09,0.5907885054231053,0.5802127164359367,0.06459023329798447,0.04116945886290714,0.034190595151241995,0.03071343399263362,0.01289052825672817,4.554238275004314e-09
37960,0.6022495076537981,0.6022392347873732,0.007322520684858793,0.004919933985291852,0.004687229554777681,0.002225090591997748,7.622371720634032e-05,3.7079494574735367e-09,0.5907066877972321,0.5802085350152228,0.06335129693160664,0.045015842780516284,0.03663914359400782,0.031187586514202902,0.013607325865786958,3.6544130019795835e-09
38000,0.6022451825443835,0.6022329798546083,0.006962954988471531,0.004983449826128351,0.0042708099895569195,0.001377683584431627,6.984068081513422e-05,3.5055604615818063e-09,0.5910610567628894,0.5806882673378138,0.06266661039947946,0.04542893484661012,0.03966386559591294,0.031218906390251273,0.01783610097253058,3.809763491712287e-09
38040,0.6022510947266937,0.6022386466640219,0.007062225889368954,0.0051183880768654886,0.004781139195504015,0.0020887940908802904,3.7010292306230666e-05,4.209404617170246e-09,0.5911401112652521,0.5807572135864161,0.0640474911639733,0.04173534488949775,0.036612262134304345,0.03290304245622155,0.017818211977488646,2.1039502264509323e-09
38080,0.6022455171180724,0.602231535961732,0.006666728627970777,0.0051738496190169795,0.0042489123873745305,0.001362839236876228,5.7788461559875596e-05,4.217370064038654e-09,0.590813747675306,0.580253291772004,0.06473077198823128,0.04061773497316657,0.034361775577261965,0.03043464436350569,0.009664069248230565,3.128574083735717e-09
38120,0.6022520573567368,0.6022381210161821,0.006792351182425439,0.005415843763389715,0.004733441985162517,0.0019437507479121807,7.046943828179828e-05,4.41490276161636e-09,0.5907045964816483,0.5801825446586534,0.06348586551732979,0.044182689530965824,0.03520620162751477,0.031080706033250312,0.01344680095962011,3.7752190976842585e-09
38160,0.6022457833164551,0.6022307845467642,0.006440977137375935,0.005340974989007939,0.004182814257131374,0.0014186672188776837,4.4323033426037365e-05,3.741743296216742e-09,0.5910263629718491,0.5806256852279984,0.06266311591492651,0.04549624844585337,0.03894400827203446,0.031187961162132634,0.01829019507277954,3.8557919040405645e-09
38200,0.602252287095517,0.6022376716535627,0.0065383828150972195,0.005744293224037016,0.004582906907467759,0.0018058861318717495,2.689236379620884e-05,3.640384468297751e-09,0.5911453728731366,0.5807910098392359,0.06378074608522845,0.04251805899242241,0.03810326044869628,0.03288236296642246,0.01988065623257313,3.578430342021821e-09
38240,0.602245919857343,0.6022308319983997,0.006325901537179575,0.005502121332062257,0.0040275304130546535,0.0014992874368908496,5.682339221539044e-05,3.1621781869382596e-09,0.590873151946275,0.5803478760551407,0.06486150253618381,0.04047232061647669,0.03443195978076628,0.03158973148630277,0.009472377737079036,1.895878977035594e-09
38280,0.6022516960393902,0.6022374471590886,0.006379075409555613,0.005980883283224599,0.004351179898646176,0.0016878271104216092,6.507315063751435e-05,2.978467277738813e-09,0.590714043746331,0.5801743738763034,0.06369355749721205,0.04348829449284773,0.03402349285013364,0.030883093752337637,0.012826287649760468,3.548116645820597e-09
38320,0.6022457671461765,0.6022316444619012,0.00636745003184642,0.005579682014781648,0.0038078491509354506,0.001595717992442028,3.9043627227485654e-05,2.3420077235503936e-09,0.5909520725075811,0.5805153684267585,0.06264442809704943,0.04529398114249828,0.037895180367056545,0.03093267037442419,0.01808772140119398,1.871423102055121e-09
38360,0.6022504559082947,0.6022375468746214,0.006545039371188028,0.005845259836223207,0.004070827333056884,0.0015945550061796624,4.2512736064527955e-05,4.171856501363529e-09,0.5911169630010485,0.5807792560443832,0.06342291145136751,0.043089882169338345,0.0387701584363556,0.032897013057569334,0.02063930806872251,3.447102875905937e-09
38400,0.602245313140191,0.6022329949514053,0.006554241932442779,0.005516341701184703,0.003598479206186742,0.0016936579572242611,6.419006196317884e-05,2.864610482549075e-09,0.5909587741191455,0.580494866292982,0.06489332599691638,0.04050439933389899,0.0345042220573065,0.032904775427842606,0.012242101919146407,2.573129974326755e-09
38440,0.6022487714747463,0.602237899744841,0.006774342455315349,0.005564622091084401,0.003803399207340276,0.0015183404894241763,6.396273674267133e-05,2.3568914386079066e-09,0.5907776458950964,0.5802400429739947,0.06406066912132372,0.0429985100297817,0.03339766054780374,0.030550200091357033,0.011917967960011825,3.4983306063256396e-09
38480,0.6022446858681674,0.6022347141701747,0.006770348893080881,0.005382886970607768,0.003475841542867901,0.0017591602603737344,4.447992772307617e-05,4.118690564001708e-09,0.5908743371353394,0.5803903440329369,0.06279363028936395,0.045067695809353,0.03724204575138959,0.030372647909642118,0.017629025309952123,2.4286498361612483e-09
38520,0.6022468158632635,0.6022383491762522,0.006929949270285086,0.0052673226971207765,0.003639478557540342,0.0014468738001540196,5.116487516144116e-05,4.206305381354821e-09,0.5910302312698512,0.5806699752206174,0.06304899466543178,0.04354406356907181,0.039189448147639826,0.03291459951573712,0.020624556208902578,3.7716942531828685e-09
38560,0.6022439964591594,0.6022366451718701,0.00693852577529341,0.005241035554197872,0.0034798534281371713,0.001761289210749331,7.596229513376038e-05,4.324253386489671e-09,0.5910137668768107,0.5806041428303044,0.06467162797718609,0.040626403157539674,0.03508548024683346,0.03377272983783596,0.014317141442452953,3.4102915137817115e-09
38600,0.602244747622161,0.6022388379218403,0.0069868391331241505,0.004991862702989133,0.0036390899775786954,0.0013657957515972464,6.257199552116993e-05,3.637540023286968e-09,0.5908821714980601,0.5803714575977836,0.06435069061498791,0.04255502151235451,0.0328010992765292,0.03054813388164111,0.011050661762140378,3.055021385591666e-09
38640,0.6022432550339726,0.6022386150828963,0.007026744274524591,0.0051279441143047425,0.0035930344784693667,0.0017001842596055781,4.609903389416438e-05,4.9081038805189685e-09,0.5908474262646318,0.5803354314565129,0.06306541380140901,0.04490004469316239,0.036763206755117385,0.02953294865284022,0.016827290677864225,3.614862784064131e-09
38680,0.6022428524098231,0.6022392726027815,0.00693992519508539,0.004770827120225397,0.0037766509073532237,0.001273184133944495,6.078342030777751e-05,3.726370363387223e-09,0.5909370518784995,0.5805403384802508,0.06279933602231674,0.0439411040611437,0.039569101891064634,0.032660217105764396,0.02011314466162017,2.071439750506668e-09
38720,0.6022426722762364,0.6022402683757766,0.007026577964079362,0.005064183963508264,0.0037710487943530715,0.0015910358053488971,7.381904353606289e-05,2.6513453944755987e-09,0.5910246754306329,0.5806544118236266,0.06432134096683573,0.040936230594105415,0.03616515522799848,0.034152548647435395,0.015870868243920238,2.2235547126757187e-09
38760,0.6022417406075187,0.6022390810865372,0.006799111787775333,0.004621763316524567,0.003975841659412736,0.001181914782991946,6.568058064180362e-05,1.7209091879036294e-09,0.5909704882213326,0.5805004408600882,0.06458335861143522,0.04196738408114292,0.03274945647857804,0.030653832342576542,0.009970539812851231,3.2724761974638695e-09
38800,0.6022431818516697,0.6022407168198285,0.0069460022029527385,0.005046683187459351,0.003971967347575044,0.0014571954693582763,5.065818667171632e-05,4.123036151870378e-09,0.5908430218658088,0.5803230615481134,0.06339121181229752,0.044703577879645545,0.035983985578361986,0.02888417150963388,0.01616017838805474,3.110339433539256e-09
38840,0.6022417654469702,0.6022378517573537,0.006591204113144685,0.004545614116045431,0.004158008100943544,0.0011200812374501216,6.371237616444802e-05,3.7209363617469576e-09,0.5908600147454943,0.5804186697167989,0.06266851196527433,0.044385507474467734,0.03975489151701477,0.0317789336731264,0.01934673129432121,2.621694904152937e-09
38880,0.6022445871866082,0.602240180212971,0.006805635008863304,0.005057503729309398,0.004159148026359909,0.001327572148117019,7.222854454821589e-05,3.4629177582509467e-09,0.5910252013574382,0.5806639504423988,0.06382031821718294,0.04158019601687433,0.0371620540243043,0.03409945387339447,0.01688060587237699,2.900591780695538e-09
38920,0.6022422293135907,0.6022363127474971,0.006358284970541066,0.00454011557282928,0.0042573769191959305,0.0011055904714034185,6.183752155139635e-05,4.9681793556211905e-09,0.5910514755632728,0.5806133796439809,0.06473656785176962,0.04126258014433801,0.033495158012927115,0.030771692131223844,0.009060062858807129,3.5644064615632742e-09
38960,0.6022460127931258,0.6022394236333078,0.006632389432123302,0.005087545069443867,0.00429093588423402,0.0012189753927515053,4.252036232903576e-05,3.6125286683706165e-09,0.5908523974254674,0.5803430957340047,0.06379953394443534,0.044319757688221446,0.03496894814372133,0.02904851248508925,0.015320619592995136,1.2929557345726863e-09
39000,0.6022428322469323,0.6022349579798302,0.006147250880163689,0.004590975228555434,0.0042501069409658565,0.0011304247065568166,6.958588413689967e-05,3.3419056057234016e-09,0.5907892119547313,0.5803224158931654,0.06272548703517844,0.04477822612478573,0.039493745379046805,0.030812584440331164,0.01833593092532732,2.413786871490263e-09
39040,0.6022470457220519,0.6022386496006106,0.006451764215972573,0.005139778452491304,0.004329479080529728,0.0011326486826289072,6.380483908678823e-05,3.741594471003945e-09,0.5910071373405269,0.5806490592174465,0.06320429188823289,0.04245585929133806,0.0379594015110617,0.033627672442528476,0.017671963769302156,2.645383042160986e-09
39080,0.6022433740464647,0.6022341031824237,0.005991041947567096,0.0046689568127594675,0.0041607016735922715,0.001172367731802,3.591889641624307e-05,2.6259458307931813e-09,0.5911161786278913,0.5807038767987813,0.06471151772035721,0.040600723688565446,0.03437473930621578,0.031110414932424474,0.009771408762197824,3.7678744010943474e-09
39120,0.6022475357100633,0.6022380450108051,0.0062871939310579624,0.005190934061195067,0.0042736697656850465,0.001066013877961971,5.483395770085436e-05,3.252971198372697e-09,0.5908767777559814,0.5803802375774584,0.06427917047485862,0.0436534343759132,0.033991976235662726,0.02971531209392566,0.014619328654164637,3.21365789626261e-09
39160,0.6022437036667159,0.6022337461694465,0.005903081647063676,0.0047562682662093195,0.00401848878594899,0.0012020751795566676,6.082274433681301e-05,5.876119741374808e-09,0.59073784527605,0.5802524180139792,0.0630374506293772,0.04492605550959527,0.038855204042004134,0.03000264600105055,0.016899592543627055,3.014930340289247e-09
39200,0.6022475752723293,0.6022377042090019,0.006165679756936904,0.005189150875495599,0.004155507350194653,0.001018827898553649,5.02769391045575e-05,2.5696427862159337e-09,0.5909825524319081,0.580614538928855,0.06262532532634006,0.043252550846860804,0.038526782542189095,0.03293427640136694,0.01792164489816723,3.85256987015822e-09
39240,0.6022437882070543,0.6022337633698676,0.005883134783242859,0.0048301830072506775,0.0038592019588637306,0.0012019509097671653,3.630915137707547e-05,2.915538417158622e-09,0.5911663944731248,0.5807679175178517,0.06436384449190213,0.040502860768894956,0.034902918578057295,0.031730102511800515,0.011441462074378538,4.563418692980939e-09
39280,0.6022473043768746,0.6022375901280023,0.006095419457154042,0.0051115531250634245,0.004009855497456324,0.0010008335777742427,5.8703315343564416e-05,1.4161096271836628e-09,0.5909123341640079,0.5804291568754653,0.06466053001311223,0.04296122616649267,0.03334226607242009,0.03075921458141247,0.014111195010635956,2.8650827923253193e-09
39320,0.602243710641432,0.6022340161012699,0.005912830667844497,0.004882884359877637,0.003717410972196787,0.001175434160322868,5.7040068693330005e-05,3.832380433149876e-09,0.5907003990921832,0.5802117255446005,0.06356573077414102,0.04488817074809698,0.03816605231531217,0.029329762839288183,0.015852354035169304,3.4524656646263602e-09
39360,0.6022468424297518,0.6022376130428199,0.006046330756590168,0.0049891835324641955,0.0038720780364207134,0.0010042670244897283,3.965111620320404e-05,4.366488113393447e-09,0.5909370270453925,0.5805646024526795,0.06237542450383019,0.04366768579254185,0.03888031776927358,0.03203645756334685,0.017863519601210444,2.1441844938435496e-09
39400,0.6022435362728256,0.6022344140668986,0.0059612724544041195,0.004929190502063953,0.0036232983481811385,0.0011287749160459157,4.5906725416357e-05,3.98718034149932e-09,0.5911843407213326,0.580796949588627,0.06379547154769578,0.040779412934440505,0.034736167399769174,0.03249558636190936,0.013057693232162057,2.486066679546591e-09
39440,0.6022462785863788,0.6022377147871963,0.005988831099161183,0.004859956562148416,0.0037803540019227338,0.001007230540070658,6.0244163902471844e-05,1.4680855496786354e-09,0.5909614964607889,0.5804897274734836,0.06477084250787282,0.04216305216033757,0.033220931586189203,0.031694217903321865,0.013389188525162236,1.783210050036581e-09
39480,0.6022433191837319,0.6022348783433075,0.006008853218700251,0.004973430136573631,0.0035973729411415594,0.0010685118805559288,5.158832325662857e-05,3.4138023783656927e-09,0.5907113119519367,0.5802228337822358,0.06405812274349125,0.04485153263904714,0.0375098093655009,0.029295339955989392,0.015424887792018062,4.518858841643998e-09
39520,0.602245663362887,0.6022378384063232,0.005917018543742496,0.004737997242141681,0.003747062437930833,0.0009947372554920874,3.585066852133787e-05,3.896478508082754e-09,0.5909046622350104,0.580525706012794,0.06250733436283915,0.04404687915647038,0.03906987282094246,0.03110065280461901,0.01795075064389158,1.6520719405560428e-09
39560,0.6022430925036774,0.6022354265284099,0.006050162483726345,0.0049967859531804505,0.003630473415067988,0.001005454295113864,4.998974249199721e-05,3.6023290605760852e-09,0.5911614290458804,0.5807755629773962,0.06322897077232008,0.04137554694178246,0.03441622270672436,0.03309453480891758,0.014984732221455846,4.001214356814576e-09
39600,0.6022449255008633,0.6022379767289494,0.005839331688030171,0.004627076056825047,0.00373990109937429,0.0009716141543457281,5.7637921681727166e-05,2.4168236330684974e-09,0.5909763545373206,0.5805073836388922,0.06465821534335651,0.04132080798641752,0.03391841436447784,0.03165688877465443,0.01153108725731268,3.5479638485684285e-09
39640,0.6022428210763395,0.602236172585192,0.0060842414511129705,0.004982894982328173,0.0036920353700768027,0.0009519637977545409,4.371097109743903e-05,3.775241140146546e-09,0.5907353423497193,0.5802498595551524,0.06438020772666224,0.04455773087697218,0.03698800262985467,0.029749644017166083,0.015356108340423977,4.4454905367623965e-09
39680,0.6022439281267185,0.602238203581926,0.005770523586462725,0.0045331934496623,0.0037203320458072194,0.0009485625409192611,3.1570183530374144e-05,3.237602452347275e-09,0.5909024322759431,0.5805276108859719,0.06288085438136438,0.04437358102187501,0.03922883131333992,0.03020593888209951,0.018399878215741048,1.8941053691628995e-09
