step,plane0_sigma0.160105,plane1_sigma0.160105,plane2_sigma0.179003,plane3_sigma0.179003,plane4_sigma0.179003,plane5_sigma0.179003,plane6_sigma0.423598
13360,0.03504376298887929,0.12222518335120981,0.0794344975865111,0.07282890786976026,0.016152533619398536,0.13001808183453045,0.040413305704201166
13380,0.02967401688032989,0.12929153741927465,0.0886849538002972,0.08840446130031707,0.015565216357593713,0.1514119422999232,0.03493004687906464
13400,0.03136234063148692,0.13185072996742656,0.09759149102662999,0.10415968346618869,0.01226155450725976,0.16594079514270527,0.03069776538223914
13420,0.03729185831099152,0.13210595960455238,0.10120279633865419,0.11313274941188758,0.00827415771141693,0.1689443241177505,0.029376939262676115
13440,0.042787093818612135,0.13424984338646948,0.09862471080214946,0.11127797477423759,0.00520995723726633,0.15708296539117184,0.030834031027868053
13460,0.04557500042054462,0.13654999907551787,0.09128409084348388,0.09925394958543313,0.0036593206199264897,0.13480015756793254,0.03392412851640936
13480,0.045702204492457155,0.13447127996778407,0.0806703286112203,0.08254124706987243,0.00391197845003866,0.11293351748630161,0.03816931051426309
13500,0.0441891816116186,0.12799817325901333,0.06894969014164591,0.06821705055787664,0.006290465222780643,0.09956134856746951,0.04330053395229032
13520,0.042419189743391345,0.12040077010393606,0.059334428478929425,0.06096277897269267,0.010654791476408082,0.0963899812238119,0.047937784297713934
13540,0.04118439743111765,0.1125328638798093,0.0544254575469032,0.0621753359751399,0.015865308884743492,0.10228561347595252,0.05040713275615115
13560,0.03972302943845943,0.10337185293586607,0.054664456812630574,0.0709752112803103,0.020004222220170398,0.11426319228341039,0.05072527345433642
13580,0.03653343141328179,0.09464095199035567,0.058710575581637954,0.084322412455766,0.021580980751013612,0.12610369743995498,0.05022646973968377
13600,0.031511785567494316,0.09049544057476382,0.06472228163884672,0.0970882061990907,0.020694168290471514,0.13062405582908854,0.04954856931517949
13620,0.02660865580328969,0.09231263896156512,0.07056011105227901,0.10405936141751555,0.01890153829741059,0.12475405703896385,0.048346544131143546
13640,0.02376792855245569,0.09669000355064052,0.07343112638706685,0.10284239242999012,0.017869136134387176,0.11153489105707257,0.04663354502968333
13660,0.023040663997071727,0.09941889919891606,0.07079257453687966,0.09494646202009722,0.018128131453630396,0.09702126480709497,0.045127730261915786
13680,0.023396904131612387,0.09905702680015159,0.062074037747590176,0.08457458181718157,0.01910126092343365,0.08656675375889697,0.04460291101927875
13700,0.024127707295054087,0.09598671079186873,0.04923134934277407,0.07664948583765595,0.01995671396035846,0.08344908737595194,0.04603701244051264
13720,0.02452798105734413,0.09077092272324526,0.036118764323313034,0.07486644542241652,0.02014009976610334,0.08767109414734771,0.05082648420543033
13740,0.023364650513234678,0.08455050763264801,0.027923506069555692,0.07977431817243216,0.019545072642018976,0.09510934273566114,0.059449379100804535
13760,0.01965955803774145,0.07912676109957582,0.029688552111535586,0.08793073086317614,0.018654748724481182,0.09959018626354259,0.07004740292316965
13780,0.013964451194265091,0.07568347364774287,0.04264033320439322,0.09372511827932443,0.018241035675035894,0.09709076929989117,0.07931671053197681
13800,0.00843894648650584,0.07466515748650349,0.06158344090860693,0.09320405401576366,0.018700871657455608,0.08851983321572136,0.08456245669352917
13820,0.005199068597216786,0.07709262827426729,0.07783572036328593,0.08633864908797853,0.020123301180926843,0.07843240391288661,0.08435682488325912
13840,0.004946845153732929,0.08403687713021958,0.08500026427147975,0.07607188197654466,0.022762435811798716,0.07119850663784597,0.07847436795884395
13860,0.007305109740588578,0.09396062587885112,0.08171954329383158,0.06625592851747289,0.026240502633078124,0.06896598124638278,0.06879700593256323
13880,0.011687783806017371,0.10204160083080266,0.07073708855423555,0.06003461824630151,0.028455641423745615,0.07230575763280517,0.05985291508587198
13900,0.017326036771614088,0.10363308799797888,0.057000227066601135,0.058918348952673685,0.026797442871069884,0.08055753147975415,0.056577326469480965
13920,0.022413972168218384,0.09840158108867676,0.04673058851934145,0.06254649565429464,0.020830322631993376,0.09120364047261861,0.060643628069230154
13940,0.02397391452014457,0.0902200965519521,0.046557249617380475,0.06864507558568182,0.013185079842624932,0.10003663356965635,0.06951631207672578
13960,0.020121606003461866,0.08330213291477824,0.060186799757691756,0.07382322059661121,0.007344917763882211,0.10308173725578684,0.07858446007694976
13980,0.012627678055504696,0.07969075617384537,0.08412261917312976,0.07584044870410807,0.004508660890304385,0.09957964903923043,0.08324428759865939
14000,0.005901302465804537,0.079936626412566,0.10794170766395016,0.07506030996428936,0.0034600711502732577,0.09315728140893058,0.08049424815745072
14020,0.003469002166745213,0.08394781901918949,0.12040109732235955,0.07380411869236067,0.0035743715926704212,0.08907215480078501,0.0706229036047886
14040,0.006180746567062464,0.09027293257133472,0.11660203507535327,0.07434535175903953,0.0061766564584999515,0.09029234219336658,0.05741082658971015
14060,0.01290867618277627,0.09555763153437008,0.10090373209838976,0.07665074093496045,0.012003984792069504,0.09645040447670726,0.04651154130569013
14080,0.02152918706221189,0.09636826794350357,0.08330202454713184,0.07844670941632839,0.018489907679313456,0.1056385250960423,0.04265294500780887
14100,0.029127539458531405,0.09247722419565817,0.07225847774708138,0.07768805881850403,0.021301945860727523,0.11598685806081206,0.04685380728112146
14120,0.03238138696773777,0.08719592771905549,0.07112937724950269,0.07407417996946827,0.018615531104150224,0.12541944300486269,0.056605417084845816
14140,0.029271111276455177,0.08401860963066836,0.07994580520678421,0.06885008056499213,0.012539563105712559,0.131311041596979,0.06806181449351935
14160,0.021340638972405273,0.08369126377066681,0.0964270020246452,0.06434048481420018,0.006644079421922505,0.13206435269766975,0.07667169662231502
14180,0.013663882009250249,0.08468699548620914,0.11411571313703173,0.06370689438824577,0.0030554021862627644,0.12883658369345907,0.07791599482702431
14200,0.010938233423902731,0.08586224276174016,0.12379904450464628,0.07055755953598414,0.0018660191753247005,0.12421569737303709,0.07035359520725533
14220,0.013756295305533048,0.08712745168537656,0.12013132674184325,0.08710362462123142,0.0025638330493600024,0.11963173204123743,0.057262993163731485
14240,0.019663491648025663,0.08789343834813347,0.10574348508046588,0.11086071875290919,0.004843482345342631,0.11525443788598795,0.04431943199902797
14260,0.026216449204530888,0.08703847126217751,0.08840497433224957,0.13361354702054573,0.00793332244739358,0.11131735940984454,0.036452650516306334
14280,0.03169345248374489,0.08441832547277224,0.07544640298714363,0.14574538593824712,0.010368063177464477,0.10804306027366632,0.03584125512919001
14300,0.03422808385854809,0.08063059061944709,0.07075161683028496,0.14265367282567298,0.011120386004772786,0.1054667706729161,0.041111287146504125
14320,0.03224946844341986,0.07568729791457211,0.07468780389793464,0.1268034632736537,0.01047026829485943,0.10476432522576813,0.048591517190883775
14340,0.02650679866877793,0.07003495325362828,0.0843966837158048,0.10440197438349466,0.009558631546247554,0.10826267826189111,0.05454860760475848
14360,0.020782953253937107,0.06615096330914727,0.094641135733138,0.08182267073310118,0.009550911614783431,0.11659643949630916,0.05643648005972097
14380,0.019231937923965364,0.06627463819143725,0.10062259483442809,0.06496760381876103,0.011066638480810298,0.1264390518588937,0.05347094102594912
14400,0.022628335756774094,0.06884220208263722,0.10082457908545556,0.05888199721885261,0.013716204737073707,0.13217047606441365,0.04737290649146409
14420,0.02791677556231325,0.07023406172153268,0.09663847259573441,0.06532858876100579,0.016133051098902305,0.12984180267205797,0.04225267945354459
14440,0.031382880994470744,0.06990856394746123,0.0899666229229447,0.08107949421903692,0.016843332705231796,0.11847397950424547,0.04252617486081749
14460,0.031433519836623895,0.0701994522791037,0.0830107795465253,0.09909799543606351,0.015196052782529947,0.09904427965117193,0.049745507928984654
14480,0.02866554859329819,0.07130882606149415,0.0793056704501294,0.11086099921807316,0.011671215233855302,0.07599670317850248,0.06058131053146445
14500,0.02474726868600584,0.07088772485879342,0.08134375424571912,0.1097574191379782,0.007629795289032006,0.058895493114700534,0.06860628360746839
14520,0.02174497735214473,0.06894615881705218,0.08683251523935134,0.09592159688927429,0.004602228935129191,0.05729555286266929,0.06929897681919503
14540,0.02146873007349944,0.0689715198844185,0.09077030521525435,0.07671061727528125,0.0035171105230743125,0.0724023259020011,0.06286183874589198
14560,0.024515667475801188,0.07313261135501775,0.0912405800748442,0.06034033279975478,0.004417172300282325,0.09603116765476304,0.052793717167496805
14580,0.029734569003097334,0.07925831429359267,0.09015793470664585,0.05058434622814519,0.0066265548839419585,0.11753327034343149,0.043630598211400425
14600,0.034636303137483455,0.08400027528014398,0.08890602112631685,0.04768442093013178,0.009072166021236916,0.12989719156032142,0.039586861500269924
14620,0.036654949509683246,0.08682098941214879,0.08654462916140215,0.05141306237599449,0.01057613572174542,0.12962387849957185,0.043742360719741705
14640,0.034501527598071624,0.08858461939623388,0.08292066094047275,0.0612890637519013,0.010296532361408737,0.11567275637722833,0.056967671965133984
14660,0.0287896582647785,0.0881887301079522,0.0801234200900345,0.07484574618553033,0.008372590066132508,0.09331353929554735,0.07578468452808604
14680,0.021872941440362673,0.08400087891483439,0.07886272796694317,0.08823886052465608,0.006119812230482008,0.07575541097833942,0.09217214216688743
14700,0.016857781556240195,0.07782765686156562,0.07687712829103713,0.09932204802350608,0.0052018567533078895,0.07504458333765178,0.09821857257769499
14720,0.01594011571589432,0.07384498508134095,0.07317172607076713,0.10786466136068103,0.006497429073947182,0.09215621382270528,0.09099807021364183
14740,0.01916475164623774,0.07370952102314571,0.07060492579811008,0.11241823709632703,0.00961956329903797,0.11860342801493601,0.07367024449857823
14760,0.02449390512388094,0.07497243089205043,0.07288489795199452,0.11026228949311885,0.013117010482537486,0.14341858159348203,0.054508423608868185
14780,0.02910908510882949,0.0746587853558987,0.0804128331489358,0.10112925703137272,0.015289392113239184,0.1567751602254788,0.04265851816229393
14800,0.031152572412465492,0.07256303613024147,0.09020909928484812,0.08821754258896156,0.015223169639063864,0.15216688429858907,0.04153499583165781
14820,0.030594600413246797,0.06944025479800932,0.09941238211887558,0.07519962778054584,0.013152328017993058,0.13073778189868426,0.04769531358707831
14840,0.02881867799666911,0.06485551732436103,0.10636014702488826,0.0646477161681532,0.010084050969174394,0.10351112424484239,0.05588430459936389
14860,0.027730211677266078,0.05921483554923513,0.10879206971357233,0.05949256607019114,0.007228723709870874,0.08476657929311536,0.06279936507535035
14880,0.028474939010498728,0.05534227660011487,0.10493331908573629,0.06354193115157838,0.005455163245175408,0.08107897652720616,0.06640682590469282
14900,0.03020285953476877,0.05561297488631814,0.096840190380994,0.07788392488002308,0.0050566787028403955,0.08885469020440785,0.06455400199754309
14920,0.03098997135470651,0.0594530127430881,0.08935101265120036,0.0966611611748078,0.005923950756666064,0.10146836432473953,0.05697879050523916
14940,0.030210695621772643,0.06562606736555789,0.08520426772138813,0.1100643799629759,0.007665984340925091,0.11387677742435696,0.04776549592431862
14960,0.028739943452138265,0.07384660755987256,0.08382398526839821,0.11234824186175227,0.009547984906216396,0.12072957953289655,0.042836574414230756
14980,0.027431227337230364,0.08197044864819754,0.08469139065124492,0.1039720390803593,0.010600159741409852,0.11657841231952754,0.044769718915336244
15000,0.026790186574836207,0.08507506807399577,0.0884479654708951,0.0881522841426875,0.010233731892392116,0.10199785678962864,0.05105787406051023
15020,0.02782987863711523,0.08041863011290565,0.09340166479567084,0.0696692049937767,0.009188418178519892,0.08676030578677782,0.057301843735982565
15040,0.03209071049848941,0.07157730876392963,0.09509903633106662,0.05492126652770941,0.00933568685969072,0.08140890179883725,0.06095864049261038
15060,0.04013178943368235,0.06496365091570183,0.09193234291345244,0.049115962020180315,0.011798388762359708,0.08728110115580805,0.061232010048231485
15080,0.04991329390098893,0.06343033602917518,0.08722496059716414,0.053236003370950594,0.015713420409622095,0.09858947473229304,0.05759510743732159
15100,0.05708059820223656,0.06478446839554505,0.0842274918470813,0.0637119048694594,0.019172568154734188,0.11009587966640022,0.05111619868596776
15120,0.05786270232518629,0.06585749349686917,0.0821509409096473,0.07513424429584446,0.020826456206567392,0.11870654573979769,0.046150303614369656
15140,0.05172832102759105,0.06608164750073586,0.07860499941641198,0.08396699826639033,0.020222876913321378,0.12083657985231883,0.04761537466724372
15160,0.0410145119689682,0.06606208520465288,0.07383666476448293,0.08888486837950985,0.017486802907944743,0.11385189684771446,0.056156188838564366
15180,0.029218457972649776,0.06485748966673215,0.07080714488428215,0.08911480122538996,0.013522520669966898,0.10076189240730953,0.06713291061033375
15200,0.01976394773685578,0.060930691961950174,0.07198955168189836,0.08563528536032682,0.009972133870425599,0.08993362677279898,0.07440352484882055
15220,0.015063155019400377,0.05516642467751361,0.07780603368121375,0.08206753295942038,0.008303265086951547,0.08794291644896035,0.0747393448377267
15240,0.016059564887800578,0.05111691023672901,0.08751855818003285,0.08097201487214552,0.00895160950093332,0.0946131182180006,0.06868298270473065
15260,0.022113421992484592,0.052188043437578935,0.09916742532650309,0.081119477888741,0.01138946148501374,0.10511306246825536,0.05879420702422198
15280,0.030956220843993836,0.05891980996924678,0.10920527686269714,0.07983236753769973,0.01480567928523262,0.11365988520928652,0.04838100891079272
