step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,R_v7,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6,nulldev_v7
34080,0.08654203931641524,0.3930729158026766,0.5633542926338253,0.08990528481043741,0.15022071942905618,0.1628793565349208,0.2905355596444185,0.32358028710654807,0.022804653955386348,0.2857147297806026,5.072551180523527e-05,0.029299632985397433,0.09402615907777766,0.10510710904033581,0.20729953185951622,0.2327474968142156
34120,0.08662456929491641,0.3930673658226888,0.5633519299868464,0.08985599752077682,0.15023712749227564,0.16290417779949842,0.2905521670984364,0.3235645106399683,0.022878513365931896,0.28570934973071466,6.237066304373034e-05,0.029136140146581443,0.09398942400149018,0.10498174137083932,0.20733741431636846,0.23272821364291124
34160,0.08651797466816659,0.3930838520872636,0.5633555675451332,0.08989409084104415,0.15021766819952698,0.16287674704846297,0.29053686272758555,0.3235658822829228,0.02282160785804173,0.2857209215159824,6.46237500177412e-05,0.029300838892839756,0.09402229707256314,0.10513238051778762,0.20729180119558355,0.23272408920028684
34200,0.08662141006672089,0.393061063249227,0.5633503473612957,0.08984632217412347,0.15023936559475823,0.16290356303013162,0.2905568606342042,0.3235604767017143,0.022865222632478293,0.2857037859727553,8.228187265259692e-05,0.029142965569421222,0.09399457406361715,0.10497247179900483,0.2073434063138026,0.23273398697697928
34240,0.08649486433424451,0.3930929170860642,0.5633564063301274,0.08987929433315828,0.1502164784138276,0.16287381939243772,0.29054119062747646,0.3235510436386177,0.02283544145485874,0.28572552826122566,8.380238045190313e-05,0.029291174525237145,0.09402077906674326,0.10514123160709961,0.20729112909031677,0.23270050875197643
34280,0.08661231687727555,0.3930571971583485,0.5633494485804104,0.08983708423081944,0.1502397629069996,0.1629008769201826,0.29055984392205075,0.3235570022160956,0.022856139806038414,0.2857004225168476,9.874181467018986e-05,0.029159220197703294,0.09399681918935948,0.10497912140915948,0.20734453019072596,0.2327390613508664
34320,0.08647764003168493,0.39309839927724743,0.5633563867679803,0.08986525171047294,0.1502176915597954,0.16287358692756354,0.2905472530387546,0.3235364310425503,0.022844803993878057,0.2857277510461147,9.610543682502075e-05,0.02927390943419562,0.09402223474188046,0.10513566151512103,0.20729343914180556,0.23268020240902215
34360,0.08659709625911469,0.39305749837943266,0.5633494407467421,0.08983211418687277,0.15023771716811754,0.16289810076979028,0.2905613143358144,0.32355180943682815,0.02285083600322608,0.28569931218044775,0.00010434200435830358,0.029181003920492464,0.09399718380367617,0.104997892503043,0.20734319607235255,0.2327391571688026
34400,0.08647270282731812,0.39309952657877656,0.5633556400240721,0.08985818684254168,0.15021961002037518,0.16287845579441954,0.29055363124619177,0.323523524553305,0.022851679898704305,0.2857277534980428,9.692739699606061e-05,0.02925287411414293,0.09402316437319055,0.10512007837268952,0.20729850828600083,0.23266677537122
34440,0.08657922511129028,0.3930615480341543,0.5633499112906609,0.08983266273533072,0.15023464032479517,0.1628964295137865,0.2905621428441433,0.32354344536718377,0.022846425272748362,0.2857006559167731,9.909639826969308e-05,0.029204923534609024,0.09400081179860602,0.10502439690298437,0.20733847553094945,0.2327325235125004
34480,0.08648274897699358,0.3930977797106734,0.5633546366937124,0.08985974131126401,0.15022067974949568,0.16288921940931034,0.29055879619160074,0.32351249541771543,0.022859014523849797,0.2857253191396722,8.890562239809609e-05,0.02923087389268507,0.09401931153385773,0.10509889498811982,0.20730687900129374,0.23265960190368798
34520,0.08656322027641204,0.39306736763991945,0.5633504796996331,0.08983850241298741,0.15023178972242957,0.16289631454747763,0.29056210959816303,0.32353278031772287,0.02284065994158912,0.28570359313678156,8.668935945454685e-05,0.029228388294662365,0.09400887795881858,0.10505396617652321,0.20733125105219263,0.23272149335758044
34560,0.0865026363452178,0.393095125891196,0.5633536801810036,0.08986475745681716,0.150221097809642,0.16290347397203353,0.29056244505686313,0.3235031149548923,0.022867830435779467,0.28572249322371285,7.506126029379966e-05,0.02921071576135029,0.09401274973612031,0.1050767387612379,0.20731622967776564,0.23265627485849577
34600,0.08654944563793164,0.39307376073813094,0.5633509526395136,0.08984881896887131,0.15022892502643403,0.16289838805272563,0.2905613165923637,0.3235206950128873,0.022833763724336827,0.2857064776007461,6.957813893904105e-05,0.02924811129720738,0.09401746426166487,0.105082536084027,0.20732451400168178,0.23270730963108704
34640,0.08652542940982699,0.39309203188458036,0.563352725975286,0.08986739751561006,0.15022173986757417,0.16291749752766244,0.29056467474006686,0.32349551505670365,0.02287710974289595,0.28571922847852504,5.790272962498532e-05,0.029196113920283807,0.09400764003413074,0.10505685884628294,0.20732383868711962,0.23265635278528063
34680,0.08653494818195641,0.3930807804144171,0.5633515727462723,0.08986196793941087,0.1502257363635357,0.16290207350695632,0.2905602886030168,0.3235080403433024,0.02282689087495303,0.28571022712470207,4.9455016271880924e-05,0.02926060633418812,0.09402332155766792,0.10510759684564154,0.20731989628144487,0.23269072343325262
34720,0.08654630703211129,0.3930882499398425,0.5633516277792388,0.08986500570665079,0.15022172003210896,0.16292835302448025,0.2905664293014708,0.3234898917688221,0.022886136763666208,0.28571537476900777,3.936283281647249e-05,0.029189633640725385,0.09400556218835839,0.10504101231237108,0.20732959735410722,0.2326584713279734
34760,0.08651739827652392,0.39308791709402574,0.5633521858188683,0.0898746115089248,0.15022260669062615,0.16290586515533398,0.290559875717503,0.3234953592175976,0.022819957376051934,0.285714008436833,2.890203317401268e-05,0.02926483721523852,0.09402662915869699,0.1051281409250158,0.20731653033731504,0.2326729666010606
34800,0.08656261898518496,0.39308461244597803,0.5633506971438954,0.08985723915520026,0.15022048061337692,0.16293423967470122,0.29056794649970746,0.3234861136283727,0.02289583027393697,0.28571181383789473,2.8067193078011584e-05,0.029191057667575685,0.09400551920184198,0.10502992951859501,0.2073340282561421,0.2326620464368946
34840,0.08649769393064138,0.39309436843002743,0.5633525936186833,0.0898823831595294,0.1502191463570966,0.16290893825862,0.2905610332681506,0.3234830902466279,0.022811623715134233,0.2857173246375679,2.4182550489025254e-05,0.029261806645402608,0.09402783018099954,0.1051430939550983,0.2073149699877981,0.23265429059642334
34880,0.08657136548292241,0.3930815031655749,0.5633499540377964,0.08984381232256117,0.15021870460509312,0.1629356207230597,0.2905694926489795,0.3234836579792331,0.022907189056708615,0.28570885902952897,3.79943460720974e-05,0.029199031188333266,0.0940080490691232,0.10502514170623016,0.20733607147383692,0.23266647190586565
34920,0.08647727483590771,0.39309989716424837,0.5633528244504981,0.08988162084478493,0.15021479549781694,0.1629108771697802,0.290564040855663,0.3234714174194387,0.022801943125091817,0.2857200160680858,4.331965762919313e-05,0.029253176311788594,0.09402644743843824,0.10515084491635487,0.20731600226360833,0.23263579161457743
34960,0.08657049391303055,0.3930792894572302,0.5633494400852601,0.08982583295411653,0.15021706402980134,0.1629334636517599,0.2905705675546312,0.32348178260999827,0.02291886362031936,0.2857065322842835,5.910477110223535e-05,0.029211556748124215,0.09401216202360717,0.10502823626083381,0.20733526819879936,0.2326704749450971
35000,0.08645718887881386,0.3931040348412442,0.5633527415502587,0.08987263367774394,0.15021003678752526,0.16291162762124178,0.2905688264234744,0.3234606252691147,0.022793318067427185,0.28572178708812246,6.71392646469481e-05,0.029241151534217545,0.09402528237834072,0.1051497228689922,0.20731981049570783,0.23261865588113503
35040,0.08656075892816371,0.39307907710310414,0.5633493609822817,0.08980675836655748,0.15021515176568484,0.16292867701283228,0.29057118830531947,0.32347965459120115,0.022927942850915418,0.2857056403319284,8.063449914566894e-05,0.029226329598612648,0.09401401444743246,0.10504061971268037,0.20733206702912313,0.23267260981152768
35080,0.08643883942473965,0.39310603089993634,0.5633521394026152,0.08985958461632296,0.1502064358216639,0.16291170104034455,0.29057493910128573,0.3234510139601232,0.02278854429263645,0.2857217785361772,8.821952234195372e-05,0.02922797718937591,0.09402812717937163,0.10513949613125328,0.2073254161444491,0.23260499284236685
35120,0.08654433094042138,0.3930817112804648,0.5633498099717863,0.08979116623643117,0.15021259375456658,0.16292209153492346,0.2905716282908682,0.32347590428506734,0.02293228647577458,0.2857065305500778,9.705143484871847e-05,0.029241131713620153,0.09401096083505513,0.1050608490952051,0.20732698088058374,0.2326702184913943
35160,0.08642590277201814,0.3931051907399087,0.563351127228529,0.08984747857487711,0.15020447561193695,0.16291231028609263,0.2905817561917235,0.3234432845206883,0.022788805074919274,0.2857201686198541,0.00010181001937226667,0.029215853566604208,0.09403530031325714,0.1051228104834138,0.20733338512566163,0.23259716195814273
35200,0.08652421354276799,0.39308670433294635,0.5633504903481396,0.08978294163109955,0.1502102347445717,0.16291544879823067,0.2905720273014151,0.32346951615718766,0.022931631988353438,0.2857087930811528,0.0001046888337660186,0.029253653835223617,0.09400556141912876,0.10508586906917035,0.20731921588825414,0.23266207187834334
35240,0.08642421002626305,0.39310214207940736,0.5633500601632073,0.08983901360370648,0.1502035963480782,0.1629150358376052,0.2905875839179499,0.3234374039538124,0.022793752885018333,0.285717466658778,0.00010597027761943957,0.02920710362772357,0.0940423550034323,0.10510291647866273,0.20734325166640494,0.23259482350798516
35280,0.08650452445542936,0.3930925223691529,0.5633511332545122,0.08978460240231238,0.15020885883571353,0.16291123022876153,0.290572319589786,0.32346082922741437,0.022926503281176288,0.285711789441859,0.00010324866233837406,0.02926185075453056,0.09400206192541634,0.10511175474355601,0.20731119680602786,0.23264992220827638
35320,0.08643535808498509,0.393098245045051,0.5633490780299931,0.08983413692583515,0.1502034686627391,0.16292027469186401,0.29059084582073125,0.32343268968213695,0.02280309412458694,0.28571442955092774,0.0001015752679680841,0.029203068934909857,0.09404673133581165,0.10508474469729472,0.20735104510874067,0.2325955449467833
35360,0.0864880915349975,0.393098054306321,0.5633516669646329,0.08979702350020963,0.15020812126656172,0.1629113377323013,0.2905725105951894,0.323450310329427,0.022916714577590508,0.2857147795562526,9.43084627813379e-05,0.029265317287866927,0.09400135120585558,0.10513299828705586,0.2073072941219434,0.23263569581907545
35400,0.08645494522356678,0.3930944949833246,0.5633482434114764,0.08983183027961801,0.15020393022081716,0.16292704831640942,0.2905913387873512,0.3234286117651795,0.022817494953252696,0.28571158708089384,9.05999087791661e-05,0.029203392721885723,0.094048406301763,0.10507331893503603,0.20735348637360312,0.23259856584471067
35440,0.08647556849101928,0.3931030698476971,0.5633520294996783,0.08981725924406411,0.1502072271761769,0.162915562177211,0.29057322668750846,0.3234384560937629,0.02290143454479466,0.28571742867531597,7.9711092360436e-05,0.02926480051146944,0.09400321215893108,0.10514605591032862,0.2073084765304034,0.23261953012536657
35480,0.08647661247390317,0.39309146456810906,0.5633476539037392,0.08983055977965165,0.15020402956533677,0.1629339964805713,0.2905903340272713,0.3234252591880984,0.02283741005348855,0.2857093891529838,7.456911366238588e-05,0.029207268479934736,0.09404751351056921,0.10507033896190009,0.2073520446682672,0.23260315238857782
35520,0.08646513635307516,0.39310702578610823,0.5633520204539421,0.08983848246670904,0.15020651928752912,0.16292204624166523,0.290575018540071,0.32342623575115254,0.022881087199976693,0.2857190444369748,6.0700849193781244e-05,0.029261113985876698,0.09400774037612922,0.10515091013066973,0.20731193153003358,0.23260327310311096
35560,0.08649522888519977,0.3930903404116046,0.5633475759365625,0.08982812584251056,0.15020286408010142,0.1629399606032825,0.29058864590320155,0.3234222126252598,0.022861318515057048,0.28570838257395065,5.541618468057657e-05,0.029213819782934046,0.09404397788472732,0.10507456175231845,0.2073493198542971,0.23260675729523272
35600,0.08645500681358621,0.39310888060241833,0.5633514894854003,0.08985462609191439,0.1502060754126846,0.1629286029120237,0.2905781670535792,0.3234152982754077,0.022858104139434877,0.28571955060627086,4.1653663249765414e-05,0.029255229448713553,0.09401427328270234,0.1051496603340201,0.2073163664118563,0.23258949057424894
35640,0.08650756841893055,0.3930915722692499,0.5633479089509448,0.0898220260750659,0.15020086100686986,0.16294361054217069,0.29058687355773477,0.3234186214438003,0.02288626583281309,0.2857084920584481,4.003781691395155e-05,0.0292220297074509,0.0940397014796441,0.10508337613681135,0.20734514089139125,0.23260727046006657
35680,0.08644401598194217,0.39310895099650817,0.5633507246102443,0.0898628576016392,0.15020497676295208,0.16293375008430855,0.29058202852812653,0.32340655782546707,0.022835542991729515,0.2857188106338543,3.301409641063353e-05,0.029248214946970733,0.09402008891067005,0.10514511472510443,0.20732278179615526,0.2325793063912024
35720,0.08651160405366533,0.39309411962807256,0.5633483320957686,0.08981133414827598,0.15019870111154368,0.16294384359951453,0.2905852649524112,0.3234146012669673,0.02290946958720232,0.2857096979362224,3.7544405264201726e-05,0.029230732538820643,0.09403702989437954,0.10509419305225609,0.20733854903665824,0.2326049479418819
35760,0.08643190149502177,0.3931084410436689,0.563349991613932,0.08986239010312302,0.15020234239597252,0.16293653913190922,0.29058655494707786,0.32339945207152354,0.022815661102686485,0.28571753345726014,4.019092248038298e-05,0.029241358900818998,0.09402428758509197,0.10513917561466685,0.2073314291026222,0.2325712656700141
35800,0.08650652695958924,0.3930969951309615,0.5633486808440237,0.08979785246057927,0.15019617778381855,0.16294066581187397,0.29058410046554123,0.3234107089717817,0.022929303984237114,0.2857109294350197,4.728852427419131e-05,0.029238570648029084,0.09403511671874525,0.10510590438676419,0.20733049011376128,0.23260161010437183
35840,0.08641978970883686,0.39310798746948267,0.5633492865540008,0.08985392897224614,0.15019845725837047,0.1629368858358453,0.2905914751393471,0.32339325038887584,0.022799643114433547,0.28571628446823494,5.494758770324204e-05,0.029235970664709125,0.0940290627812501,0.10513264193285109,0.20734001318751377,0.23256401334568014
