step,plane0_sigma0.113324,plane1_sigma0.113324,plane2_sigma0.138793,plane3_sigma0.138793,plane4_sigma0.358361
4860,9.90628538485995e-07,3.6765668324555457e-07,0.0013428405842827883,9.340970128149747e-05,0.9971460241570638
4880,1.7651067782041905e-06,6.341970747243648e-07,0.001789561256480598,0.00012035431680341984,0.9962038877578699
4900,3.1506471618224574e-06,1.0761928552604065e-06,0.002384302476248519,0.00015447831816905373,0.9949523536635695
4920,5.628946211959499e-06,1.8067998447480454e-06,0.0031751561780303307,0.00019772588833296672,0.9932910959976206
4940,1.0062912015024968e-05,3.0254992019385536e-06,0.004224990023176632,0.00025278230199279926,0.9910881804564975
4960,1.7993068342351135e-05,5.097954151373284e-06,0.005615503290427491,0.0003234536776596417,0.9881706649218128
4980,3.213117687151457e-05,8.703484363903159e-06,0.007452184733330375,0.00041520986505518085,0.9843127817016712
5000,5.712576427124606e-05,1.5091452794292408e-05,0.009870105272300016,0.0005359676302003245,0.9792215992337449
5020,0.00010066606428265192,2.6512257902630617e-05,0.013039908266139075,0.0006972612023633952,0.972520890298326
5040,0.00017502103445898645,4.694929718116177e-05,0.01717215615211836,0.0009160264229205143,0.963735562317746
5060,0.00029933531862096893,8.34077079334787e-05,0.022516389458831748,0.0012172650343890805,0.9522811850151004
5080,0.0005036542876602853,0.00014817953386240634,0.029349680035152394,0.0016379094164165888,0.9374645322802853
5100,0.0008366987589835457,0.0002624197999375368,0.03794994889734483,0.002232716600484956,0.9184992947551873
5120,0.0013798084734419913,0.00046035787639344273,0.04855345038570898,0.0030849894193362946,0.8945351819450758
5140,0.0022666364975985364,0.0007909401628928599,0.061301531734728756,0.004329015327009985,0.8646932285362573
5160,0.0037002027182189627,0.0013108580209938853,0.0761811332978987,0.006194335857974435,0.8281067045337775
5180,0.0059521072517124555,0.0020643894534402964,0.09295046863821838,0.009072895365373042,0.7839920289152512
5200,0.009343685632414226,0.003055889107974171,0.11103233126768093,0.013571188361600596,0.731798436377453
5220,0.014260427554109877,0.004233807409977336,0.12939795241584587,0.020442533937090553,0.6714677041937798
5240,0.021290228738037195,0.005501914506370889,0.14656989691788697,0.030267480418062077,0.6037664260911639
5260,0.031479224339994366,0.006756500625012372,0.16092037919495822,0.04289011214045277,0.530601708275689
5280,0.04643497258002046,0.00796855434731802,0.17122290752980648,0.0569402552403303,0.4552488609972464
5300,0.0678390360944399,0.009387385789228032,0.17702952274280465,0.06997514345493688,0.3823742147145126
5320,0.09623099843841997,0.011860480354638424,0.17846844611864324,0.07944825798621324,0.31754014659754476
5340,0.1296807456289549,0.016945060782061455,0.17570609567614626,0.08397451055658026,0.26591935598402416
5360,0.16357703564566473,0.02636209965136688,0.16876078003103084,0.08399433461999696,0.2305060010091513
5380,0.1923409807819579,0.040902906948834736,0.15785563763984237,0.08143836947326781,0.21068146397119414
5400,0.2122435386931327,0.0596235760230699,0.14374962884783166,0.07877309790073254,0.20207284531316289
5420,0.22320858985560113,0.08005646309885188,0.12757935725663466,0.0780561503110181,0.19814219630947968
5440,0.2282720487705276,0.09927501405632501,0.11044804951144664,0.08039145014050067,0.1928685144326423
5460,0.23143686721879625,0.11498094944355479,0.09326639604209086,0.08586479999410639,0.18298184171960835
5480,0.23564998272339155,0.12599618945589244,0.07693686377104296,0.09379048148484696,0.16854230728954145
5500,0.2418921933449242,0.13220371818393234,0.06255507936981848,0.10299713975083186,0.1519416075294831
5520,0.2492417758929912,0.13427100061780606,0.051364379344898535,0.11202923146786445,0.13631585337051658
5540,0.25536434606166286,0.13331376554110022,0.04451006426933948,0.11936584918903427,0.12426297914961944
5560,0.25714171723306906,0.130504575378247,0.042778846935153374,0.12377838775843411,0.11714453382657353
5580,0.25150447964906164,0.12669976169953587,0.04642266404198393,0.12475297406450542,0.11484645468234551
5600,0.23654523354740858,0.12224009447589364,0.05506782185651158,0.12273952323989973,0.11588586220656472
5620,0.21261687513137606,0.11701467226542946,0.06772461824928266,0.11904250238153846,0.11787033554641989
5640,0.182771276564655,0.11073044101402166,0.08296100704667171,0.11537786718422233,0.11823785716925461
5660,0.15208197249751781,0.10322266659733716,0.09925661466186217,0.11328656104966656,0.11504448920968552
5680,0.12607131128153573,0.09463213698349428,0.11542217558834673,0.11361924602603121,0.1075796676907569
5700,0.1090020319021523,0.08537328887618521,0.1308942939640905,0.11625928382119621,0.09669127375626321
5720,0.10275497645557685,0.07597412485850008,0.1457587357784825,0.12019294422049141,0.08469375052996583
5740,0.10655334243472014,0.06695490290272832,0.16046351396816816,0.12392824406067103,0.07472277510755523
5760,0.11736713547632739,0.05883728352680752,0.17533105789727618,0.12609674255166298,0.06959109771865422
5780,0.1307535093746696,0.05221866446151607,0.1901388117421155,0.1259451896230832,0.07055373355529215
5800,0.14203238160337842,0.04777780012050951,0.20405206754733898,0.12345896219034348,0.07668245362275043
5820,0.14764502994565937,0.04616004752661894,0.21593519846688766,0.11907831509831025,0.08543898136648027
5840,0.14622362050352494,0.047810749944052655,0.22476251234057307,0.11324356241780266,0.09427232432456292
5860,0.1387833042573747,0.05283379156941497,0.22989903158002112,0.10613724439743079,0.10212406438058977
5880,0.12785593871073547,0.06089360834712697,0.23131569432711152,0.09784393883304557,0.10970993058884551
5900,0.11600498991381346,0.07123545363645856,0.22975751138918266,0.08877799531291615,0.11856806146750289
5920,0.10451447158700958,0.08296752785394255,0.22651861463914758,0.07994201230795485,0.1298454339616657
5940,0.09301515142715795,0.09550168518524689,0.22262177927103055,0.07269640566957168,0.1435911561032618
5960,0.08040384460177022,0.10870566036023105,0.21799920870529574,0.06817179221906138,0.1585508809659736
5980,0.06648524467521963,0.1225410972229431,0.2115874649540783,0.06677454700366868,0.17231630433273923
6000,0.05288693272324281,0.13659655478535032,0.20241415724759276,0.06812071380877127,0.18202699042013123
6020,0.042306626608284756,0.15005373826987367,0.19069680222869034,0.07138918327566807,0.18556710389941897
6040,0.03682102370235142,0.16208339953781278,0.17793311108412085,0.07582465394413408,0.18252872932813585
6060,0.03674959600258318,0.1722286708798854,0.16601736412510268,0.0810659008170774,0.17423929973239669
6080,0.04075021503533283,0.18044472841148287,0.15632353626990877,0.0871470771126849,0.16291481053530815
6100,0.046754028222305205,0.18683078482016116,0.1494415538131465,0.0942621983443622,0.15062528835574002
6120,0.052974192394633655,0.1913106069999116,0.1454341460480317,0.10248282355844354,0.1387326912480064
6140,0.058447207217586714,0.1934868512024937,0.1441387860937629,0.11158028836751215,0.127966900143661
6160,0.06299724398302473,0.19273253823263153,0.1452585404096436,0.12102763837027714,0.11883519281640346
6180,0.06684688757311265,0.18843649135383306,0.14828250092429976,0.13017579586690653,0.11193877057197535
6200,0.07020007606712372,0.18026506525674038,0.15238839079904326,0.13852419021657303,0.10795727401560669
6220,0.07303406331697443,0.16834279751387982,0.15645143423972296,0.14596247438259674,0.1073409936202747
6240,0.07516029795490296,0.1533255554972848,0.15921110045210826,0.15286025391256786,0.10995687453793897
6260,0.07644442373769178,0.13636356195074784,0.15956684222593295,0.15993048880592592,0.1149790597818889
6280,0.07699839604217149,0.11893340102524048,0.15689883838246305,0.16789382954061924,0.12115244720029075
6300,0.07721719039162547,0.10253866724593358,0.15127208512226617,0.17709135128634096,0.1272819701719914
6320,0.07766950641711315,0.08836467569270708,0.14341875453186764,0.18724545258949948,0.13264474025014827
6340,0.07894151335266393,0.07703811831276995,0.1344988081839286,0.197493101042533,0.13711511214152214
6360,0.08151891559306326,0.06859553778723479,0.12575115308852777,0.2066553068225953,0.14101202982186634
6380,0.08572963907419356,0.06262966825629339,0.11819677419036717,0.2135813818163895,0.1448280293008501
6400,0.0917294843583549,0.05848709845260904,0.11251536621603327,0.21740470125742237,0.14900575320071463
6420,0.09951079644131114,0.05542029345697809,0.10911962713077568,0.21764242796832445,0.15383902083371662
6440,0.10892127963029373,0.05269923036927673,0.10835261816458648,0.21416823573809918,0.1594791358217132
6460,0.11967830330989844,0.04974312246389778,0.1106734188597885,0.20713000525170505,0.16598061053050625
6480,0.131364471928955,0.04628976234682624,0.11669726279862605,0.1968863445208338,0.17332479358119227
6500,0.14340131823359914,0.04253545914355567,0.12703083896716486,0.18401391636403266,0.18138720808917186
6520,0.15500500345590382,0.03914686758683556,0.14195900959814983,0.16938904759462012,0.18984508370193298
6540,0.16512467450437074,0.037107082464149746,0.16110853019482266,0.15428074276103143,0.19805309884261355
6560,0.17238077244998626,0.03745977243565536,0.18318825401892055,0.1403420315336886,0.20495573913792223
6580,0.1750896845616754,0.0410628423170507,0.20586099780085648,0.12938770350666332,0.20915537604512713
6600,0.1715454685726191,0.048419889053011804,0.22585971259489693,0.12292163607137281,0.20927494403513316
6620,0.16068077115247478,0.059586931252572466,0.23956436550483098,0.12153672590929131,0.20463998099991434
6640,0.14289771877812316,0.07413871932266979,0.24410597289314948,0.12449784892145746,0.1959906212547194
6660,0.12043957685310018,0.09120141458268433,0.23852153190990996,0.12984294711670546,0.18563234918900656
6680,0.09679465225396255,0.10953514048388252,0.22411937455602826,0.13504630263633793,0.17664117135151683
6700,0.07544717915919548,0.12764372396135956,0.20375241410238168,0.13789473929896912,0.1715294867936415
6720,0.05885169810524782,0.1439740924918804,0.18065056391243908,0.13715347932832547,0.17129524503055094
6740,0.04810963504848421,0.1572547408333619,0.1576490567822638,0.1328571331812786,0.17532613673537054
6760,0.0431773113651634,0.1668254528355889,0.13703841349871662,0.1262548898928854,0.18183275131526702
6780,0.04332576030802872,0.17273184621229878,0.12070280575470618,0.11942638889371575,0.1882910036865239
6800,0.04777938035581794,0.175551234326121,0.1100483130385928,0.11462278553351364,0.19175098922630582
6820,0.056408547412848,0.17613084983732472,0.10542861336188647,0.11357205772636447,0.1892348235496908
6840,0.0699722652396517,0.17539617034319066,0.10540662158368343,0.11703613224588445,0.1785259787828642
6860,0.0893326229135012,0.17414655224022713,0.10677380843040192,0.12464856772391525,0.1593663815425771
6880,0.11392412523050525,0.17268377784611666,0.10578564726628166,0.13483877946732942,0.13440699204189474
6900,0.1409026068365476,0.17053167465709212,0.09978906155008947,0.1448671522146124,0.10883244710617862
6920,0.16619553086596756,0.16680963317261557,0.08808114038690512,0.1512843039633873,0.08839402124956298
6940,0.18690270727126776,0.16122643083623517,0.07183234807596646,0.15083253150073306,0.07709499195832895
6960,0.202992992388112,0.15485714398538267,0.053556631680022684,0.14140227470707473,0.0760387182865969
6980,0.21672184001284567,0.14997565770758878,0.036340884752978156,0.12286481268670929,0.08371130785859128
7000,0.2303450766441192,0.14890757168708982,0.02294740858905817,0.09767338531936606,0.09695335569877496
7020,0.24425073828176977,0.15254118174649872,0.01522477577558984,0.07058707092540097,0.11197066575726515
7040,0.25687323956241104,0.15960634881538208,0.014140087506420665,0.047045233037460804,0.12521736836919775
7060,0.2659216671183783,0.16743529975784283,0.020126013349323582,0.030961111958396095,0.13404860203069127
7080,0.2697089017209413,0.17363600086829067,0.03318524248870777,0.023381820854704524,0.13687502381404607
7100,0.26784111641099223,0.1772490571378939,0.05259694423858639,0.022799467050064894,0.13282348611315595
7120,0.2610919699129895,0.17848703810055203,0.07655126444095395,0.026673807768552372,0.12151385099456957
7140,0.25060646346768284,0.1775082776504431,0.10208090340622078,0.03296622175542044,0.10360114683892445
7160,0.23691447147265807,0.17346469256407615,0.12544520090670847,0.04079035402483263,0.08184929136536402
7180,0.21941278291342586,0.16472778363876736,0.14302215476337532,0.050173302390260466,0.06149795078124343
7200,0.19674840578045397,0.15021177609524847,0.15254071166672334,0.06138761107279217,0.04873369095474573
7220,0.1680384154338784,0.13070867838547853,0.15396955660846418,0.07428506247802287,0.04761345892248335
7240,0.13430770590764532,0.10894578257732769,0.14930219069281422,0.08807912929969751,0.05758514144967671
7260,0.0991197599039786,0.08824801358931982,0.14133771621932648,0.10191754495700904,0.07368462573361616
7280,0.06759221945983626,0.07112861753235342,0.13234666154110075,0.1158840957241321,0.08929760944257017
7300,0.04415479595707092,0.05886882182435209,0.12334783132008424,0.13144515277019794,0.09934848563825814
7320,0.030613181504969878,0.0516955045496792,0.11433611572396431,0.15074896110728822,0.1018802616023316
7340,0.025858725158273893,0.04894284257851879,0.10544789026695513,0.17510335035994432,0.09768563939191689
7360,0.027089103835137813,0.049378447069031134,0.09818737565198021,0.20358654051631006,0.08902760069901715
7380,0.03139333799499845,0.051773943811321665,0.09543542698838653,0.23286447935681787,0.07853470803456265
7400,0.036753660252282945,0.05525803805983878,0.09999833475883119,0.258586470868529,0.0685992993742167
7420,0.0421978363086821,0.05925506741047177,0.11281487579752972,0.27741484332348343,0.061067124498432615
7440,0.04736221014355727,0.06334350863685131,0.13217661993100766,0.28814449736349884,0.05704082852959721
7460,0.05194687615653332,0.0673418450251196,0.1544343163783807,0.2912833655295972,0.05685994574156385
7480,0.0554323044825315,0.07154249868251754,0.17561364595569262,0.2878388796861739,0.06032318973150534
7500,0.05713850558135821,0.07675777036983547,0.19291680965838362,0.27845284801340026,0.06694816794679848
7520,0.05649762610664428,0.08396794518992333,0.20537536945577356,0.26337425659170066,0.07596237813867397
7540,0.05335623180879267,0.09376653828390075,0.21357580270400806,0.24295556593934484,0.08606189435057451
7560,0.04814454712881936,0.10602139881852136,0.21888898457816788,0.21808601337277814,0.09535603951679925
7580,0.04180989226812543,0.1199569067795484,0.22270919135979753,0.19025119040674396,0.10183754645034648
7600,0.03551858442639193,0.1345023033789552,0.2259457247391979,0.16130425253863642,0.10428190498060338
7620,0.030245311418015664,0.14862086090488744,0.22873547189826895,0.1331811577074419,0.10312139304312502
7640,0.02643378570068944,0.16146681418536346,0.23030940920431098,0.10769806823492026,0.10074295096017935
7660,0.023889298595553665,0.17241942327913268,0.22910901790995739,0.08644714969284469,0.10079872739695173
7680,0.021944073648002625,0.18112170448031256,0.22329524800126685,0.07076088869479374,0.10655679657808108
7700,0.019805253609088417,0.1875173697812174,0.2115445494127697,0.061687508380369536,0.1190426544408547
7720,0.016969938660620753,0.1917187213572334,0.19376869751183262,0.05987638583909782,0.13619468706702884
7740,0.01359841614720482,0.19369524610219557,0.1714250307699061,0.06535000208172637,0.15372326729008756
7760,0.010628015948933752,0.19309976991700042,0.14728164046226405,0.07739546775918478,0.16707640746177588
7780,0.009367484268538943,0.18943623974539794,0.12474443936910604,0.09485541546138493,0.1732373447386216
7800,0.010659148106559333,0.18231186336542113,0.10707002412278077,0.11666518389904444,0.17154673806740964
7820,0.014230196152932898,0.1714977313849363,0.09669214460451032,0.14210551219480108,0.16345173309449285
7840,0.01889187405843278,0.15695736479935682,0.0946071200550528,0.17045968312726625,0.15151024707891245
7860,0.023524559449630413,0.13911695227596116,0.09988440607109954,0.20033604825229567,0.13833615512612538
7880,0.02798799984151205,0.11929961212895182,0.1097660910158218,0.2292756414332691,0.12618407170495916
7900,0.033122194455181136,0.09995501916783626,0.12069881051193726,0.2540676486008529,0.1172175608522137
7920,0.03984492261948251,0.08436061347278437,0.12988532518823315,0.2715988897375478,0.11380296591279611
7940,0.0481146431432668,0.07583405122948927,0.13637939430229765,0.2796512814811217,0.11819410893983828
7960,0.05654312287529716,0.07690052059308401,0.14106178261302998,0.27723055475801156,0.13164076722892576
7980,0.0628784351551625,0.08876805127348461,0.14567987329682078,0.264588991757361,0.153543997344745
8000,0.06501285803792375,0.11100091667981128,0.15160793507555853,0.24338730248251628,0.18121718207691717
8020,0.06195613266461545,0.1413078981084614,0.1589274065664522,0.21683819236120178,0.21035091808396206
8040,0.05431490984799732,0.17585458497450207,0.16636026865951392,0.18898253393983025,0.23606085554855297
8060,0.044045035878669876,0.2103326593100186,0.17229948989413332,0.16299869222587965,0.2542353701776527
8080,0.033567686155337964,0.24116586289133896,0.17622481280144398,0.13994875637538337,0.2625172910930578
8100,0.024760505377570154,0.2660927902512498,0.1792035514719703,0.11914815558886786,0.2604401989293184
8120,0.01844608817614931,0.2841017799603414,0.18304660282592985,0.09957007326512671,0.24903646068762905
8140,0.014522413397724282,0.29512690211076126,0.18904101094277873,0.08090451718863066,0.2304315318719129
8160,0.012389034556764085,0.29974177424039905,0.19737067131769234,0.06368612656731065,0.20747611902539292
8180,0.01135294987193353,0.29888206957610725,0.20738549086246663,0.04882473251786948,0.18327673602671735
8200,0.010927538205167073,0.29361233808111864,0.21810368386393364,0.03706707088040549,0.16069524078570452
