step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp
31440,0.568404943261804,0.5260922634506415,0.15262666555250975,0.019355570086862603,0.01065013095932828,3.817850984631756e-09,0.47573155002646295,0.46675630493165243,0.17394153699622408,0.10155724773005173,0.04618046749026195,2.704531093747269e-09
31480,0.5684074900788538,0.5259085958885016,0.1527723282451298,0.02046769279601497,0.010329679620563753,3.5179082595507834e-09,0.4770423775940378,0.4676737846394709,0.17524781444458623,0.10790740867786232,0.04652691229248431,4.233856569454196e-09
31520,0.5687058302142399,0.5257908091605881,0.15304775664844894,0.017036733107160803,0.009124797310936442,2.3576725670953196e-09,0.47946309606347093,0.4687789547948939,0.17527502819690322,0.10747768936187146,0.0403483734277075,3.5550645077801553e-09
31560,0.5690519974647529,0.5260123065147265,0.1532720025649087,0.01814579978839035,0.009427815424770359,2.7869340013509783e-09,0.4813089807582517,0.4697673477491433,0.17464533141940877,0.10089205416417593,0.03140416544556786,2.4785111556414255e-09
31600,0.5692347409873489,0.5262669681854776,0.15281518480057749,0.02039937783313398,0.010185909990475282,5.200547132985914e-09,0.4816468497177498,0.4705590560488492,0.17524197024652235,0.09508101283076628,0.027618665045781813,3.756317756626965e-09
31640,0.5694744144604157,0.5263577904559438,0.15308579953562107,0.0177034040227473,0.00972788731088267,1.9089179260191467e-09,0.48157900912076446,0.4712051165190255,0.1784330537866703,0.09400324657380067,0.029550274096470763,3.0804727862596126e-09
31680,0.5695643690665795,0.5265455847863411,0.153904591613075,0.01775563498435947,0.007758231074571232,5.1745940981658615e-09,0.48261042778747176,0.47224080389694384,0.18106815014783495,0.09945846604457835,0.03407150941164331,4.018061045931321e-09
31720,0.5693654028393558,0.5265980912348086,0.15412049617611914,0.02047164273174432,0.010445935893653582,4.0501982867398136e-09,0.48460759126904407,0.47363301621388737,0.1811793872224125,0.10662475559724664,0.03714438462849366,2.936230793076488e-09
31760,0.5692746934464185,0.5264186132782064,0.15480302631597653,0.01807783475990263,0.010605858762211309,2.7661821944608317e-09,0.4865129625793746,0.4746013989427809,0.18041333607345492,0.10828029548735489,0.036641362495714216,2.6017505911527485e-09
31800,0.569221819219208,0.5264512636218388,0.1556444902611538,0.01645446836691278,0.0066332286968152025,2.2058370304663447e-09,0.48705541170745537,0.47498096638454806,0.17957340069594474,0.10486818188257259,0.029634227172043004,3.619369987528264e-09
31840,0.5690849432937857,0.5265705675270792,0.15528779975957469,0.020417705951240806,0.010254868000738033,2.1755995398160804e-09,0.4856999240317137,0.4748180172046635,0.17934733917177934,0.10054207536285922,0.022013644834082868,2.8557982253655487e-09
31880,0.5692231803824658,0.5266516295779994,0.1549242221743221,0.01916224931556436,0.01020916935536819,2.58424336758843e-09,0.48373547099204545,0.4741924452158653,0.1809095911362421,0.09872186577844981,0.021138677564120596,4.3075107634673226e-09
31920,0.569450862757074,0.5270827813052188,0.1546934242363591,0.015296824657766777,0.006570934058333011,2.7133756067422266e-09,0.4827713906120278,0.4736026305895017,0.18207443944044852,0.10355052175256206,0.02387550516107927,2.5542292617803543e-09
31960,0.5694791287687805,0.5276076085125015,0.15341964626109647,0.019386384187900504,0.011812286115106124,4.836507955661744e-09,0.4826579138211699,0.47302952409252874,0.18102239706100545,0.11016554482226469,0.039428317854487305,3.0650931635824694e-09
32000,0.5695864540171915,0.5279331487331642,0.15258404392272243,0.019604610738551406,0.011077225816847888,2.7438746029422564e-09,0.4824719248376787,0.47186572769378615,0.1796066589740796,0.11119195904639616,0.046552545564025834,4.1177595177919365e-09
32040,0.5695890937879673,0.5284024575684646,0.1525093543826119,0.016104615449130454,0.006789829126545682,2.298400925087622e-09,0.4813075241578465,0.470255131961041,0.17852028569664374,0.10706039530190747,0.041201985431668094,3.586742671509514e-09
32080,0.5692404163375979,0.5287908631395595,0.15164738520679613,0.018581443488566114,0.01382085210396928,1.7014174776389114e-09,0.4787446112005444,0.46861000168813166,0.17762587683989314,0.10105708478996446,0.028288789046370586,2.998128233259574e-09
32120,0.5689669052847292,0.5288727253729179,0.1511687492235628,0.0202811066962776,0.013201350901753357,4.613197296775039e-09,0.476018596292395,0.46704279010695365,0.1782718225182089,0.0979866844656155,0.016151900790810494,1.6243022514150487e-09
32160,0.5687224458537132,0.5291460296635371,0.15122699458369235,0.016244463879061005,0.009136574694889175,2.8648905951292882e-09,0.47464100221344746,0.4658716117215892,0.1791741263367997,0.1038759581886659,0.03365900220434006,2.4470120370820544e-09
32200,0.5683147634760392,0.5295104679722267,0.1500255721409324,0.01723675652319341,0.013167591921617735,3.092169095573555e-09,0.4743766997448078,0.46503518617002226,0.17832726864200948,0.11132912014483883,0.051287285210381756,2.5277643001147044e-09
32240,0.5681648462226703,0.5297548059957667,0.14873395038102538,0.020909773203254253,0.013974929206183661,2.447284924505538e-09,0.474493139573317,0.46408306540328814,0.17716539808372092,0.11252859987843084,0.055644960074151976,3.06352969895466e-09
32280,0.56814468745092,0.5303377816943884,0.14786147427844923,0.017168563648543,0.01195577385193035,2.938565667636662e-09,0.4744512540753681,0.46351674903942197,0.17637457772840165,0.10894482957190069,0.046021909477169484,2.29782735971019e-09
32320,0.567917294604866,0.5310601239502956,0.14584702786999595,0.015092448021659832,0.013029972893623207,4.334340772008286e-09,0.47391676676871697,0.4639374655407969,0.1749967027366612,0.10439767713949112,0.027614276822988296,2.08870203913611e-09
32360,0.5677901342710763,0.5315535710271891,0.14410966946374887,0.020710107930767812,0.0139131883583086,4.038907618278977e-09,0.4736104908272223,0.465049541444636,0.17405912705088789,0.10283244453846528,0.01897328090143764,4.1576256395577486e-09
32400,0.5676203794282715,0.532178509739382,0.14340348885644738,0.019439272016135132,0.01128545252725833,3.002704304566756e-09,0.4742097965875829,0.46645115484196553,0.17330028536973166,0.10838479383113811,0.034317645932654496,2.109718726521469e-09
32440,0.5671080254678175,0.5327618427887366,0.14196626289727765,0.01662887496906663,0.01181983880443364,4.258399507552789e-09,0.47498844136890656,0.46749204292282426,0.17133115056712206,0.1141567718701269,0.04643580569975141,1.8957345276840595e-09
32480,0.5666663329524011,0.533010458827186,0.1407501560845177,0.02143994522630119,0.015020793739139917,2.0810678602977045e-09,0.47518474060425747,0.46769515823560165,0.17020872019647845,0.11345219552469962,0.04760402499605789,1.8582468447237876e-09
32520,0.5663011660225915,0.5333987425678172,0.14022741755382812,0.020833475875068914,0.014140342875919618,3.0908381549184795e-09,0.47485886143031264,0.4677247156156548,0.17006861946588014,0.11045487227566085,0.0360738793469998,4.2274022197437776e-09
32560,0.5657930522951199,0.5339135751983084,0.13850225627598392,0.01610856109657488,0.009088713096443187,4.182723864064208e-09,0.4740697357820385,0.46848152194481635,0.1680481710741783,0.10884267910484376,0.0159376572646932,2.9418916610243846e-09
32600,0.5654955862494094,0.534312663064165,0.13637677253832084,0.021465554371878776,0.01530035085009535,4.44028805584927e-09,0.47337857372291126,0.4696680593694606,0.16461543209101898,0.10878373365777913,0.007817301635341917,2.3563155480432486e-09
32640,0.5653332908241192,0.5349606043162242,0.1347114475151413,0.022324372664043406,0.014939104175771744,2.4677419046384407e-09,0.47334368479855776,0.4702195634326225,0.1611243216821594,0.11282117470325188,0.03402811087699196,3.491371438741334e-09
32680,0.5649749911859087,0.5357533570457667,0.132209275769375,0.015977939971189802,0.0082638688013544,3.6737881070339678e-09,0.4731404619959475,0.4693593305691735,0.1578125779961095,0.11571307932964216,0.051520419914784364,2.2775980981001964e-09
32720,0.5646168476169169,0.5363315763036842,0.1297689325517963,0.022061337180916896,0.014515196291927311,6.427585079803544e-09,0.47162854690187145,0.4676590316180676,0.1565956375500499,0.11276806968770578,0.0574311433961957,4.28947072632928e-09
32760,0.5642255346995029,0.5369056477758137,0.12832595276677314,0.024339147293890737,0.014670797741659795,3.182246519125674e-09,0.4696535183602609,0.46611088880491985,0.15711401983871442,0.10865053519360514,0.04980689375614317,3.5884078204396037e-09
32800,0.5636130142174997,0.5374625842230473,0.12662175366257555,0.017109584522473985,0.011658258886430193,2.9983852803833135e-09,0.4683110089328298,0.4656918714382475,0.155878596306792,0.10643465697247259,0.03405591877449733,4.212034175933336e-09
32840,0.5630388898432659,0.537829918390968,0.12473912908827164,0.022476632809943203,0.013630374954910358,3.3066324122265923e-09,0.4682398264071863,0.46609302524277857,0.15329657900874924,0.10453460263883278,0.02167816577693861,4.0383480788284665e-09
32880,0.5626082713115318,0.5382659179129552,0.12307838764520852,0.025919702291370392,0.014308581714172375,3.3200003607641954e-09,0.46912675944506177,0.4660640961213936,0.1521569147042609,0.10690843870828547,0.031494080435340036,3.981457800305715e-09
32920,0.5622129973722052,0.5388821407761458,0.12078025140159367,0.01681106024986889,0.014457343886565152,2.0837734393802636e-09,0.46952647764729305,0.46502066656553065,0.15180344372877594,0.11123034004762493,0.05382257224155086,2.496976273692146e-09
32960,0.5618993318379718,0.5395536116931593,0.11791360384297846,0.021050954869360525,0.01295186075018108,2.6202725974694726e-09,0.4687795028311167,0.46354897535252304,0.15216814913147136,0.11050444178046527,0.059811133801732905,1.963502826618281e-09
33000,0.5616341854234365,0.5402663698568565,0.11513809478433497,0.026440290186887438,0.013822930525067384,3.957265773733841e-09,0.467935764417293,0.4629879660247114,0.15398916048576125,0.10694581315350936,0.05191288427083476,2.9307396389634895e-09
33040,0.5613030312187799,0.5409848484085426,0.11271564805830357,0.019337584297520267,0.01473639817573346,2.3482401886475444e-09,0.46855753820954976,0.46411328235351174,0.1535371569440643,0.10776165258397057,0.0350359031007718,2.9117176140014104e-09
33080,0.5608374683995103,0.541621240699412,0.11052252559279824,0.021845750095007395,0.012015531063588783,3.754791640993968e-09,0.47098590885384656,0.4659942576580885,0.1499042866940123,0.11051459645373317,0.01642664191409034,1.8951858908814693e-09
33120,0.5603130088076413,0.5420885431741638,0.10826030511959243,0.027392069029689384,0.01255443181178879,2.311374605160677e-09,0.4736615643201624,0.46666145867196807,0.14608173228506072,0.11413229246564911,0.03175988427189043,3.644426214904078e-09
33160,0.5598984862394827,0.5424986878342221,0.10629455813980038,0.021896757624452617,0.012796661746641264,2.904683338266667e-09,0.47464161208921757,0.4650266762622339,0.1440003324592347,0.11601514593625682,0.05115421531415666,4.690267702869502e-09
33200,0.5595045590885632,0.5430743713874469,0.10400356738767076,0.01874204218568847,0.012845744537503563,4.7902454026115935e-09,0.47344087855209127,0.4618945753547865,0.14491982870194572,0.11186866584769613,0.059358900124658394,1.7987151840754635e-09
33240,0.5591262549208792,0.543675585792293,0.10040826815281918,0.026410993374368637,0.01203171785895409,4.689312628319637e-09,0.47122947556883527,0.45930474372026714,0.14697642759054114,0.10778407015843876,0.05705286578861247,3.0876953695971794e-09
33280,0.5589330172193163,0.5442624126402609,0.09713035845305334,0.023585611930259865,0.011427436543181001,2.9728348925845734e-09,0.47016537233234124,0.45868316211142274,0.14593397349530363,0.11065687394217011,0.04868577725593666,2.116153984245595e-09
33320,0.5586306590902075,0.5450249700781303,0.09457860299864242,0.018422585751474634,0.014508555721523897,2.9946941930006953e-09,0.47125107129645066,0.459297500886063,0.14254787114154893,0.11225815594453459,0.04124397844847431,2.3892612592559274e-09
33360,0.5581003353018653,0.5456323096512319,0.09117263609397266,0.025413865595099297,0.013480638573549903,4.184267898358995e-09,0.4727416516504192,0.4590189161286236,0.14109106364865104,0.10781965961557204,0.03748906137702608,3.0170662373169305e-09
33400,0.5577360459694165,0.5459550687662209,0.08881516117709094,0.024760659682317457,0.012458045423858413,2.268229274021717e-09,0.47247627565449596,0.45661610693849686,0.13925436181518266,0.10658423626169786,0.049649065126371586,2.9685814401194713e-09
33440,0.5573777572336238,0.5464553838933996,0.08752228481294934,0.019023554969841983,0.012611081383971176,4.741804310341135e-09,0.47046015811144976,0.4529389315652817,0.13728785051283815,0.10691165889621955,0.059002266174892494,3.7113667102385165e-09
33480,0.5569155726301397,0.546984832460973,0.08408429319431794,0.022201010808627998,0.013783700680639884,3.46081485816137e-09,0.4681888143278307,0.4505038829759125,0.13756645115199853,0.10398614017135552,0.06127312575784234,3.2051166763886443e-09
33520,0.5567733964224715,0.5473810138580302,0.08038421594327988,0.024850529031132187,0.012197088935735229,2.506501404329962e-09,0.4678296561203881,0.45138035418635786,0.13711045481006118,0.10549997362145262,0.05873236071573297,3.559678788869621e-09
33560,0.5566816562928458,0.5480673702636879,0.077986923787988,0.021702752273071734,0.010524714859708809,3.5258038986990016e-09,0.470528073441411,0.4547030077508873,0.13628540585526241,0.10848882900118059,0.05453278416020583,2.5143288474875204e-09
33600,0.5563085428123619,0.5487696824318372,0.07393606586293618,0.020840590184805663,0.013699128907595486,3.843254241271214e-09,0.47444543731090416,0.4574655059118255,0.13558669589135253,0.10755382141641842,0.04976383535873451,2.443848343255244e-09
33640,0.5560446243318036,0.5491041542949561,0.07047367256698037,0.02513437939734885,0.014299887933716926,5.379340493008274e-09,0.4767485771445015,0.45764874978849723,0.13176437814010025,0.10842267470386577,0.041352142453190396,3.2116069844519866e-09
33680,0.5558160995500074,0.5494882907434515,0.06957419149941534,0.023185709421620165,0.013711960283464684,3.594737632219832e-09,0.4768531177569512,0.4556328312158424,0.12949006636661597,0.10694380354297393,0.042759095752719294,3.270969517258306e-09
33720,0.5554174982786904,0.5499260867286878,0.06673527505742474,0.01760644626605528,0.012293629437386764,5.187284379629689e-09,0.4759252607612168,0.4536418701490367,0.13055415432805464,0.10106961671431745,0.05838167062127403,1.629666413929861e-09
33760,0.5552231183644144,0.5501996920297103,0.06272099981777726,0.023690586550708537,0.014197205888534356,4.585997211708282e-09,0.4756770668527109,0.45375426480868447,0.1295527792610236,0.10205823169844874,0.06719801839399124,2.8665321551385443e-09
33800,0.5551735024760571,0.5506498852622218,0.06010538603805528,0.024533586470104805,0.014430920012603881,4.158575116600538e-09,0.4770848355528086,0.4556213159810212,0.12953886117608196,0.10598902568675746,0.07163607239227732,3.518857302338793e-09
33840,0.5549783816829204,0.5512296007944246,0.055869562381330506,0.01816426826250061,0.011747681825730138,2.519578563463385e-09,0.47901835186902564,0.45687253305430486,0.13187422627516357,0.10346931908823347,0.07570020157523911,4.088422772001453e-09
33880,0.5547600429100586,0.5516144191595881,0.05153028908392982,0.02332338736175673,0.013110589877950617,2.792073177972593e-09,0.47947628652762925,0.45577006734092895,0.1299789715419202,0.10329945080557469,0.07213382733151352,2.462202151468304e-09
33920,0.5545633039941228,0.5518804670860338,0.05034221630700311,0.025352637969494957,0.014038851870423606,3.600467477239866e-09,0.47797959419075114,0.4526951270538139,0.12843711545071426,0.1028288081286384,0.05974668049912073,3.7599849142841514e-09
33960,0.5543597246879056,0.5521228022359922,0.04844768046872771,0.01749230344394316,0.01458881551192366,4.345374315533395e-09,0.47585742368331646,0.44979972574773563,0.13037020941331554,0.09867563402859181,0.052185005226252405,2.6808128543771495e-09
34000,0.5542229310973646,0.5523799663132035,0.04564878919819657,0.020584553381810086,0.013179346365956298,4.410137949682573e-09,0.47491944353300825,0.44916582318584136,0.13028741113589182,0.0985550847787481,0.0663884832165364,2.9030109188982093e-09
34040,0.5541662845163885,0.5526790505085964,0.043438883162811824,0.024691397907276133,0.014835650732635224,2.0147719382832764e-09,0.4757832863378696,0.45078898354575914,0.12921795126209126,0.10488246736950343,0.07981869167269114,2.9412079503031933e-09
34080,0.5542055402063073,0.5530016911378585,0.03892072590330613,0.02098498978799473,0.01550769814916477,2.914262098290592e-09,0.4775637966258669,0.45280940984496665,0.1288531566917115,0.1113234426161276,0.08517068809045332,4.5053498335917884e-09
34120,0.5541633774130138,0.5534082611263557,0.03465525187960171,0.021110354727699964,0.012999784309292222,3.5194563695186416e-09,0.4791073570889105,0.45338954576036744,0.12685371220086133,0.11365783821141237,0.08118338872402474,1.886064494657441e-09
34160,0.5540395619237437,0.5535915068647893,0.033802311895384525,0.024547376854578654,0.011663617742885329,3.2523766205702907e-09,0.47962644382271036,0.45230043023981653,0.12698559181727717,0.10978007198056988,0.06579187001599712,3.988358557798056e-09
34200,0.5540748999758714,0.5534899335008274,0.031994544897301296,0.02300104771273743,0.011947142434691133,1.7505688810863868e-09,0.47935611892490093,0.4509062399766287,0.1301468890465938,0.1014829822537447,0.046376749892896106,3.4639142455400295e-09
34240,0.5540344442368815,0.5536767844600292,0.031070507934488827,0.020119653014667265,0.013716670997191439,3.5691170229814035e-09,0.4794342587827047,0.45031125913158926,0.13126660745047458,0.09654874458933915,0.06854147458396291,4.359566945522261e-09
34280,0.5541674132315599,0.5536733586345401,0.030283485349018494,0.022638398201894335,0.0143479456315337,3.226498196746443e-09,0.47988844758928545,0.4502026525445981,0.1302218497618047,0.09947932399721673,0.08920923685267618,3.7211376452010454e-09
34320,0.5542852036988791,0.553704220918477,0.02791009308103393,0.02083206708201187,0.014726019075997845,2.921908902394364e-09,0.47977165435707186,0.44978274176880406,0.12866370782339764,0.1048261254146996,0.09974814796525411,3.8381434358087e-09
34360,0.5543832745608887,0.5539587025274617,0.023005958978475263,0.021928750407490576,0.014480508259731302,4.201019883464264e-09,0.4790874236581919,0.4485220276239103,0.12803754513887777,0.1085741220450602,0.09809551195062605,2.271148317649243e-09
34400,0.5546332464488761,0.5538076101773298,0.024269421684490002,0.019013531731553592,0.01328457556305879,3.766736964724315e-09,0.47821335459281233,0.44668259352382184,0.1299566312006909,0.1057945588809911,0.08733190638576502,2.4078145567124937e-09
34440,0.5545722145818379,0.5536987242684124,0.02650975457087638,0.01820337327260175,0.009126997851677683,2.0059234046573857e-09,0.47743828679234995,0.44545759701951665,0.13317641619176884,0.09710048016825647,0.0729082529995449,2.4545843766704736e-09
34480,0.554468341083435,0.5538679222265994,0.025359484322173016,0.023285593462028957,0.008978343962236322,4.2720107844893836e-09,0.4774495422187821,0.4453876531417658,0.1358427457453673,0.09429888702878371,0.0661670926088153,2.028875048852984e-09
34520,0.5546012394515901,0.5538876321764883,0.024170013577630402,0.021153745576858205,0.011346806515182606,3.699719744009927e-09,0.47802269319988605,0.44569564429705594,0.13479767311374571,0.10541936771705714,0.07785774690344545,3.489065777728381e-09
34560,0.5546320390523819,0.5539651274446168,0.025605767446202805,0.015967574547629333,0.008645121955702792,3.922565707591307e-09,0.4781585122782361,0.4458463454145255,0.1279465603656178,0.11584832029258023,0.08959523650600633,2.926954870664596e-09
34600,0.5546403751823082,0.5542120001606919,0.02626620324320973,0.019633297831731716,0.013741957855025869,3.487574393234125e-09,0.4781114318041267,0.4460876217673718,0.1211327243789781,0.11775999435864375,0.09420202025459562,2.460530948429943e-09
34640,0.5547611855328646,0.5542406892687246,0.02397518568962671,0.017336062009829442,0.014023911798856396,4.961772953602978e-09,0.478831361683891,0.44698785824989173,0.12341411517867756,0.11228674252295438,0.08826157353836664,3.0565463181701788e-09
34680,0.5546488763334781,0.5542440598155061,0.02313603464072982,0.016090786921116644,0.009725603854580224,4.281602119590696e-09,0.480490057932373,0.44887620897305247,0.12867296465759642,0.10188655546592272,0.07764860417023724,3.6289342377041508e-09
34720,0.5544734499006578,0.5543192764446832,0.024686024522479,0.022571413797103337,0.013433994235375868,4.496362943393026e-09,0.4824834573363218,0.45086471027214037,0.1331125370156207,0.09435043215215606,0.0703924573320791,3.2548672994311536e-09
34760,0.5545611834590849,0.5542498796289533,0.025266088468892185,0.019566757407328435,0.01476451905587228,2.1862469952810726e-09,0.48357114099606907,0.45138930677956607,0.13374124287331002,0.10109687548122905,0.07910886242016837,3.3370895632070134e-09
34800,0.5547489429832645,0.5541770144624251,0.02362100350052411,0.014821487839188616,0.009919163164036108,4.082340944980588e-09,0.4828218640690783,0.44997738425759903,0.12802210888455584,0.11177354778269265,0.08997141646066226,2.9740065585767585e-09
34840,0.5549092499785799,0.5541240253630885,0.024486971840702067,0.0201544916379183,0.012904286651197357,3.7973309619603654e-09,0.48082089959719226,0.4477251724614475,0.12198631937616211,0.11492989830607542,0.09581106657320815,2.2179858460796247e-09
34880,0.5550434253628038,0.553999404634508,0.028311538656428745,0.018710112103670427,0.011626267826648239,3.3996988057851368e-09,0.4792221990862787,0.44651173437636327,0.12221769872368561,0.11493355308444844,0.0937278563863124,2.0717706360094807e-09
34920,0.5552144815403456,0.5538034003945093,0.03131967369613963,0.015373192361981033,0.006204302350565608,4.957506937296576e-09,0.4793013341899495,0.44730478082577085,0.12819504073852986,0.10957524329911043,0.08953988707468245,1.0288181098915155e-09
34960,0.5552393939062309,0.5536347904495568,0.03234488334786453,0.018785307329891848,0.011746701231027466,3.6009573825521804e-09,0.48057038218661796,0.44890821136129794,0.13405574633511014,0.10669297530074807,0.08542667362019359,1.804308818740793e-09
35000,0.5553557977280676,0.5533544341508673,0.034522132545722735,0.01894270885719211,0.011508220221141232,4.689957237211733e-09,0.48118004054858743,0.4493570517896124,0.13664033687310592,0.11383357441244717,0.08218472869982903,2.3957873453618577e-09
35040,0.5557345766261602,0.553102555327942,0.038095663009845564,0.014948660002578574,0.005786713585449462,2.9583897483757797e-09,0.4802783091121314,0.4479425853598797,0.13465311815867131,0.11963922794527533,0.0822740212209276,2.06085274946682e-09
35080,0.555932241302023,0.553046731546977,0.038738249050530166,0.015177896874553072,0.012712895469257558,2.6472439502769703e-09,0.47863926063029855,0.4458160988865303,0.13190594548394918,0.11533789045296396,0.085994197173537,3.3145847831625023e-09
35120,0.556056713779187,0.5528418639837648,0.04029643750320319,0.017658228068364226,0.012391025381601223,2.669052937676148e-09,0.4776673246718702,0.4453197537309029,0.12735288120353308,0.11272818912702376,0.08969993793818559,2.659645759467804e-09
35160,0.5563866264212115,0.5525012306495276,0.045596814562413865,0.016268369887086475,0.009989419103693048,4.270459500999991e-09,0.4786578205976957,0.44746945180145564,0.1268452275848844,0.11068235171641862,0.09404107247439016,2.4949641724292367e-09
35200,0.5564965419756523,0.5522957876685433,0.04811657796450821,0.014657565786324182,0.008493469890835095,3.122378973684161e-09,0.48108048669700587,0.4503270134421987,0.13281420014328363,0.1071825733134045,0.09554053804322542,2.0675358952329552e-09
35240,0.5565483791411372,0.5519508585250198,0.04919073614718025,0.016239609751710023,0.013234271618225579,2.8985655207298646e-09,0.4824706436807104,0.45128441556521376,0.13604880256977797,0.10976114827696945,0.09372838799548185,3.2228091567745762e-09
35280,0.5569337946819619,0.5515309083113995,0.052860868119224816,0.017497843418577293,0.013537068351969592,4.365321247097887e-09,0.48150112500657366,0.44947903250738686,0.13433507906879788,0.11404487272284584,0.09078542860969993,2.671231690201038e-09
35320,0.5572101335710272,0.5513614696250748,0.05503996351452693,0.014680297992077738,0.010494599219184638,1.7170885086088506e-09,0.47900686047458785,0.446126328533721,0.13227525578245686,0.1121243851096997,0.09103963777896248,3.4660702454676622e-09
35360,0.5573409812912453,0.5511305388439187,0.05606992838639995,0.014216365846936026,0.013078423156075575,2.892216506811272e-09,0.47662909685974814,0.44379194539801625,0.12974391141692315,0.11107851574422052,0.09234765932364408,2.781488273421779e-09
35400,0.5576468231191715,0.5507370842748087,0.059647927966569286,0.019135120004830943,0.014223266248062812,4.35141556232948e-09,0.4759500637497677,0.44409972431733624,0.12912329812713808,0.11265803752270107,0.0968088904517491,1.4231084420033908e-09
35440,0.5578457384806315,0.5504363762690245,0.06286922965480547,0.016768255590598156,0.01397132196967454,4.646108874296531e-09,0.4769224583275762,0.4458464204064651,0.13327193731182554,0.11556758005713065,0.10139123537219567,2.542366307389464e-09
35480,0.5579383932664334,0.5500756930194864,0.06477941236851578,0.014746660888397723,0.00860657069865395,4.068507387613537e-09,0.4776729381549616,0.44671115660639904,0.13567588263149166,0.1193022804549304,0.10224455408156667,1.8053527036650897e-09
35520,0.5582190966870532,0.5496338891635056,0.06730099182864216,0.01969474801762921,0.014060503719671234,2.9521874291281147e-09,0.4769349565734185,0.4457182694312675,0.13509259307218013,0.12074832046124927,0.09623070034854699,3.4477205620756387e-09
35560,0.5585367702858486,0.5493227062516103,0.06956355475121052,0.019447538605798138,0.013936340676750843,1.6492100092117746e-09,0.4753222392814145,0.4439072172995841,0.13669894149462375,0.1163544153286648,0.08446036706889642,2.8504818652257093e-09
35600,0.5588036525757418,0.5490535862108161,0.07135071213915098,0.014685584629334012,0.005720246084075808,4.103307647496926e-09,0.47435330754230143,0.4434526335619798,0.13549896837069386,0.11228028796788087,0.07969215071906317,2.6647648099828053e-09
35640,0.5590667978363946,0.5487363655462038,0.07349152081404091,0.01993952025576523,0.012958471463520511,3.2919011140583333e-09,0.4750668545668793,0.44542399587417925,0.13114801044716676,0.11298571486985128,0.08986796703606285,1.6127699980017616e-09
35680,0.5592904691671381,0.5483693964854766,0.075917791247,0.021232893075870195,0.01343218311694692,3.9976438070095254e-09,0.47694093289333367,0.4485475660778217,0.12915947764141258,0.11731814777905185,0.1014668891280242,2.4438486464833988e-09
35720,0.5595090030673411,0.5479601867518065,0.07866412710132256,0.01454698409937697,0.011106360983663787,2.8483649750055514e-09,0.47847677145279244,0.4506290200714944,0.12999546864164765,0.11931425445805219,0.10555103890104338,2.81580558273637e-09
35760,0.5596859848200217,0.5475739294954848,0.08074002850976078,0.01887364940129734,0.011756803884039553,3.708244514272787e-09,0.4785803088125188,0.45060716948975343,0.13143850177538885,0.11785075735562767,0.09922315937743663,3.7430999892965836e-09
35800,0.5599076135214595,0.5471524912976576,0.0822827948517201,0.02208173099535047,0.012197212818802752,3.824213620163009e-09,0.4773282520581166,0.44935635042299926,0.1357712017271437,0.11118586194473623,0.08700475888987887,1.2228976626878768e-09
35840,0.5602700001644897,0.5467696757049687,0.08458812444188334,0.01656064279641346,0.01075903831538319,1.20435070230479e-09,0.4760532699208931,0.44855728714493837,0.1372840295943711,0.10670967854192207,0.08206554159134545,2.0715949528726885e-09
35880,0.5605090967495722,0.546528819528881,0.0862940774768195,0.01644440701654061,0.013258960188995243,2.6330824860140374e-09,0.47571438555965856,0.4488405852112506,0.13469625333936397,0.1117969889286831,0.08938466802778468,2.9892617739807743e-09
35920,0.5606751399930191,0.5461691402119855,0.0875983124863243,0.02152794278946212,0.012935701531460383,2.4017508264701433e-09,0.4757241316715239,0.4495549972509456,0.1309889541806051,0.12166249069930976,0.10070081622671563,1.6513061691315566e-09
35960,0.5609818930797064,0.5457211744039651,0.09042125030832755,0.018330318146909923,0.0119802155879162,2.5438556671966955e-09,0.4753684970352753,0.4496678757079526,0.12821177429095887,0.12737619549101445,0.10722806549620341,2.741692386992694e-09
36000,0.561132386932249,0.5454130627401085,0.09259103412249103,0.014837160478357174,0.014177575859486851,3.5429843643894336e-09,0.47453279287906314,0.4487265891018353,0.1308780725121614,0.12462475984403368,0.1040781637396374,3.774348337140445e-09
36040,0.5612307052412255,0.5449883026008392,0.09366647213808235,0.02048335634725409,0.013435592106467699,2.7477533854142225e-09,0.47331422996818767,0.44764548571957746,0.13763925237893285,0.11680026369323268,0.09245571981010861,3.1104332273210487e-09
36080,0.5615997201582515,0.5445185510579805,0.09597632869660169,0.019819902836520648,0.012615129700095177,3.076393174251002e-09,0.472595570142381,0.44761859118293795,0.14207550237417854,0.11229427318009037,0.07897194295574236,2.5191243755599186e-09
36120,0.5618622377293334,0.5443071466862895,0.09769910561098806,0.016301946911115757,0.011626269989960322,2.1914060129017978e-09,0.4729106274957471,0.44850833375886423,0.141453529555877,0.11601796997507112,0.0823439286708528,2.2631781589185773e-09
36160,0.5620071976369657,0.5440141990663357,0.0983368225743783,0.018500276332322176,0.014050412059735682,3.6431881068445e-09,0.47332174400934224,0.44947539116120167,0.13680050014536452,0.12217885323999884,0.09746658097481244,3.2953751808846613e-09
36200,0.5623536754692562,0.5435979223697995,0.1005083008269836,0.020930906208920113,0.013373526708240298,4.3587396870368945e-09,0.47329701357310144,0.44995457074803213,0.1323753260154078,0.12322739026385932,0.10730988951656178,2.8611049573284735e-09
