step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5
25320,0.10913224199802776,0.3648832368692339,0.4819209816016858,0.40071289386691744,0.10440759772725888,0.17473859983096254,0.02037460756592745,0.3444751882080631,0.05356000331998807,0.37227396307495986,0.012507804616550334,0.11500458285774345
25360,0.11080975972349641,0.366913944614158,0.4826883693300799,0.3995652364726273,0.10394275509858067,0.16921457198975035,0.02099011713117623,0.3467773495150604,0.04917952434464415,0.37946437381211423,0.012699251091939326,0.11556446568357324
25400,0.11065711584879369,0.3682711355957794,0.48348715415357435,0.3987180766524925,0.10445623543969645,0.16429341376235335,0.021868802535867784,0.3500507160454526,0.04296525254742653,0.38576224604919,0.014457310949573084,0.11588389485537434
25440,0.110293091014043,0.36862683461306156,0.48450074473454,0.3988229119951128,0.10601598281566424,0.16153131610375568,0.024569327089893036,0.35220188518784823,0.03721939160824149,0.3918261412968742,0.017677103764351755,0.11422831804324791
25480,0.10957131217102377,0.368469213950059,0.48555679251113354,0.3992822177833094,0.10648423459094913,0.15983465625075854,0.026524881642845347,0.3541072028596435,0.03315947566462003,0.3967879250441431,0.01892959325441224,0.1137301714116359
25520,0.10767835923578986,0.36790217278593107,0.4862785339413568,0.39935584564805193,0.10529764335194933,0.1585715974303944,0.028160628807942643,0.3551397776546548,0.028688585437837512,0.4003248704677652,0.019260786787222282,0.11450904583525393
25560,0.10630423680364011,0.36683071271889145,0.48646838260205705,0.39892172860431857,0.10424361577766314,0.1589017597317404,0.030344663802009036,0.354159400013494,0.023822663448313776,0.4023080068052766,0.020305967087315125,0.1142706999689247
25600,0.1062784338413573,0.3653539973114469,0.4860906178866779,0.3980621110962065,0.10250192556346681,0.16078127705586598,0.030378259787130085,0.3520085996082184,0.018296677389125125,0.4021723906756571,0.020495378128563557,0.11528516026726521
25640,0.10562086174779675,0.36363761209594925,0.4853334602505285,0.3971511022157992,0.1004974983629336,0.16404307284060296,0.029389926561542764,0.34948871745680904,0.011051145864872096,0.39997144397787265,0.020269035355968815,0.11883670866533981
25680,0.10514022591577046,0.3620459319449132,0.4845493827743602,0.3965880088878399,0.10108866685174402,0.1693587302461333,0.030407925949952654,0.3478331633990699,0.0033161353301795695,0.39606091555376655,0.020760601228717753,0.12137264375005086
25720,0.10386674903693512,0.3605489839163077,0.4839689868372778,0.39637325564691034,0.09974396955974148,0.17374613654277343,0.030684747867803074,0.3475343907904838,0.00569873194541287,0.39092551472068576,0.021046270548108783,0.12230912781465404
25760,0.10201506830843957,0.35937828505152075,0.48371364853266857,0.39661684798974034,0.09901117943323744,0.17750227438033428,0.0298410922679089,0.3472449835966528,0.014095779661832609,0.3858006239471681,0.021677288545774095,0.12393124154146962
25800,0.10203359793483711,0.3595072488012617,0.483748820916703,0.39671568860974843,0.10126933404175618,0.18162684798860387,0.030802509386956105,0.3478699370062183,0.019746967836266532,0.3812577165833387,0.022164885482482025,0.1255210384823755
25840,0.103586346106299,0.3607556363893419,0.48389064497478157,0.3958504411426289,0.1014314834563207,0.18452873959849242,0.030512854254493686,0.3508064211036108,0.021382720430864442,0.3771047715592634,0.02057839282771589,0.12650225944929788
25880,0.10554362779379109,0.36247168651511646,0.4842660108465977,0.3948558191565455,0.10137022445010947,0.18585145139993073,0.026954946946287018,0.3543357326792713,0.023357207357963407,0.37444307527570786,0.019230118776443,0.12866766727609943
25920,0.10579623865012536,0.3646385337192395,0.4851324840959828,0.39418346109823676,0.1024291885709699,0.18549584480548367,0.024200629973243813,0.3590671385586932,0.025728767953917694,0.3738048787378761,0.01941087442378021,0.13181797385179647
25960,0.10410736423327757,0.3673627840995786,0.4863128957322359,0.39316713786748236,0.10297207289727786,0.1830777639269644,0.023178903796629183,0.3667752516121356,0.025260478819252093,0.37385843371211736,0.017671844763922126,0.13361624906441258
26000,0.10292823709048582,0.3698208987462751,0.487536392268582,0.3921685243571079,0.10290948999042117,0.17877556054176325,0.021154739332812766,0.37377110925531254,0.024786051763526412,0.3745913496515526,0.01620463074045471,0.13317691345422494
26040,0.10311952886001173,0.3720921544635917,0.4887267648697792,0.39129977382445635,0.10290876203359223,0.17337980624369945,0.020624719815301985,0.3782973453032116,0.02527139304155075,0.37633533965666904,0.018227694820397045,0.13183740268957203
26080,0.103804472757434,0.37529476452846267,0.48966211107142454,0.389513903764647,0.10295416077281658,0.16715084616657144,0.021691263310823623,0.3840547483392928,0.02291860330496459,0.3779278856138409,0.01839145911178924,0.130637144022676
26120,0.1053858120259768,0.3790497919322035,0.4902092552042675,0.38757693741875743,0.10330913069568103,0.16099314820852806,0.020948106527570804,0.39021722451092167,0.019006757035161102,0.3797214649416178,0.016809034105224892,0.1284581048930206
26160,0.1063607758918033,0.382517369226471,0.4905701071360296,0.38707914608900756,0.10435897034917002,0.15744297562645465,0.019679817890214366,0.39423010962347366,0.01797258398606441,0.38246830197435233,0.018185086093508468,0.125094115865398
26200,0.10690759939976315,0.3854546411312664,0.4907892191605786,0.3871896900123978,0.10411117695133554,0.15647247934565686,0.019024227691234553,0.3982975642009711,0.01906925981405029,0.3844736839840378,0.0187817141530567,0.12210683796814918
26240,0.10640864695607243,0.3873124029064854,0.49067755750077663,0.38752684739679005,0.10373280385877331,0.1558302433971711,0.01724820645434524,0.40151858659673295,0.019113599480527373,0.38467016928768005,0.017133483939145606,0.11834357152635469
26280,0.10546316086010853,0.38768399392576575,0.4902722453713017,0.3888007943415051,0.10534680614426492,0.15585324230937528,0.016323607652522505,0.40084152573006526,0.021227810005283117,0.3834690095998098,0.018310606528499633,0.11189509723861109
26320,0.10530972799827995,0.3873742457029141,0.48967224409310345,0.3903660891413581,0.10611710473013419,0.1561584710539145,0.016804005132100414,0.39841943935997026,0.026884206898749072,0.38047785018419394,0.020274730473491154,0.10487210328089117
26360,0.1046049878567124,0.38691353078118085,0.4888298093743831,0.3914891219158632,0.10546537662359419,0.15592328325679058,0.01624511478719661,0.3956517884329353,0.03212287161941861,0.3761011502316425,0.020107211547144704,0.09863482542584177
26400,0.10529573769368988,0.38636300342206303,0.48786898491914554,0.39255003126649546,0.10683467995524878,0.15787936820505485,0.016272986618764362,0.39157221067428266,0.03780436262283097,0.37181862652519915,0.021001217426551685,0.0915061526836807
26440,0.10707825626858655,0.3861055752016027,0.4869600351704095,0.39348076520516484,0.10695252558224172,0.15971946814636545,0.016471499149933375,0.3878172923463149,0.043751439602617015,0.3678790482068485,0.022402053554524057,0.08505918015315697
26480,0.1078462871195825,0.38625418443114995,0.4861709549060137,0.39418943454810396,0.10663618814863567,0.1611101040619481,0.01448059285035848,0.3853082878383905,0.04832304043455705,0.36454587381435644,0.022041131856223924,0.0815027693791519
26520,0.10819025001593889,0.38664806802706103,0.48563409114899386,0.39506249149128136,0.10895342354458269,0.16281426690940823,0.012357674628691811,0.38338049060183854,0.05295696461545762,0.36247059137059096,0.021922213892131434,0.0783047793153317
26560,0.10864845429945254,0.38726789768878067,0.48539736302443554,0.39594847501675445,0.11034438290113882,0.16313222292983695,0.01144660556810048,0.3824696852660928,0.057673334220004396,0.3613260489757445,0.02251078167040742,0.07466523099816283
26600,0.10815570019011146,0.3880881089354589,0.4853977365170523,0.3966800332384926,0.11050560913833787,0.161411250823436,0.00894802329399352,0.3820143974851954,0.06196851284164253,0.3612484195221109,0.02277870903406734,0.0724985017371891
26640,0.10750108858969411,0.3893701093409377,0.4856035456728112,0.39712516044004376,0.1123194464426612,0.15897398166535265,0.0067367347105673145,0.38186549621825255,0.06676359478481748,0.3623628200886695,0.023786791767662904,0.07019960156180208
26680,0.10818863584443482,0.39125633082449035,0.48592543667849225,0.39691510226467613,0.11459411510067272,0.15605140065154363,0.0073163485038872855,0.38305560825641954,0.07050183548056364,0.3642498448176219,0.024970193451339436,0.0664581206313691
26720,0.10942784578910446,0.3934085106237226,0.48634811016202745,0.39636241881042117,0.11556230096946198,0.15171321966254267,0.0067796081465137095,0.38443358809583594,0.0728324884572724,0.3677177851931217,0.026187692166655483,0.06361001092683384
26760,0.11057459470149268,0.396011865136924,0.4869807945531593,0.3957450075363579,0.11679581693455604,0.14659172113247024,0.0054752681511237924,0.386374251718414,0.07579041016440484,0.37274628876290655,0.02850177237215751,0.0618588849626764
26800,0.1118465996991895,0.3990068104247369,0.4877655687339851,0.39491797910336196,0.11911236638720031,0.1421928202686704,0.006304761257533907,0.3864865557153587,0.07685634563475015,0.3744399685115824,0.029865233215343488,0.058421356361526226
26840,0.11315096422500981,0.40141948068398936,0.4885783369134821,0.3945759148673235,0.1210215346036031,0.13827388510803063,0.0064315173615076375,0.38578395874604754,0.07567921255154784,0.37679844455118927,0.030839464529436242,0.05488282574385054
26880,0.11357243530386753,0.4032226754745307,0.4894091202840806,0.39494623050713484,0.12282929285768461,0.1345312064414613,0.0043940927272373845,0.385362270584924,0.07573569661611114,0.3805711082557895,0.0336688929584107,0.05284099449689914
26920,0.11335874298526528,0.4046111881811876,0.49007601840792164,0.3952952567442446,0.12449058409028463,0.13098131377493083,0.0034301190826945514,0.3859282552667105,0.07538329429846655,0.3827916051877815,0.035881768829206864,0.04979643808902275
26960,0.11360073151126909,0.40472888807468616,0.4903656228214249,0.3959789290976858,0.12635533581081523,0.12963871762921245,0.0036691690428211094,0.38604269114918877,0.07263154128600374,0.3857560676242985,0.037384158529564546,0.04550421576196999
27000,0.11280564167662496,0.40391604479293847,0.4903846615763177,0.3970384492065979,0.12782013491439542,0.12907978919844504,0.002741671184046463,0.3849918481415363,0.07161123736495725,0.3890659928828685,0.041258644580772275,0.04252488679129211
27040,0.11133244450386162,0.4030760947514824,0.49014194276484446,0.3974148176972843,0.1288840621893598,0.12871111229712875,0.0011582956122875583,0.3839410657342808,0.07121429864574522,0.38913304335183974,0.04463607870536939,0.03926822286881423
27080,0.11093486821388114,0.40164482314793437,0.48959056047711774,0.3974498945756588,0.12967737480624061,0.12948263109575367,0.0015538898307246242,0.381949308310512,0.06829001389602389,0.3887583507239482,0.046374418573689485,0.034741331243711
27120,0.10984241007560666,0.40005241043380657,0.4890404122826939,0.39756990332492187,0.13001896068138932,0.13088602289800827,0.002010474331433742,0.3787083199501176,0.06727750446306816,0.38888724293654786,0.0501972812131301,0.032465631430494454
27160,0.10843366664146273,0.39951488757026626,0.48868427923652175,0.39692133764930204,0.13008718378057033,0.13240222202225724,0.0007549464916828016,0.37639268344604165,0.06733428786670947,0.3860580667242159,0.05362865866935134,0.03133881802354525
27200,0.10903398375520733,0.3993374832624895,0.48854455898683596,0.3959601957997311,0.12993560970705056,0.1335085706123042,0.0010694093184143469,0.3748227806803214,0.06443427353487147,0.3835357738890439,0.054302258230501985,0.02933742523709441
27240,0.108893102673982,0.39939483071808574,0.488879316937036,0.3955014448924559,0.13029449650423133,0.13328621885497824,0.002242323640858044,0.3734273176307683,0.06305760162996046,0.3837655893771915,0.05634186749388359,0.029469307457448742
27280,0.1080499046491014,0.40076547008069413,0.48974193743809186,0.3946934049167143,0.13104472533167355,0.1314571181063419,0.0023481933925307277,0.37390555953557747,0.06349900223926253,0.3827235197528233,0.05895712295498619,0.030502212016531718
27320,0.10871139968100275,0.40247652082230023,0.4908211365251779,0.393586338974553,0.13138698954829856,0.12810418718026365,0.002250099000845725,0.3754067696599882,0.060872830818518915,0.38214110435097215,0.05865014386039098,0.029638172478744597
27360,0.10977852562631266,0.40364317020905205,0.49199488029315086,0.39310528713016024,0.13226359857132677,0.12389183368455305,0.004263182117270644,0.3761323986945377,0.05853614897267854,0.38470342791426065,0.059286343277266354,0.02932353883987322
27400,0.11000220607436849,0.4052340685937289,0.49315358242450735,0.3924510541339224,0.13352218333346427,0.11974547359982002,0.005352047202003275,0.3772252156091162,0.058466239613073165,0.38571088107864737,0.06222978896979567,0.030143412957036667
27440,0.10980209444643152,0.40648972199795164,0.4938996662871616,0.39133180117782257,0.13462938868389163,0.11611700411570902,0.004611537962068375,0.3783440648333627,0.055385600424065005,0.38529872952928035,0.0631015718680374,0.028904992455330337
27480,0.11026597398700858,0.40628608879020756,0.4941294151579543,0.39084099421273766,0.1355755435584636,0.11442761963389518,0.005104808484398492,0.3778688273913222,0.05068899553738102,0.3869221362349578,0.06433033246599024,0.026680894606625132
27520,0.10953533750163058,0.4058620410712286,0.49404271653606285,0.39040143001294625,0.13586992451777813,0.11451794105828911,0.006291355011438981,0.3771682892509793,0.04845058747764081,0.3866443470768952,0.06857835314618183,0.02588257285184376
27560,0.10812706079511514,0.40534955993719696,0.4936275405578832,0.38939394639408725,0.1359688672081777,0.11603676040452474,0.005631535147252935,0.37693046928791585,0.04442951107745733,0.3835689418792312,0.07104287339390133,0.02395587099887774
27600,0.10708032110042431,0.40396296203636234,0.4930869106131173,0.3888750827578708,0.1363265158906586,0.11821189168312375,0.005348615285275571,0.37602495935220975,0.03861218815744812,0.3821828712103536,0.0719601829005853,0.02160645817317218
27640,0.10541613895507311,0.4031461164959955,0.4929019569716089,0.3885888741756565,0.13642445548053614,0.11982557691358843,0.007053216909813853,0.3757304549581694,0.036900465749734636,0.38056809215582127,0.07499199562059249,0.022401787664837778
27680,0.10491435573031314,0.4036546716276544,0.4931586736671419,0.3876142917067905,0.1363595254240058,0.120347563198628,0.007404473781125518,0.3770308641877119,0.03587623923790921,0.3770744176386838,0.076632244313186,0.02338660583944446
