candidate,fit_valid,loglog_slope,power_candidate_alpha,loglog_intercept,log_rmse,case_count,min_value,max_value,frequency_ratio,amplitude_ratio,phase_shift_deg,readout_mode,filter,candidate_kind,alpha_near_positive_2
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,1.25,45.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,0.75,1.25,45.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,0.75,1.25,45.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,45.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,45.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,0.0,-0.0,-1.5928517277608734,3.3569988834012605e-16,7,0.2033448998157732,0.20334489981577342,0.75,1.25,45.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.3768367592809216,1.379028010468894e-15,7,0.001207000200441732,4.345200721590234,0.75,1.25,45.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.3768367592809216,1.379187610956723e-15,7,0.2301389657401201,828.5002766644321,0.75,1.25,45.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999987,0.9999999999999987,-6.830135995680591,1.88411095042053e-15,7,0.0010320031156755337,0.061920186940532,0.75,1.25,45.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.4409586004138342e-15,-1.4409586004138342e-15,-9.670886399382946,2.325797050801189e-15,7,6.309390414252338e-05,6.309390414252338e-05,0.75,1.25,45.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.4409586004138342e-16,-1.4409586004138342e-16,-1.3768367592809216,2.220446049250313e-16,7,0.2523756165700935,0.25237561657009355,0.75,1.25,45.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,1.25,45.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,1.25,60.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,0.75,1.25,60.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,60.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,-2.8819172008276683e-16,2.8819172008276683e-16,-1.6011831598170456,5.9934418151270915e-16,7,0.20165778340579843,0.20165778340579887,0.75,1.25,60.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.361325874011918,1.1900268070059827e-15,7,0.0011884230056336672,4.278322820281201,0.75,1.25,60.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.361325874011918,1.0465413733284037e-15,7,0.23373645281266386,841.4512301255897,0.75,1.25,60.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.999999999999999,0.999999999999999,-6.814625110411588,1.5012955407352219e-15,7,0.0010481351855122427,0.06288811113073456,0.75,1.25,60.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,2.1614379006207513e-16,-2.1614379006207513e-16,-1.3613258740119178,3.8459253727671276e-16,7,0.2563207025972092,0.2563207025972093,0.75,1.25,60.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,1.25,60.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,0.75,1.25,60.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,0.75,1.25,60.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,60.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,60.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,7.204793002069171e-17,-7.204793002069171e-17,-1.5989503297327692,5.692068545052604e-16,7,0.2021085540311447,0.20210855403114492,0.75,1.25,60.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.356283274578021,1.991892515101421e-15,7,0.0011824453485897945,4.256803254923262,0.75,1.25,60.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.356283274578021,2.015947008747032e-15,7,0.2349180688215827,845.705047757698,0.75,1.25,60.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999991,0.9999999999999991,-6.80958251097769,1.5475000224300253e-15,7,0.0010534338597233423,0.06320603158340056,0.75,1.25,60.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.1527668803310673e-15,-1.1527668803310673e-15,-11.036627275799937,2.0141993300407565e-15,7,1.6101030596784055e-05,1.610103059678407e-05,0.75,1.25,60.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,3.6023965010345854e-17,-3.6023965010345854e-17,-1.356283274578021,5.629858277757082e-16,7,0.2576164895485448,0.2576164895485451,0.75,1.25,60.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_normal,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,1.25,60.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,0.75,1.25,60.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,0.75,1.25,60.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,60.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,60.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,3.6023965010345854e-16,-3.6023965010345854e-16,-1.5922361237271248,5.307881287095e-16,7,0.20347011829488793,0.20347011829488793,0.75,1.25,60.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.999999999999999,-1.999999999999999,1.3411870432765587,2.1594378051914473e-15,7,0.0011647289420488314,4.193024191375793,0.75,1.25,60.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.999999999999999,1.999999999999999,-1.3411870432765587,2.1594378051914473e-15,7,0.23849135000384658,858.5688600138477,0.75,1.25,60.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.79448627967623,1.6616296724220897e-15,7,0.0010694573840379744,0.06416744304227846,0.75,1.25,60.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.1527668803310673e-15,-1.1527668803310673e-15,-9.635236683378583,2.2267811435768035e-15,7,6.53837577116585e-05,6.538375771165852e-05,0.75,1.25,60.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,2.1614379006207513e-16,-2.1614379006207513e-16,-1.3411870432765587,4.672744687265429e-16,7,0.261535030846634,0.2615350308466341,0.75,1.25,60.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,1.25,60.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,1.25,75.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,0.75,1.25,75.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,75.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,-4.3228758012415025e-16,4.3228758012415025e-16,-1.6011831598170445,7.828000266569866e-16,7,0.20165778340579865,0.20165778340579932,0.75,1.25,75.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999993,-1.9999999999999993,1.3613258740119183,1.092838813274604e-15,7,0.0011884230056336677,4.278322820281201,0.75,1.25,75.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999993,1.9999999999999993,-1.3613258740119183,1.0456997637243842e-15,7,0.23373645281266386,841.4512301255895,0.75,1.25,75.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999984,0.9999999999999984,-6.814625110411588,2.028138592072154e-15,7,0.0010481351855122427,0.06288811113073453,0.75,1.25,75.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,2.1614379006207513e-16,-2.1614379006207513e-16,-1.3613258740119178,4.519498061120574e-16,7,0.25632070259720907,0.2563207025972092,0.75,1.25,75.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,0.75,1.25,75.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,0.75,1.25,75.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,0.75,1.25,75.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,75.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,0.75,1.25,75.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,7.204793002069171e-17,-7.204793002069171e-17,-1.599765547144934,5.692068545052604e-16,7,0.20194385875909893,0.20194385875909915,0.75,1.25,75.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.3519736241633258,8.891691377099636e-16,7,0.0011773603875753472,4.238497395271246,0.75,1.25,75.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.3519736241633258,9.354905487120434e-16,7,0.23593266828845233,849.3576058384275,0.75,1.25,75.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999996,0.9999999999999996,-6.805272860562997,6.051915802889302e-16,7,0.0010579835882215342,0.06347901529329199,0.75,1.25,75.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,2.017342040579368e-15,-2.017342040579368e-15,-11.032317625385241,3.0025910814704438e-15,7,1.6170570147919876e-05,1.617057014791989e-05,0.75,1.25,75.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,2.52167755072421e-16,-2.52167755072421e-16,-1.3519736241633264,3.2504001921624943e-16,7,0.258729122366718,0.25872912236671824,0.75,1.25,75.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,0.75,1.25,75.0,readout_normal,c1_surface_like,native,False
