step,plane0_sigma0.085965,plane1_sigma0.085965,plane2_sigma0.085965,plane3_sigma0.085965,plane4_sigma0.343860
36300,7.003756771104488e-20,1.7987068522619357e-20,1.7215933738472985e-20,1.0136880393265441e-20,0.9999999999999994
36320,7.03297142875436e-20,1.8061287359605998e-20,1.728916911408083e-20,1.0179053526219018e-20,0.9999999999999998
36340,7.062301715565753e-20,1.8135678812502947e-20,1.73629482243987e-20,1.0221302591084243e-20,1.0
36360,7.091746719144726e-20,1.8210383707733562e-20,1.7436846465506696e-20,1.0263721390685122e-20,1.0000000000000002
36380,7.121308556693675e-20,1.8285506595505804e-20,1.7511289310816066e-20,1.0306547268094923e-20,0.9999999999999999
36400,7.15096259698786e-20,1.836098500523721e-20,1.7585923301685834e-20,1.0349465988908815e-20,0.9999999999999997
36420,7.180750609982259e-20,1.8436658017426507e-20,1.766065421452435e-20,1.039241293030049e-20,0.9999999999999999
36440,7.210678027137807e-20,1.8512696706888418e-20,1.7735997481964462e-20,1.0435780087108987e-20,1.0000000000000002
36460,7.240719755594947e-20,1.8589012228263186e-20,1.7811512207005494e-20,1.047914344773889e-20,1.0000000000000002
36480,7.270883279504431e-20,1.866563937987587e-20,1.7887317977492766e-20,1.0522752817016154e-20,0.9999999999999997
36500,7.301153184444386e-20,1.874260759054423e-20,1.7963595370474827e-20,1.0566495864974195e-20,0.9999999999999998
36520,7.331512402763359e-20,1.8819936227184494e-20,1.8040138079909535e-20,1.0610435759988522e-20,0.9999999999999997
36540,7.36204451928148e-20,1.889754918440764e-20,1.8116931910700043e-20,1.065459250674936e-20,0.9999999999999998
36560,7.39269904996914e-20,1.897538096980163e-20,1.819390093998926e-20,1.0698778006860705e-20,0.9999999999999999
36580,7.423492270087473e-20,1.9053490811099762e-20,1.8271178642961752e-20,1.0743345105008779e-20,1.0
36600,7.454426740294734e-20,1.9131964772269595e-20,1.8348625684428968e-20,1.0787905629232035e-20,0.9999999999999997
36620,7.485487587446278e-20,1.921064312796399e-20,1.8426597268396255e-20,1.0833112543392037e-20,0.9999999999999994
36640,7.516691404361012e-20,1.9289669601213125e-20,1.850507671427449e-20,1.0878067842090461e-20,1.0
36660,7.548009873269032e-20,1.9368967539001044e-20,1.858383874621449e-20,1.0923422460606131e-20,0.9999999999999999
36680,7.579486927531176e-20,1.9448524404024753e-20,1.8662985879040423e-20,1.0969258216466057e-20,0.9999999999999997
36700,7.611084082843758e-20,1.9528484215874568e-20,1.8742550851312067e-20,1.1015211002576298e-20,1.0000000000000002
36720,7.642811761264333e-20,1.9608732428969866e-20,1.8822490557781766e-20,1.106135014416119e-20,0.9999999999999999
36740,7.674665596204826e-20,1.9689302683193555e-20,1.8902340201892405e-20,1.1107550607047954e-20,0.9999999999999999
36760,7.706659536825272e-20,1.977020629291132e-20,1.8982596137459728e-20,1.1153976536810408e-20,0.9999999999999999
36780,7.738798267508802e-20,1.9851415968826844e-20,1.906305721722514e-20,1.1200673890316142e-20,1.0
36800,7.771093095477056e-20,1.9932855114627992e-20,1.9144066857845544e-20,1.1247575098581545e-20,0.9999999999999998
36820,7.803541895038345e-20,2.0014660820259335e-20,1.9225299706276196e-20,1.1294496921071552e-20,1.0
36840,7.836099969881401e-20,2.0096950061581377e-20,1.9306655281497666e-20,1.1341482100207884e-20,0.9999999999999999
36860,7.868778827066853e-20,2.017948979888166e-20,1.9388189976695185e-20,1.1388385104927553e-20,1.0
36880,7.901606230988854e-20,2.0262372235010252e-20,1.9470468247392244e-20,1.1435847859183782e-20,0.9999999999999997
36900,7.934542327693853e-20,2.034571696900516e-20,1.955291334736621e-20,1.1483358669913061e-20,0.9999999999999999
36920,7.967589209794688e-20,2.042941617407303e-20,1.963572731866041e-20,1.1530943202598528e-20,0.9999999999999998
36940,8.00078960220224e-20,2.0513445996697933e-20,1.9719234937309793e-20,1.1579017869018769e-20,1.0000000000000002
36960,8.034117166010529e-20,2.0597890196728224e-20,1.9802898012171866e-20,1.1627300658116889e-20,0.9999999999999999
36980,8.067574163420379e-20,2.068276209439677e-20,1.9886759058030242e-20,1.1675477908399123e-20,1.0000000000000002
37000,8.101128038585417e-20,2.0768088230895797e-20,1.9970815345848793e-20,1.1723817490951543e-20,1.0000000000000002
37020,8.134846589783156e-20,2.0853633108597314e-20,2.0055655510070958e-20,1.177253872547493e-20,1.0
37040,8.16867717643667e-20,2.0939692743597714e-20,2.0140878567751646e-20,1.1821426633860475e-20,0.9999999999999997
37060,8.202635608203033e-20,2.1026197030110134e-20,2.0226151027683425e-20,1.1870414317675804e-20,0.9999999999999998
37080,8.236735364602434e-20,2.1112974911433627e-20,2.0311693181692964e-20,1.1919647130290642e-20,0.9999999999999997
37100,8.270929604676665e-20,2.120019839250969e-20,2.0397685965282328e-20,1.196898279618751e-20,0.9999999999999999
37120,8.305267313596458e-20,2.1287715555946107e-20,2.0483938581339773e-20,1.2018397933887157e-20,0.9999999999999997
37140,8.339746793853168e-20,2.1375641790096875e-20,2.057078509102894e-20,1.2068268268359506e-20,0.9999999999999998
37160,8.374345484568556e-20,2.1463968057957915e-20,2.065809368251931e-20,1.2118365062355509e-20,1.0000000000000002
37180,8.409083971093308e-20,2.155266908324652e-20,2.0745299365397167e-20,1.2168322440420577e-20,0.9999999999999998
37200,8.443972944275821e-20,2.1641833579224934e-20,2.083303833172477e-20,1.2218699265088783e-20,0.9999999999999999
37220,8.47899356722043e-20,2.173119965991554e-20,2.0921240625253607e-20,1.2269521510869406e-20,0.9999999999999997
37240,8.514177575079816e-20,2.1821067157029008e-20,2.100962746749786e-20,1.2320134632745165e-20,0.9999999999999999
37260,8.549491494120817e-20,2.191127099573352e-20,2.1098641241564132e-20,1.2370994845377156e-20,0.9999999999999999
37280,8.584993904801195e-20,2.200178967778894e-20,2.118812057687029e-20,1.2422137156485764e-20,0.9999999999999999
37300,8.6206732038999e-20,2.2092744301829892e-20,2.1277557212763623e-20,1.247372303035977e-20,0.9999999999999998
37320,8.656478220373437e-20,2.2184058353221855e-20,2.1367577219375682e-20,1.252550227143641e-20,0.9999999999999998
37340,8.69243935844098e-20,2.2275696740158937e-20,2.1457788175579306e-20,1.2577508874734333e-20,1.0
37360,8.728570039262076e-20,2.2367687766096337e-20,2.154846991780598e-20,1.2629731123447628e-20,0.9999999999999997
37380,8.764871268174579e-20,2.2460117257430544e-20,2.1639705518057705e-20,1.26823544036722e-20,0.9999999999999997
37400,8.801335068988205e-20,2.2552843877177097e-20,2.173130309007382e-20,1.2735347436885233e-20,0.9999999999999998
37420,8.837930582678854e-20,2.2645944090043402e-20,2.1822938813746866e-20,1.2788123858941146e-20,1.0
37440,8.874704497515505e-20,2.2739492490871972e-20,2.191481469523187e-20,1.2841392844720177e-20,0.9999999999999998
37460,8.911620684367573e-20,2.2833374821835128e-20,2.2007695585552264e-20,1.289489328225763e-20,0.9999999999999999
37480,8.94873995612553e-20,2.292758359062692e-20,2.2100957490952772e-20,1.2948853750036621e-20,1.0
37500,8.985985537432638e-20,2.3022305822838273e-20,2.219418505988889e-20,1.3002706597260094e-20,1.0000000000000002
37520,9.023363279392961e-20,2.3117385750232112e-20,2.2287622373361436e-20,1.305656504862345e-20,1.0000000000000002
37540,9.060918354366835e-20,2.321279472584737e-20,2.238184770333436e-20,1.3110906555147591e-20,1.0000000000000002
37560,9.098595597018922e-20,2.3308633273899002e-20,2.247605160343489e-20,1.3165192417346332e-20,0.9999999999999997
37580,9.136418930061435e-20,2.340477462231991e-20,2.2570849506379202e-20,1.3219646171917356e-20,0.9999999999999999
37600,9.174403869896305e-20,2.3501336826155943e-20,2.2666288736038914e-20,1.3274647400889537e-20,0.9999999999999997
37620,9.212548671491136e-20,2.35983491410675e-20,2.2762159947702588e-20,1.3329588411077939e-20,0.9999999999999998
37640,9.250786146915915e-20,2.3695652797486196e-20,2.285812970670496e-20,1.3384589227390471e-20,0.9999999999999998
37660,9.28920222590531e-20,2.379333614913677e-20,2.295430050924316e-20,1.3439896924971226e-20,0.9999999999999998
37680,9.327779844152166e-20,2.3891413694303152e-20,2.3050831562808447e-20,1.3495389689580607e-20,0.9999999999999999
37700,9.366510720275184e-20,2.3989758250891812e-20,2.3147897510321865e-20,1.355126695850536e-20,0.9999999999999998
37720,9.405417147332278e-20,2.4088591018454223e-20,2.324534670740657e-20,1.3607423967712625e-20,0.9999999999999999
37740,9.44447396032133e-20,2.4187699294510813e-20,2.3343002398951324e-20,1.3663594502345274e-20,0.9999999999999999
37760,9.483692702938224e-20,2.4287241641620702e-20,2.344127210154457e-20,1.3720146561303322e-20,0.9999999999999997
37780,9.523087030442307e-20,2.4387271580327848e-20,2.353986985586352e-20,1.3776854133089648e-20,0.9999999999999999
37800,9.562618390979697e-20,2.448764417939541e-20,2.3638744076018184e-20,1.3833544173266465e-20,1.0000000000000002
37820,9.60235355895962e-20,2.4588450263913663e-20,2.373828969022111e-20,1.3890775259743835e-20,0.9999999999999998
37840,9.642214991301369e-20,2.468968329583469e-20,2.3838040769575895e-20,1.3948031789548098e-20,0.9999999999999994
37860,9.682269941312834e-20,2.479139152991945e-20,2.39385243795979e-20,1.400576690543532e-20,0.9999999999999999
37880,9.722508007618484e-20,2.4893494970531692e-20,2.4039152133646893e-20,1.406362887232371e-20,0.9999999999999999
37900,9.762926495931001e-20,2.4996047353056248e-20,2.4140772845396688e-20,1.4121951404519836e-20,0.9999999999999998
37920,9.803476577155546e-20,2.5099015288745946e-20,2.4242672813325718e-20,1.4180250033472983e-20,0.9999999999999999
37940,9.84424652439077e-20,2.5202414529374793e-20,2.4344462076154405e-20,1.4239049033134326e-20,0.9999999999999999
37960,9.88517638074958e-20,2.530638641529301e-20,2.4446476056101822e-20,1.4297733235039873e-20,1.0000000000000002
37980,9.926294361340808e-20,2.5410703830932263e-20,2.454911307081985e-20,1.4356912361934312e-20,1.0000000000000002
38000,9.967611399711372e-20,2.551534062457858e-20,2.4652521231762084e-20,1.4416555609871205e-20,0.9999999999999998
38020,1.0009094381008908e-19,2.5620413149544942e-20,2.4756507843239537e-20,1.4476461318472047e-20,0.9999999999999997
38040,1.005072635765272e-19,2.5725965914750128e-20,2.4860848747607442e-20,1.4536428610396827e-20,1.0
38060,1.009255275756045e-19,2.583192893798222e-20,2.496515060934285e-20,1.4596620417317934e-20,0.9999999999999999
38080,1.0134585488739625e-19,2.5938275690515158e-20,2.507004793817263e-20,1.4656854459607485e-20,1.0000000000000002
38100,1.0176804883599544e-19,2.6045078426419143e-20,2.5175829141038306e-20,1.471783361078954e-20,1.0
38120,1.021913196893096e-19,2.615232414636602e-20,2.5281780834343144e-20,1.477870180917384e-20,0.9999999999999994
38140,1.0261681081514756e-19,2.6260080451896752e-20,2.5388189748832447e-20,1.483985596008308e-20,0.9999999999999997
38160,1.0304371802694219e-19,2.6368246083038157e-20,2.5495024954323558e-20,1.4901391444859936e-20,0.9999999999999994
38180,1.0347240482434258e-19,2.6476637669605686e-20,2.560224788742083e-20,1.4963164310446527e-20,0.9999999999999999
38200,1.0390250201634299e-19,2.6585524879770574e-20,2.570994146142397e-20,1.502501748377287e-20,0.9999999999999999
38220,1.0433429750621731e-19,2.669474980692353e-20,2.5817722191493413e-20,1.508689125431503e-20,1.0
38240,1.047674819195955e-19,2.6804335454802093e-20,2.592605446925768e-20,1.5149330376851317e-20,0.9999999999999994
38260,1.0520262029956258e-19,2.6914354754349064e-20,2.603493792740229e-20,1.5211938529692387e-20,0.9999999999999998
38280,1.0563945615772906e-19,2.7024846674355685e-20,2.614442559264981e-20,1.5274878376955115e-20,0.9999999999999997
38300,1.0607790624436629e-19,2.7135635290181514e-20,2.6254201652157566e-20,1.533779398159491e-20,0.9999999999999994
38320,1.0651799017355397e-19,2.7246840165703187e-20,2.636379402486917e-20,1.540084372888605e-20,1.0000000000000002
38340,1.069592503851427e-19,2.735836146727271e-20,2.6474319030662843e-20,1.5464457354583816e-20,1.0
38360,1.0740256254313181e-19,2.7470256487638125e-20,2.6585335923392624e-20,1.5528826812330543e-20,0.9999999999999994
38380,1.0784762373504232e-19,2.758271722917693e-20,2.6696772201365283e-20,1.5592867330066234e-20,0.9999999999999999
38400,1.0829416648041448e-19,2.7695423494277247e-20,2.6808838066750132e-20,1.565743827503651e-20,1.0000000000000002
38420,1.0874249333681145e-19,2.7808503437535837e-20,2.692120330645221e-20,1.5721931465333526e-20,0.9999999999999998
38440,1.0919225820653456e-19,2.7922011477954876e-20,2.7034262776633863e-20,1.5786864102235015e-20,0.9999999999999999
38460,1.0964351419214832e-19,2.803583537293769e-20,2.714748050405974e-20,1.585191924037827e-20,0.9999999999999998
38480,1.1009650503398528e-19,2.815002125723998e-20,2.7261308999582897e-20,1.5917211555987594e-20,0.9999999999999998
38500,1.1055111683438756e-19,2.826454731486566e-20,2.73754577763811e-20,1.5982737266790626e-20,0.9999999999999998
38520,1.1100774730429326e-19,2.837955959650079e-20,2.748995338443701e-20,1.6048452706011548e-20,0.9999999999999998
38540,1.1146596089793207e-19,2.849505143541356e-20,2.760505726453354e-20,1.6114441685655457e-20,1.0000000000000002
38560,1.1192561763816985e-19,2.861091546327549e-20,2.7720523002546447e-20,1.6180824572595886e-20,0.9999999999999999
38580,1.1238720680440693e-19,2.872714110028421e-20,2.783604234911354e-20,1.6247127416276823e-20,1.0000000000000002
38600,1.1285084956203822e-19,2.884375678194964e-20,2.7952354868583815e-20,1.6314017805841268e-20,0.9999999999999998
38620,1.1331613926843855e-19,2.896089308475339e-20,2.8069321815167036e-20,1.6380990487670378e-20,0.9999999999999998
38640,1.1378327335824923e-19,2.9078564574119856e-20,2.8187005766780706e-20,1.6448285358603002e-20,0.9999999999999998
38660,1.142521698640151e-19,2.919661515246711e-20,2.830503375166437e-20,1.6515722238494003e-20,1.0
38680,1.1472306132860563e-19,2.931530483098861e-20,2.8423565198482246e-20,1.6583559025089854e-20,1.0
38700,1.1519612236515362e-19,2.943450272000197e-20,2.854266336253565e-20,1.6651968245455987e-20,0.9999999999999999
38720,1.1567090219885756e-19,2.95542462818868e-20,2.8662568287562844e-20,1.6720592303399705e-20,0.9999999999999997
38740,1.1614801121728458e-19,2.967449419068486e-20,2.8782552989745105e-20,1.6789447746182002e-20,0.9999999999999998
38760,1.166267508027979e-19,2.979526514174202e-20,2.890315841401894e-20,1.6858664992705946e-20,0.9999999999999999
38780,1.1710756492544215e-19,2.991647149926347e-20,2.902384722371503e-20,1.69278979671375e-20,0.9999999999999998
38800,1.175908357969564e-19,3.0038120742321785e-20,2.914535277805899e-20,1.699773591211887e-20,1.0
38820,1.180762546243348e-19,3.016031575101796e-20,2.9266964609218354e-20,1.7067669483832425e-20,0.9999999999999999
38840,1.1856408423982348e-19,3.028301992305822e-20,2.938951302555631e-20,1.713796821186869e-20,0.9999999999999999
38860,1.1905398254279193e-19,3.040626456882581e-20,2.951280627112663e-20,1.720864221043563e-20,0.9999999999999997
38880,1.1954622657235792e-19,3.052999095511016e-20,2.963639834895084e-20,1.7279622772510115e-20,0.9999999999999993
38900,1.2004040022967158e-19,3.0654307192325575e-20,2.976030829132587e-20,1.7350598789472555e-20,0.9999999999999998
38920,1.2053694726962265e-19,3.0779216256485607e-20,2.988507337304594e-20,1.7422360424719623e-20,1.0000000000000002
38940,1.2103579532432287e-19,3.090437051513502e-20,3.0010173988127695e-20,1.7494210929540427e-20,0.9999999999999997
38960,1.2153678644912186e-19,3.1030122893742974e-20,3.0135846230338403e-20,1.7566317040632515e-20,1.0
38980,1.220397799133409e-19,3.1156422033990614e-20,3.026185787772664e-20,1.7638715810005795e-20,0.9999999999999999
39000,1.2254524606361755e-19,3.128312311846391e-20,3.038870661106978e-20,1.7711546997086854e-20,0.9999999999999999
39020,1.2305250070075994e-19,3.1410146791374936e-20,3.0516068902080255e-20,1.77846557670752e-20,1.0
39040,1.2356221878873225e-19,3.153769920247165e-20,3.064347644244248e-20,1.785812931695939e-20,0.9999999999999999
39060,1.240742046725843e-19,3.1665711928237756e-20,3.077147991435313e-20,1.7931563398147352e-20,0.9999999999999994
39080,1.245884164094374e-19,3.179408862087327e-20,3.09005645091622e-20,1.8005853833042792e-20,1.0
39100,1.2510500973170244e-19,3.192296799364594e-20,3.103001936791441e-20,1.8080240194861798e-20,0.9999999999999999
39120,1.256233842535142e-19,3.205218722303681e-20,3.1160273290128084e-20,1.8155100072052968e-20,0.9999999999999998
39140,1.2614428470996023e-19,3.2181710322285965e-20,3.12903630740949e-20,1.823020040895066e-20,0.9999999999999999
39160,1.2666746625136497e-19,3.231178482419586e-20,3.1421121571537656e-20,1.8305696911459627e-20,0.9999999999999999
39180,1.2719254432538045e-19,3.2442323669662544e-20,3.1552457606443e-20,1.8381124872738392e-20,0.9999999999999999
39200,1.2772025320335083e-19,3.257322330691195e-20,3.168445727714337e-20,1.8457081259416794e-20,0.9999999999999997
39220,1.282497689002182e-19,3.270471489498403e-20,3.1816672263845894e-20,1.85334069451757e-20,0.9999999999999998
39240,1.2878152544764166e-19,3.283665905733808e-20,3.194973817596135e-20,1.8609870354318787e-20,0.9999999999999998
39260,1.29315688236195e-19,3.2969105292088876e-20,3.208339727257773e-20,1.868704657628297e-20,0.9999999999999998
39280,1.298522116785017e-19,3.3102205271110344e-20,3.2217702595973806e-20,1.876425807292767e-20,0.9999999999999999
39300,1.3039093214263652e-19,3.323572021403645e-20,3.23523462336491e-20,1.8841572111328157e-20,0.9999999999999993
39320,1.309317115805423e-19,3.3369917254336394e-20,3.2487772539306e-20,1.8919506136032535e-20,0.9999999999999999
39340,1.3147506331093267e-19,3.35044590660749e-20,3.2623965025386276e-20,1.8997772061250984e-20,0.9999999999999998
39360,1.3202088385174547e-19,3.363941917986618e-20,3.276090813758982e-20,1.9076446605329355e-20,0.9999999999999999
39380,1.3256894247986078e-19,3.377518282452233e-20,3.289812547266927e-20,1.9155415287510494e-20,0.9999999999999998
39400,1.3311910668634325e-19,3.3911511633127453e-20,3.303593227754666e-20,1.923407818057707e-20,0.9999999999999997
