step,R_v0,R_v1,R_v2,R_v3,R_v4,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4
30760,0.2772894031063273,0.2772894031065038,0.2772894031061146,0.2772894031062389,0.2772894031056963,8.620511975117784e-13,2.960476984739052e-12,4.165786375459989e-12,5.858580830317737e-12,3.7234522259507914e-13
30800,0.27728940310632844,0.2772894031065054,0.2772894031061147,0.27728940310623834,0.277289403105695,1.0193672743573968e-12,2.8034151020025645e-12,3.960265200973725e-12,6.083520972764172e-12,5.158013140522981e-13
30840,0.27728940310633127,0.2772894031065087,0.27728940310611566,0.27728940310623895,0.2772894031056943,9.41973686492968e-13,2.918726752283497e-12,4.043727642318392e-12,6.0373963886737015e-12,4.594361957467739e-13
30880,0.277289403106333,0.2772894031065106,0.27728940310611616,0.2772894031062391,0.277289403105693,6.971590564950754e-13,3.171216685375713e-12,4.271765082189872e-12,5.839345593714563e-12,2.3651113884866404e-13
30920,0.2772894031063367,0.2772894031065147,0.2772894031061188,0.27728940310624206,0.2772894031056938,7.031121807907182e-13,3.180834900850047e-12,4.278615236430831e-12,5.877490183839944e-12,2.4074277634920067e-13
30960,0.2772894031063403,0.2772894031065187,0.2772894031061212,0.2772894031062452,0.2772894031056942,9.55218652759616e-13,2.9637010721139145e-12,4.076845430936747e-12,6.1386707720123724e-12,4.521527835758878e-13
31000,0.27728940310634476,0.2772894031065237,0.2772894031061255,0.2772894031062499,0.2772894031056963,1.0407649728100263e-12,2.8870788253458536e-12,4.032496565361651e-12,6.235140593154015e-12,5.023812660064387e-13
31040,0.27728940310634465,0.277289403106524,0.2772894031061239,0.2772894031062496,0.2772894031056925,8.558929880587483e-13,3.1114274444514768e-12,4.2728533165711614e-12,6.051945156107706e-12,3.372484780157596e-13
31080,0.27728940310634304,0.27728940310652356,0.27728940310612116,0.27728940310624917,0.27728940310568784,7.321605101436821e-13,3.2516051153806465e-12,4.46283113626411e-12,5.923228767553248e-12,1.0406026800671304e-13
31120,0.27728940310634,0.2772894031065214,0.2772894031061179,0.27728940310624706,0.2772894031056823,9.61334654976742e-13,3.082608936290102e-12,4.33618573240769e-12,6.116846813130281e-12,3.1110195084195114e-13
31160,0.2772894031063417,0.27728940310652417,0.27728940310611877,0.27728940310624944,0.2772894031056811,1.1662594012713731e-12,2.8647308580693187e-12,4.16922373367191e-12,6.341766566681089e-12,4.576904035970715e-13
31200,0.27728940310634254,0.2772894031065257,0.27728940310611894,0.2772894031062505,0.2772894031056794,1.094779971919566e-12,2.9634010986488424e-12,4.3089251554835385e-12,6.269930060762371e-12,3.928027973190359e-13
31240,0.2772894031063417,0.2772894031065262,0.27728940310611777,0.2772894031062502,0.2772894031056763,8.627335127003378e-13,3.206033539690208e-12,4.5873697336377284e-12,6.039813887055675e-12,1.5224578598901835e-13
31280,0.2772894031063425,0.27728940310652794,0.277289403106118,0.2772894031062506,0.2772894031056745,8.814927712926293e-13,3.2061356140167982e-12,4.592653281719577e-12,6.074326945968427e-12,2.0103635071698718e-13
31320,0.2772894031063447,0.27728940310653155,0.2772894031061193,0.27728940310625255,0.2772894031056741,1.1258875639653573e-12,2.9728577180385132e-12,4.364840489714074e-12,6.34812319631899e-12,4.3928578596397143e-13
31360,0.2772894031063472,0.2772894031065347,0.27728940310612116,0.27728940310625394,0.2772894031056746,1.1763678019521803e-12,2.919032605027488e-12,4.295444970705294e-12,6.438635972684258e-12,4.866799088035995e-13
31400,0.27728940310634936,0.2772894031065375,0.2772894031061222,0.2772894031062547,0.2772894031056743,9.540773597033658e-13,3.172255782681528e-12,4.517987297487708e-12,6.242873536847734e-12,3.1657183244299546e-13
31440,0.2772894031063507,0.2772894031065396,0.2772894031061227,0.2772894031062544,0.2772894031056733,7.587662318248921e-13,3.332063795404624e-12,4.6524624631844814e-12,6.11942000333683e-12,1.5638055183593525e-13
31480,0.27728940310634925,0.27728940310653916,0.27728940310612005,0.2772894031062516,0.2772894031056696,9.013737074610608e-13,3.1982312222076007e-12,4.480278604393347e-12,6.320296659189253e-12,4.0177861582652777e-13
31520,0.2772894031063492,0.27728940310653966,0.27728940310611844,0.27728940310624994,0.2772894031056668,1.0813917058460058e-12,3.002351062569156e-12,4.261099499535691e-12,6.554435309717724e-12,5.603298237699922e-13
31560,0.27728940310634875,0.2772894031065394,0.2772894031061159,0.27728940310624794,0.2772894031056628,9.876757283947796e-13,3.1321974988059806e-12,4.352075531503961e-12,6.488579540666013e-12,4.96627379956483e-13
31600,0.2772894031063459,0.2772894031065369,0.2772894031061118,0.27728940310624395,0.277289403105657,7.41460944403381e-13,3.3854099829191434e-12,4.595714946283526e-12,6.280261719465208e-12,2.592265767149926e-13
31640,0.27728940310634836,0.27728940310653943,0.277289403106112,0.27728940310624484,0.2772894031056555,7.589308063341989e-13,3.3931222961651754e-12,4.59443435015033e-12,6.3255167145794985e-12,2.4382124703705145e-13
31680,0.27728940310634603,0.2772894031065377,0.2772894031061081,0.27728940310624245,0.27728940310564965,1.0063232009407216e-12,3.1803386062142725e-12,4.378609388318553e-12,6.5916665288772935e-12,4.65449274042454e-13
31720,0.2772894031063446,0.27728940310653677,0.2772894031061045,0.27728940310624056,0.2772894031056439,1.0830115413694194e-12,3.111472815922081e-12,4.327418589980176e-12,6.701640696477744e-12,5.188469642872976e-13
31760,0.27728940310634537,0.27728940310653766,0.27728940310610345,0.2772894031062414,0.27728940310564093,9.165392907880022e-13,3.3238096128700114e-12,4.572314078752649e-12,6.539525640735814e-12,3.6326654418900763e-13
31800,0.2772894031063444,0.27728940310653777,0.2772894031061014,0.2772894031062412,0.27728940310563654,7.912445072713707e-13,3.4727479436399457e-12,4.765415697167179e-12,6.417906580392088e-12,1.2060164289463918e-13
31840,0.2772894031063452,0.27728940310653966,0.27728940310610073,0.2772894031062424,0.27728940310563344,9.936740912070779e-13,3.3377092310479313e-12,4.6649011567637625e-12,6.602524136738736e-12,2.825388502118214e-13
31880,0.27728940310634376,0.27728940310653954,0.2772894031060978,0.2772894031062416,0.2772894031056281,1.2006429081024793e-12,3.1299967386891512e-12,4.505172289266933e-12,6.845933939440381e-12,4.4052326026020976e-13
31920,0.2772894031063415,0.2772894031065384,0.2772894031060938,0.2772894031062397,0.2772894031056216,1.1479809167029542e-12,3.205602780087936e-12,4.629044670347902e-12,6.815480556001321e-12,3.926807671346362e-13
31960,0.27728940310633976,0.27728940310653793,0.27728940310609074,0.27728940310623806,0.2772894031056162,9.298622766420207e-13,3.4437855963869386e-12,4.902829477844109e-12,6.625036193299872e-12,1.7699837939040423e-13
32000,0.2772894031063384,0.2772894031065383,0.2772894031060881,0.2772894031062368,0.27728940310561195,9.196617154488501e-13,3.4607399362895302e-12,4.942913218719687e-12,6.656113345863689e-12,1.7342505919252095e-13
32040,0.27728940310633676,0.27728940310653777,0.2772894031060849,0.2772894031062347,0.27728940310560685,1.138292824102611e-12,3.2544468581382515e-12,4.751896407144634e-12,6.9202679667147175e-12,3.9854903419824306e-13
32080,0.27728940310633715,0.2772894031065395,0.27728940310608463,0.2772894031062345,0.2772894031056048,1.2059647149917016e-12,3.178314452146068e-12,4.6895989594694376e-12,7.035965040494839e-12,4.560732435312896e-13
32120,0.2772894031063335,0.2772894031065369,0.27728940310607897,0.2772894031062298,0.27728940310559763,1.0192105989545522e-12,3.3847030272695247e-12,4.886939218642549e-12,6.891057575499212e-12,3.2727482597040437e-13
32160,0.2772894031063335,0.27728940310653793,0.2772894031060776,0.27728940310622857,0.2772894031055949,8.326275354416419e-13,3.5448684079045116e-12,5.039334231308195e-12,6.769540630068392e-12,1.5383783908611263e-13
32200,0.27728940310633404,0.2772894031065388,0.27728940310607647,0.2772894031062277,0.2772894031055925,9.424021300001656e-13,3.4411431884505467e-12,4.9204612920651195e-12,6.9150918437683315e-12,3.294985360154302e-13
32240,0.2772894031063342,0.27728940310653993,0.27728940310607486,0.27728940310622646,0.27728940310558936,1.114322754753656e-12,3.266588091778825e-12,4.723349439538528e-12,7.134761435571694e-12,4.875403094100378e-13
32280,0.27728940310633576,0.2772894031065419,0.2772894031060753,0.2772894031062269,0.2772894031055885,1.055258032665309e-12,3.3440099113440918e-12,4.769678330162745e-12,7.104512476914194e-12,4.4868273604278723e-13
32320,0.2772894031063338,0.2772894031065401,0.2772894031060722,0.277289403106224,0.27728940310558353,8.400140997346864e-13,3.5785087458097203e-12,4.974227373054122e-12,6.913516075028915e-12,2.5647921578752553e-13
32360,0.27728940310633554,0.27728940310654215,0.27728940310607186,0.2772894031062247,0.27728940310558153,8.297116878493642e-13,3.612087204437014e-12,4.992567545558369e-12,6.926304296320552e-12,2.1686338821189467e-13
32400,0.2772894031063366,0.27728940310654354,0.2772894031060719,0.27728940310622535,0.2772894031055795,1.0505717714224384e-12,3.4303067870539892e-12,4.812671519683056e-12,7.150119395615111e-12,4.1654478292628716e-13
32440,0.2772894031063367,0.27728940310654426,0.2772894031060717,0.27728940310622613,0.27728940310557715,1.1424012579088743e-12,3.354078358680018e-12,4.749036921993497e-12,7.2557532095111435e-12,4.818985584235259e-13
32480,0.2772894031063376,0.27728940310654543,0.2772894031060718,0.2772894031062272,0.27728940310557487,1.0051833035109526e-12,3.540024575584033e-12,4.938538709773604e-12,7.117530535392491e-12,3.606495106360433e-13
32520,0.27728940310634026,0.2772894031065484,0.2772894031060739,0.2772894031062306,0.2772894031055743,8.84241809495602e-13,3.689872397759323e-12,5.113931497062755e-12,6.998971170384672e-12,1.4987092259268972e-13
32560,0.2772894031063398,0.2772894031065488,0.2772894031060735,0.277289403106231,0.27728940310557143,1.0352464947091976e-12,3.5906307463051406e-12,5.0415213970216576e-12,7.133405075007296e-12,2.565062959510521e-13
32600,0.2772894031063389,0.27728940310654837,0.2772894031060703,0.2772894031062298,0.27728940310556593,1.2369333723850611e-12,3.408247359036381e-12,4.886248628755167e-12,7.351413815811571e-12,4.0932942255914633e-13
32640,0.27728940310633904,0.27728940310654965,0.27728940310606953,0.27728940310623035,0.27728940310556255,1.2278404523780288e-12,3.4507654672249724e-12,4.9674276751497365e-12,7.338116828944939e-12,3.852552986474377e-13
32680,0.27728940310633887,0.277289403106551,0.2772894031060695,0.2772894031062315,0.27728940310556016,1.032637798972727e-12,3.668345245976886e-12,5.219843048021135e-12,7.147302651429373e-12,1.8928037786930286e-13
32720,0.2772894031063398,0.2772894031065533,0.2772894031060699,0.277289403106233,0.2772894031055582,1.0198911439014258e-12,3.702824308609906e-12,5.28205603250922e-12,7.151476808044355e-12,1.5863223378373066e-13
32760,0.27728940310634137,0.2772894031065562,0.2772894031060709,0.2772894031062349,0.27728940310555716,1.2401193857034637e-12,3.503469907151122e-12,5.103256327410491e-12,7.398930803701417e-12,3.8171793897931704e-13
32800,0.2772894031063413,0.27728940310655753,0.2772894031060706,0.277289403106235,0.27728940310555467,1.325835308558115e-12,3.4144008216358517e-12,5.0404293038811066e-12,7.524069747793323e-12,4.5456605394729406e-13
32840,0.27728940310634387,0.27728940310656147,0.27728940310607164,0.27728940310623723,0.2772894031055539,1.1504953117909157e-12,3.617852251379039e-12,5.259345487654559e-12,7.376121454907078e-12,3.1929786780022525e-13
32880,0.2772894031063443,0.27728940310656347,0.27728940310607075,0.277289403106237,0.2772894031055515,9.629020328723165e-13,3.787874583998295e-12,5.432383118036449e-12,7.251251118723112e-12,1.277038876534938e-13
32920,0.27728940310634687,0.2772894031065672,0.27728940310607175,0.2772894031062385,0.2772894031055508,1.0841625519571325e-12,3.683014065147444e-12,5.312902317307738e-12,7.420097126333435e-12,3.354466947135211e-13
32960,0.27728940310634637,0.27728940310656763,0.27728940310607064,0.27728940310623756,0.2772894031055482,1.2668937852941733e-12,3.4862074890138872e-12,5.1104779028028525e-12,7.654773027440584e-12,5.048406212783646e-13
33000,0.27728940310634753,0.27728940310656963,0.2772894031060706,0.27728940310623795,0.27728940310554634,1.2071804176565556e-12,3.55983346841103e-12,5.169336045213948e-12,7.63248414777705e-12,4.743705213144336e-13
33040,0.27728940310634964,0.2772894031065721,0.27728940310607125,0.277289403106239,0.2772894031055455,9.612244038759797e-13,3.8063579487780494e-12,5.412954295824896e-12,7.423414238491785e-12,2.5378934689808805e-13
33080,0.27728940310635053,0.2772894031065735,0.2772894031060714,0.2772894031062397,0.27728940310554384,9.303901607026988e-13,3.838908558698898e-12,5.4512885512716644e-12,7.413894294845944e-12,1.979166332567281e-13
33120,0.2772894031063532,0.2772894031065767,0.2772894031060736,0.277289403106242,0.2772894031055444,1.1787576706800854e-12,3.6186191511558974e-12,5.236686785393377e-12,7.660772614565933e-12,4.239165043389489e-13
33160,0.27728940310635397,0.277289403106578,0.277289403106074,0.277289403106243,0.2772894031055432,1.2832846783096357e-12,3.520567896544818e-12,5.1357022625488575e-12,7.776366143594765e-12,4.981799393633991e-13
33200,0.2772894031063537,0.27728940310657824,0.277289403106073,0.27728940310624267,0.27728940310554,1.1128017559178996e-12,3.731634976231027e-12,5.337925618882659e-12,7.600236840882705e-12,3.561753428630972e-13
33240,0.2772894031063538,0.2772894031065787,0.2772894031060726,0.27728940310624267,0.2772894031055376,9.49859961999344e-13,3.913088212288219e-12,5.516234858195164e-12,7.441963979057973e-12,1.3429517167347394e-13
33280,0.27728940310635586,0.27728940310658146,0.27728940310607425,0.2772894031062449,0.27728940310553646,1.1274882554146652e-12,3.802729529395607e-12,5.4053917409627485e-12,7.59012303603815e-12,3.0568423139578865e-13
33320,0.277289403106354,0.2772894031065801,0.27728940310607225,0.27728940310624367,0.2772894031055319,1.3511205842637608e-12,3.6035095246198943e-12,5.213293862660594e-12,7.824345112729713e-12,4.814659113316861e-13
33360,0.27728940310635664,0.27728940310658334,0.27728940310607453,0.27728940310624656,0.2772894031055313,1.3216064352114177e-12,3.6707474129451476e-12,5.308634105489038e-12,7.795682558911883e-12,4.468700145875728e-13
33400,0.27728940310635736,0.2772894031065852,0.2772894031060757,0.27728940310624833,0.27728940310553013,1.1021148893223062e-12,3.923001731953447e-12,5.592179411407691e-12,7.569070778795861e-12,2.2219060859273608e-13
33440,0.27728940310635936,0.2772894031065885,0.27728940310607814,0.27728940310625066,0.2772894031055298,1.1022443801770014e-12,3.953560645945122e-12,5.65006860802104e-12,7.573768376916608e-12,1.9012957249884413e-13
33480,0.2772894031063602,0.2772894031065907,0.277289403106079,0.2772894031062522,0.27728940310552863,1.3491158561141067e-12,3.730870322465488e-12,5.454111465656053e-12,7.835674442030919e-12,4.311459581639392e-13
33520,0.27728940310636213,0.27728940310659417,0.2772894031060803,0.27728940310625494,0.27728940310552797,1.4539120275188938e-12,3.6205632440486002e-12,5.390414429091668e-12,7.969296523569018e-12,5.011475257840067e-13
33560,0.2772894031063609,0.27728940310659417,0.2772894031060803,0.2772894031062547,0.2772894031055255,1.282072695542222e-12,3.822607405107858e-12,5.61521260012252e-12,7.794184541250339e-12,3.58504813325062e-13
33600,0.2772894031063635,0.27728940310659794,0.27728940310608274,0.2772894031062572,0.2772894031055264,1.0918276109185638e-12,3.9953905371628556e-12,5.804908175509297e-12,7.636429232096412e-12,1.5253355894281592e-13
33640,0.2772894031063657,0.2772894031066015,0.2772894031060845,0.27728940310625916,0.2772894031055266,1.2228258758902075e-12,3.8769509419307995e-12,5.690070465384983e-12,7.783822008204367e-12,3.577410899409381e-13
33680,0.277289403106368,0.2772894031066044,0.27728940310608624,0.2772894031062606,0.27728940310552685,1.4195047873189717e-12,3.666713423637909e-12,5.46553172198258e-12,8.01973440754671e-12,5.399047454643344e-13
33720,0.2772894031063661,0.27728940310660327,0.2772894031060828,0.2772894031062573,0.27728940310552186,1.3560476261302637e-12,3.743656728024952e-12,5.519968962410406e-12,7.980047865684249e-12,5.014627012956254e-13
33760,0.27728940310636313,0.2772894031066012,0.27728940310607886,0.27728940310625294,0.2772894031055164,1.1026990498748045e-12,3.998084532963083e-12,5.745237491313452e-12,7.761668278955764e-12,2.885714311673912e-13
33800,0.27728940310636413,0.27728940310660244,0.2772894031060788,0.27728940310625244,0.2772894031055147,1.0616898571110453e-12,4.034908145284612e-12,5.758508460671575e-12,7.758225733608774e-12,2.6633027873988287e-13
33840,0.2772894031063626,0.2772894031066012,0.2772894031060763,0.27728940310624967,0.27728940310550987,1.2829537281799408e-12,3.8477985130886636e-12,5.529719694367916e-12,8.004656306350654e-12,4.949107383074618e-13
33880,0.277289403106363,0.2772894031066018,0.277289403106076,0.27728940310624933,0.2772894031055073,1.3756584039868578e-12,3.774263874071146e-12,5.431397132076256e-12,8.129191313634381e-12,5.726527178458354e-13
33920,0.27728940310636285,0.2772894031066017,0.2772894031060748,0.2772894031062483,0.2772894031055032,1.2272198979313817e-12,3.987452801920807e-12,5.628727441960431e-12,7.988595309035192e-12,4.3726980876107906e-13
33960,0.27728940310636124,0.27728940310660055,0.27728940310607286,0.27728940310624683,0.27728940310549827,1.0622749217230833e-12,4.19047770335248e-12,5.832602325433317e-12,7.846165233846455e-12,2.0267565171821692e-13
34000,0.27728940310636235,0.27728940310660244,0.27728940310607286,0.2772894031062482,0.2772894031054955,1.2358625341718927e-12,4.089698987368332e-12,5.757177785689928e-12,8.009856470384265e-12,3.395027606112099e-13
34040,0.27728940310636285,0.27728940310660405,0.27728940310607275,0.277289403106249,0.2772894031054922,1.468488823968054e-12,3.88626180663487e-12,5.574791521987069e-12,8.27023945317164e-12,5.27221274287849e-13
34080,0.27728940310635986,0.2772894031066017,0.27728940310606887,0.2772894031062466,0.2772894031054854,1.4571403139111947e-12,3.941918713447603e-12,5.6766515632812775e-12,8.2638474575203e-12,4.995701053417928e-13
34120,0.27728940310635897,0.27728940310660216,0.2772894031060672,0.2772894031062466,0.27728940310548095,1.250164523103274e-12,4.18043569759394e-12,5.9773595591052375e-12,8.059494006623915e-12,2.6905408851818874e-13
34160,0.277289403106359,0.27728940310660327,0.2772894031060667,0.27728940310624717,0.2772894031054777,1.2414965951002095e-12,4.213916681420342e-12,6.050197821454807e-12,8.05896309839095e-12,2.0841524613440796e-13
34200,0.2772894031063592,0.277289403106605,0.27728940310606665,0.2772894031062483,0.2772894031054751,1.4823183210569085e-12,3.998709944010742e-12,5.865141079280368e-12,8.307195220446993e-12,4.466126878761904e-13
34240,0.2772894031063596,0.27728940310660644,0.27728940310606565,0.27728940310624856,0.27728940310547184,1.6016025808577837e-12,3.872034686815293e-12,5.781079814934813e-12,8.449028472228513e-12,5.364124866067784e-13
34280,0.2772894031063559,0.27728940310660455,0.2772894031060614,0.2772894031062452,0.2772894031054658,1.4327603440268834e-12,4.0619154651723325e-12,5.988935043193738e-12,8.285413311157805e-12,4.044376321968804e-13
34320,0.27728940310635686,0.27728940310660705,0.2772894031060622,0.2772894031062463,0.2772894031054646,1.2247198381785863e-12,4.245775379153036e-12,6.18993187995691e-12,8.107633283011063e-12,1.8828781220485076e-13
34360,0.27728940310635974,0.27728940310661115,0.27728940310606437,0.27728940310624856,0.27728940310546546,1.3257710871987537e-12,4.137973353188163e-12,6.084014355567698e-12,8.241070672825453e-12,3.7033376412693446e-13
34400,0.2772894031063604,0.277289403106613,0.27728940310606454,0.2772894031062488,0.27728940310546446,1.5176683359383327e-12,3.926554553072893e-12,5.858852136482613e-12,8.477206497797661e-12,5.675673325386785e-13
34440,0.2772894031063594,0.2772894031066128,0.2772894031060625,0.2772894031062466,0.27728940310546096,1.4659127469362336e-12,3.980978232905911e-12,5.88478881632243e-12,8.467932709522582e-12,5.555648204217903e-13
34480,0.2772894031063619,0.2772894031066161,0.27728940310606354,0.2772894031062478,0.27728940310546063,1.2174056990620076e-12,4.23030445686509e-12,6.108708227194878e-12,8.261240848885868e-12,3.4741011929299697e-13
34520,0.2772894031063628,0.27728940310661787,0.2772894031060633,0.27728940310624783,0.2772894031054588,1.1378062310810793e-12,4.302620011744784e-12,6.162437519881496e-12,8.231135417061815e-12,2.856726031665522e-13
34560,0.27728940310636496,0.27728940310662015,0.2772894031060646,0.2772894031062487,0.2772894031054577,1.3665186055649605e-12,4.1086347210875225e-12,5.941042252975631e-12,8.479055140752153e-12,5.230264305500582e-13
34600,0.277289403106366,0.2772894031066217,0.2772894031060646,0.27728940310624905,0.27728940310545497,1.4952059205654847e-12,4.005104169633831e-12,5.819021211836534e-12,8.642262407017863e-12,6.180756391852083e-13
34640,0.27728940310636835,0.2772894031066244,0.27728940310606603,0.277289403106251,0.27728940310545314,1.3461570638294244e-12,4.21878183200622e-12,6.020186653440519e-12,8.500190520480518e-12,4.804449104726255e-13
34680,0.27728940310636735,0.2772894031066239,0.27728940310606326,0.27728940310624933,0.27728940310544736,1.175465591267986e-12,4.436440282320538e-12,6.247685691395754e-12,8.343008895417767e-12,2.289207702943066e-13
34720,0.2772894031063693,0.27728940310662636,0.2772894031060641,0.2772894031062513,0.2772894031054449,1.349992526782035e-12,4.349392093788216e-12,6.171188913259125e-12,8.506373157125394e-12,3.519348225278447e-13
34760,0.27728940310636757,0.2772894031066254,0.2772894031060615,0.2772894031062501,0.27728940310543876,1.61343962157162e-12,4.138062028574122e-12,5.980679697068275e-12,8.78419504766512e-12,5.44060418155423e-13
34800,0.2772894031063703,0.27728940310662936,0.2772894031060629,0.27728940310625333,0.27728940310543704,1.616630229884951e-12,4.184412618915509e-12,6.070344622005715e-12,8.798476012890783e-12,5.227061921788793e-13
34840,0.2772894031063727,0.277289403106633,0.27728940310606515,0.2772894031062567,0.27728940310543654,1.4043403386763906e-12,4.435887234729326e-12,6.3667758967280044e-12,8.58976856605694e-12,3.0024243007775565e-13
34880,0.27728940310637284,0.27728940310663475,0.27728940310606387,0.27728940310625677,0.2772894031054323,1.3546915263652713e-12,4.50622905014035e-12,6.4722998858728846e-12,8.565883435033459e-12,2.10718457774622e-13
34920,0.27728940310637124,0.2772894031066351,0.2772894031060616,0.27728940310625555,0.2772894031054275,1.5893188148425259e-12,4.294907912290489e-12,6.295687244184399e-12,8.821539047379319e-12,4.6679460273383e-13
34960,0.27728940310637074,0.27728940310663613,0.27728940310605954,0.2772894031062545,0.2772894031054227,1.7202865196266309e-12,4.161062123518072e-12,6.179325894491179e-12,8.996133612043936e-12,5.777287945828524e-13
35000,0.27728940310637445,0.27728940310664163,0.27728940310606226,0.27728940310625777,0.2772894031054234,1.5473746782871394e-12,4.346120187084806e-12,6.389485484127036e-12,8.852307335832464e-12,4.422458729979537e-13
35040,0.27728940310637756,0.2772894031066462,0.27728940310606387,0.2772894031062596,0.27728940310542294,1.3216565769399228e-12,4.54356011530262e-12,6.605694514606641e-12,8.68607804763539e-12,2.2679207103179526e-13
35080,0.2772894031063754,0.27728940310664557,0.2772894031060608,0.2772894031062565,0.2772894031054177,1.40470427126398e-12,4.455683573508754e-12,6.514253474930118e-12,8.820575519999887e-12,4.0914490730238646e-13
35120,0.277289403106376,0.27728940310664724,0.27728940310605943,0.2772894031062555,0.2772894031054146,1.6133852920755378e-12,4.231507013288462e-12,6.278439039770764e-12,9.090066743375358e-12,6.249879673757889e-13
35160,0.27728940310637845,0.27728940310665123,0.2772894031060606,0.2772894031062562,0.2772894031054141,1.5773091581237454e-12,4.282032122696997e-12,6.3086907663152925e-12,9.09632920294785e-12,6.0831076675965e-13
35200,0.27728940310638,0.27728940310665345,0.27728940310606054,0.2772894031062561,0.27728940310541167,1.3126540831262672e-12,4.5614620430511746e-12,6.565525254181539e-12,8.882188710177668e-12,3.8098589984954247e-13
35240,0.27728940310638306,0.27728940310665756,0.2772894031060624,0.27728940310625794,0.2772894031054114,1.2358352853893134e-12,4.637970367686666e-12,6.6296107571490705e-12,8.86903378618698e-12,3.2255549135893666e-13
35280,0.27728940310638367,0.2772894031066593,0.2772894031060616,0.2772894031062572,0.27728940310540795,1.4621837471050133e-12,4.450938823482223e-12,6.424834405860784e-12,9.131450603870707e-12,5.635499121769187e-13
35320,0.277289403106383,0.27728940310665934,0.27728940310606026,0.2772894031062557,0.27728940310540384,1.6014036571435192e-12,4.329609740463122e-12,6.291415697859167e-12,9.310767808557226e-12,6.748637473025344e-13
35360,0.27728940310638384,0.2772894031066606,0.2772894031060598,0.27728940310625577,0.27728940310540084,1.4399469583855647e-12,4.545280366070489e-12,6.4987312190843084e-12,9.163719513514082e-12,5.217105242225622e-13
35400,0.2772894031063863,0.27728940310666367,0.27728940310606187,0.2772894031062578,0.2772894031054001,1.255508303472481e-12,4.762694489686527e-12,6.71351688014498e-12,8.998671200090596e-12,2.915766257390176e-13
35440,0.27728940310638617,0.2772894031066641,0.2772894031060611,0.27728940310625755,0.27728940310539657,1.4117539173246686e-12,4.673738685852559e-12,6.6275155795927324e-12,9.136290845821523e-12,4.303454750684619e-13
35480,0.27728940310638345,0.27728940310666234,0.2772894031060583,0.277289403106255,0.27728940310539063,1.6573978332395692e-12,4.466182598739286e-12,6.424726420020211e-12,9.390320486790503e-12,6.340549021049075e-13
35520,0.2772894031063846,0.27728940310666444,0.27728940310605854,0.27728940310625594,0.27728940310538774,1.6564159400614403e-12,4.506450788876869e-12,6.484760345676357e-12,9.392024862980256e-12,6.129190069605225e-13
35560,0.27728940310638484,0.2772894031066661,0.277289403106058,0.27728940310625655,0.2772894031053844,1.4377468406109465e-12,4.7616137206864e-12,6.766612819424466e-12,9.173715203124345e-12,3.863213514211572e-13
35600,0.27728940310638733,0.2772894031066695,0.27728940310606015,0.277289403106259,0.2772894031053836,1.4012158665698926e-12,4.822447217845051e-12,6.854390080501053e-12,9.13587762072496e-12,3.2045099731299393e-13
35640,0.27728940310638855,0.2772894031066722,0.2772894031060602,0.27728940310625994,0.2772894031053811,1.6440846793725208e-12,4.606106970866412e-12,6.668552573175342e-12,9.390633244441441e-12,5.632928312228782e-13
35680,0.2772894031063904,0.2772894031066757,0.27728940310606126,0.27728940310626143,0.2772894031053797,1.7749551753382662e-12,4.480886714447806e-12,6.559892059362135e-12,9.546568432490217e-12,6.706466286960194e-13
35720,0.2772894031063872,0.2772894031066735,0.277289403106057,0.2772894031062577,0.2772894031053728,1.6038432133208435e-12,4.68419133286537e-12,6.769568919962601e-12,9.394477696516932e-12,5.229425275025521e-13
35760,0.27728940310639033,0.2772894031066781,0.2772894031060585,0.27728940310625994,0.2772894031053718,1.4014588334833468e-12,4.88673752033803e-12,6.980149242760182e-12,9.2400894886499e-12,3.1148344227398477e-13
35800,0.27728940310639244,0.2772894031066815,0.2772894031060604,0.2772894031062617,0.2772894031053717,1.5095152683679103e-12,4.7886449482943925e-12,6.884946735468276e-12,9.391704888883232e-12,4.718814307084204e-13
35840,0.27728940310639183,0.27728940310668226,0.27728940310605915,0.2772894031062606,0.2772894031053682,1.7140749624973456e-12,4.5820621415275864e-12,6.674238542292152e-12,9.656010705725616e-12,6.817836694981772e-13
35880,0.27728940310639266,0.2772894031066846,0.2772894031060594,0.27728940310626077,0.2772894031053661,1.6837461770969864e-12,4.627233423531964e-12,6.731391064598541e-12,9.667972590856396e-12,6.564395005505243e-13
35920,0.2772894031063914,0.2772894031066841,0.27728940310605654,0.27728940310625816,0.2772894031053608,1.4460416183261001e-12,4.888782868735345e-12,6.984045783317729e-12,9.475143554101844e-12,4.3915443287480253e-13
35960,0.27728940310639283,0.27728940310668665,0.27728940310605604,0.2772894031062578,0.2772894031053576,1.371574189468005e-12,4.974787400861264e-12,7.05049793253585e-12,9.465867383513859e-12,3.72736292606004e-13
36000,0.2772894031063964,0.2772894031066908,0.2772894031060581,0.27728940310625994,0.2772894031053572,1.592266829781925e-12,4.788986702152899e-12,6.853680964848787e-12,9.722628496141482e-12,6.093525399687566e-13
36040,0.27728940310640016,0.2772894031066955,0.27728940310606054,0.27728940310626304,0.2772894031053572,1.715615121732347e-12,4.680508431300417e-12,6.7417127772349644e-12,9.88758333095247e-12,7.135863047312059e-13
