step,r1_full,r2_full,r3_full,r4_full,r5_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp
15080,0.31001897739972956,0.3100189773928893,0.3100189773927502,0.3100189773862513,2.440422190528423e-09,1.0114971889687677e-11,9.863610584011153e-12,6.935087792081819e-12,6.752181459018594e-12,8.452211801132981e-20
15120,0.31001897739977674,0.3100189773928899,0.3100189773927509,0.3100189773862106,1.5327426394835721e-09,1.0180650338949936e-11,9.924915955063661e-12,6.979405492905547e-12,6.794382557283695e-12,1.1161770111007367e-19
15160,0.3100189773998186,0.31001897739289064,0.3100189773927415,0.3100189773861639,4.1506839739702826e-09,1.0246893916286582e-11,9.986522265284965e-12,7.02362040335371e-12,6.836780459017754e-12,9.192479170836692e-20
15200,0.3100189773998622,0.310018977392896,0.3100189773927344,0.31001897738611967,1.922073084103564e-09,1.0313303472200531e-11,1.0047572565245709e-11,7.068215944546386e-12,6.879477969519928e-12,1.0086863620180524e-19
15240,0.3100189773999097,0.3100189773929,0.3100189773927359,0.31001897738607803,2.0601294828669747e-09,1.0380049078855103e-11,1.010946456354187e-11,7.113508903761316e-12,6.922527954720127e-12,2.2819085019370413e-20
15280,0.3100189773999516,0.31001897739289713,0.3100189773927341,0.3100189773860318,2.686507733274521e-09,1.0446597003763709e-11,1.0171430965397866e-11,7.158383139366506e-12,6.965601055047678e-12,7.392865037329946e-20
15320,0.31001897739999357,0.3100189773928983,0.310018977392732,0.31001897738598533,2.8356226445691322e-09,1.0512766960601226e-11,1.0234771359647079e-11,7.203316692159195e-12,7.009141795951108e-12,1.015787776198763e-19
15360,0.3100189774000366,0.31001897739290435,0.31001897739273043,0.3100189773859416,1.796282401561181e-09,1.0577922641871085e-11,1.0298002714343446e-11,7.24791392380867e-12,7.052342774594303e-12,6.828201580337304e-20
15400,0.310018977400083,0.3100189773929107,0.3100189773927359,0.310018977385902,3.3801387288819788e-09,1.0641848035848523e-11,1.0362169538614945e-11,7.291637595133958e-12,7.095327533688615e-12,9.870078151608223e-20
15440,0.3100189774001236,0.3100189773929067,0.31001897739274065,0.3100189773858577,2.567270672879185e-09,1.0704502787831562e-11,1.0426511417397843e-11,7.33563762288599e-12,7.138681348844462e-12,6.45596202814671e-20
15480,0.3100189774001653,0.3100189773929037,0.31001897739274664,0.3100189773858161,1.6223940378627382e-09,1.0766126260915718e-11,1.0491482117472552e-11,7.378822233595661e-12,7.181872467702275e-12,1.0966321993202554e-19
15520,0.31001897740020684,0.31001897739290424,0.3100189773927503,0.31001897738577566,2.9340695724035647e-09,1.082624011636553e-11,1.0556349383719163e-11,7.421992986394547e-12,7.225383226846279e-12,1.0989697600764226e-19
15560,0.3100189774002469,0.3100189773929014,0.31001897739274964,0.31001897738573275,3.263413246377589e-09,1.088667569318156e-11,1.06214098481512e-11,7.465003788627009e-12,7.2687651328491265e-12,1.18200823724484e-19
15600,0.3100189774002906,0.3100189773928964,0.31001897739275575,0.3100189773856932,7.901989965528892e-10,1.0947150246309999e-11,1.068699915032994e-11,7.508350229522261e-12,7.312299749304087e-12,9.46058920255727e-20
15640,0.31001897740033374,0.31001897739288903,0.3100189773927626,0.310018977385652,2.8755861708882775e-09,1.1007914583299171e-11,1.075252115159981e-11,7.552148503436593e-12,7.356410733704985e-12,9.23129258459798e-20
15680,0.31001897740037915,0.3100189773928855,0.3100189773927649,0.3100189773856118,1.0898660210098696e-09,1.1069921021891799e-11,1.0817791972488234e-11,7.596393984980214e-12,7.400469075329724e-12,8.868939516970748e-20
15720,0.3100189774004247,0.31001897739288664,0.3100189773927624,0.31001897738557127,2.3094284089399107e-09,1.1133144170108856e-11,1.0882489180052752e-11,7.64139981677662e-12,7.444765512947713e-12,9.280384762598817e-20
15760,0.31001897740046996,0.31001897739288525,0.31001897739275974,0.3100189773855289,2.9081229967056107e-09,1.1197575648722837e-11,1.0947227211788733e-11,7.687022147403887e-12,7.489124302567362e-12,1.011840031694668e-19
15800,0.3100189774005162,0.31001897739288176,0.310018977392763,0.3100189773854867,2.7459178150931143e-09,1.1262961912832241e-11,1.1011038102543932e-11,7.73292773148869e-12,7.533283707543815e-12,7.479349245748679e-20
15840,0.3100189774005624,0.310018977392879,0.3100189773927647,0.31001897738544315,2.5030666584199094e-09,1.1329171193001486e-11,1.1075593098668164e-11,7.778098487219207e-12,7.576947116065479e-12,1.1539031893879224e-19
15880,0.31001897740060774,0.310018977392882,0.31001897739276,0.3100189773853986,1.8306110072747103e-09,1.1395894310425197e-11,1.1139066997209232e-11,7.823932883184624e-12,7.620726531213923e-12,8.380029866666593e-20
15920,0.3100189774006546,0.31001897739288814,0.3100189773927545,0.3100189773853544,3.6116453708436563e-09,1.1463289686356127e-11,1.1203124281783458e-11,7.86946374473074e-12,7.664069115663335e-12,5.375389964853961e-20
15960,0.3100189774006988,0.31001897739288814,0.3100189773927519,0.3100189773853089,2.782552439037234e-09,1.1530274145572136e-11,1.126614073630555e-11,7.91506311939445e-12,7.707565989044481e-12,6.931847094668257e-20
16000,0.31001897740074214,0.3100189773928849,0.31001897739275297,0.3100189773852619,2.9773216376450545e-09,1.1597416289657798e-11,1.1329760365060605e-11,7.961052108724767e-12,7.75127028590833e-12,5.662726897563407e-20
16040,0.31001897740078405,0.310018977392885,0.3100189773927504,0.3100189773852154,2.1039426964254264e-09,1.1663544566570866e-11,1.139297244209795e-11,8.006375927070093e-12,7.795022712954972e-12,1.0796720463282614e-19
16080,0.3100189774008266,0.31001897739288753,0.31001897739274453,0.31001897738516887,3.6459023565721898e-09,1.1729728067658148e-11,1.1456970823427926e-11,8.05242796107569e-12,7.839069680966671e-12,9.732936550946191e-20
16120,0.3100189774008709,0.31001897739288947,0.31001897739274314,0.31001897738512285,2.4335604450615652e-09,1.1796310318076956e-11,1.1522992127468558e-11,8.098638918455633e-12,7.883546672817784e-12,1.2120081627347778e-19
16160,0.31001897740091244,0.31001897739288464,0.31001897739274575,0.31001897738507606,2.071419469276938e-09,1.1862296353590876e-11,1.1588759299181088e-11,8.14536793445388e-12,7.92830571821784e-12,1.1060698034037138e-19
16200,0.3100189774009534,0.3100189773928797,0.3100189773927496,0.3100189773850303,2.242895697436517e-09,1.1927467774741993e-11,1.165496186797926e-11,8.19187904344808e-12,7.973422366792481e-12,1.1396603548749387e-19
16240,0.31001897740099676,0.310018977392881,0.3100189773927516,0.3100189773849867,1.474886817869521e-09,1.199250641950626e-11,1.1721865101879613e-11,8.238287609984192e-12,8.018846949506369e-12,6.098304465449548e-20
16280,0.3100189774010365,0.31001897739288065,0.31001897739274614,0.31001897738494066,2.7640233672363884e-09,1.2057325540857446e-11,1.1788659090356435e-11,8.284431230593973e-12,8.064186930579136e-12,8.315799358361994e-20
16320,0.3100189774010791,0.31001897739287654,0.31001897739274814,0.31001897738489653,3.547636757859806e-09,1.212247397098714e-11,1.1855832837404865e-11,8.33107575316749e-12,8.110537974529461e-12,5.1999568669201013e-20
16360,0.3100189774011241,0.3100189773928673,0.310018977392755,0.31001897738485235,2.783355669362232e-09,1.2189211348237652e-11,1.1924576692958307e-11,8.377622435615299e-12,8.157263639384456e-12,1.2303144617602973e-19
16400,0.3100189774011708,0.31001897739286327,0.31001897739275697,0.3100189773848085,1.9590292834412117e-09,1.2257331105577046e-11,1.199394756955661e-11,8.425288672730427e-12,8.205034672637552e-12,7.156309557347807e-20
16440,0.3100189774012217,0.3100189773928682,0.310018977392754,0.3100189773847657,2.9296549391295274e-09,1.2327181808791123e-11,1.2064158953236265e-11,8.473701709277257e-12,8.253365682114895e-12,1.0666003289776044e-19
16480,0.31001897740127154,0.3100189773928697,0.3100189773927492,0.3100189773847193,3.2584806928531044e-09,1.239886069667283e-11,1.2135616221710958e-11,8.522839352485934e-12,8.302447347371708e-12,1.1914648640342386e-19
16520,0.3100189774013211,0.31001897739286055,0.3100189773927507,0.31001897738466866,2.2941773483484032e-09,1.247240843418035e-11,1.2207926845344099e-11,8.572698186489586e-12,8.352094220485728e-12,1.4800066209253673e-19
16560,0.31001897740137213,0.3100189773928522,0.3100189773927516,0.3100189773846176,1.879947451033152e-09,1.2547589812015979e-11,1.2280605653578775e-11,8.623284733889101e-12,8.402252332316534e-12,8.836866853185005e-20
16600,0.3100189774014272,0.3100189773928573,0.3100189773927473,0.31001897738456896,1.189517701076013e-09,1.2624182958709902e-11,1.2354120269375132e-11,8.67496558292543e-12,8.452920027561688e-12,6.733698323664504e-20
16640,0.3100189774014803,0.31001897739286394,0.31001897739273787,0.3100189773845166,3.4570671860883547e-09,1.2701612178040058e-11,1.2428428071257861e-11,8.727159855085276e-12,8.503856748066132e-12,1.3185865046466708e-19
16680,0.3100189774015337,0.3100189773928641,0.31001897739273754,0.3100189773844645,2.6770526421016882e-09,1.2779350037224353e-11,1.2503445612639332e-11,8.779923490263243e-12,8.554376870920102e-12,4.411048947530808e-20
16720,0.3100189774015853,0.3100189773928584,0.31001897739274237,0.31001897738441203,1.3456373634221045e-09,1.2856481299062287e-11,1.2578086430272972e-11,8.83233922810157e-12,8.604773563136761e-12,9.215724092286512e-20
16760,0.31001897740163614,0.3100189773928585,0.3100189773927415,0.31001897738435896,1.1157972469369981e-09,1.2933476428294467e-11,1.2652942141339374e-11,8.885278057458165e-12,8.655169302156591e-12,1.2402078326212994e-19
16800,0.31001897740168805,0.31001897739286827,0.31001897739273865,0.3100189773843096,3.3193820967180414e-09,1.3009022460751341e-11,1.272765555218163e-11,8.9371518707048e-12,8.705051970803284e-12,1.0012497432278208e-19
16840,0.31001897740173473,0.3100189773928699,0.3100189773927336,0.310018977384257,2.7753104105133623e-09,1.3083318955034197e-11,1.2801911996300387e-11,8.98903137289658e-12,8.755280186614907e-12,6.276920846751761e-20
16880,0.31001897740178513,0.31001897739286727,0.31001897739274203,0.3100189773842087,2.930376711327743e-09,1.3157307869034032e-11,1.2876142499127867e-11,9.041580500696497e-12,8.805599431730415e-12,8.974215013712731e-20
16920,0.3100189774018325,0.31001897739286227,0.3100189773927474,0.31001897738415884,2.8062617347050714e-09,1.323101546741438e-11,1.2950429824625625e-11,9.093729944404486e-12,8.855642028228497e-12,7.370237002075786e-20
16960,0.31001897740188145,0.3100189773928645,0.31001897739274736,0.31001897738411105,3.35822929020045e-09,1.3304307572134053e-11,1.3024952869853282e-11,9.14589774169309e-12,8.906179165497223e-12,4.1626689449454623e-20
17000,0.31001897740193146,0.3100189773928696,0.31001897739274387,0.3100189773840633,2.0577574902647014e-09,1.3377797849833485e-11,1.3100250510260908e-11,9.198397704926535e-12,8.957213066479377e-12,1.3801166778246923e-19
17040,0.31001897740198353,0.3100189773928678,0.3100189773927496,0.3100189773840169,1.6007775425609122e-09,1.3451874408738004e-11,1.31760753945925e-11,9.251226183105995e-12,9.008979668441144e-12,1.4034829479114546e-19
17080,0.3100189774020322,0.3100189773928574,0.3100189773927555,0.3100189773839665,2.5475080457773722e-09,1.3526951966587964e-11,1.3251707512563902e-11,9.304290429649736e-12,9.061428741945535e-12,9.376857255168852e-20
17120,0.31001897740208373,0.31001897739285356,0.31001897739275436,0.31001897738391593,2.593065536692788e-09,1.3603844806601056e-11,1.3328469314833227e-11,9.357793602337296e-12,9.114558489679734e-12,1.2900352181806264e-19
17160,0.3100189774021368,0.3100189773928583,0.3100189773927463,0.31001897738386486,1.9526595995921495e-09,1.3682476994732208e-11,1.3406457837847136e-11,9.412395919246746e-12,9.168633144940133e-12,8.772022678503482e-20
17200,0.31001897740219225,0.31001897739286005,0.3100189773927415,0.3100189773838129,3.891936375226042e-09,1.3762672531923041e-11,1.3485621867749255e-11,9.467368527661817e-12,9.223069880812578e-12,6.164563034153238e-20
17240,0.31001897740224515,0.3100189773928486,0.31001897739274203,0.31001897738375606,2.4391096379518623e-09,1.3844646184805524e-11,1.3564964506021144e-11,9.523037361310656e-12,9.278317525485127e-12,1.6094246683587034e-19
17280,0.3100189774023034,0.31001897739284223,0.31001897739274464,0.3100189773837023,2.647293864060392e-09,1.392834786842638e-11,1.3645256022378461e-11,9.578873140740639e-12,9.333665116831973e-12,1.0207793891599412e-19
17320,0.31001897740236317,0.3100189773928471,0.3100189773927378,0.3100189773836461,1.7464267275441418e-09,1.4013981955287807e-11,1.372720353952921e-11,9.636200145979347e-12,9.389468012723116e-12,1.233725002839069e-19
17360,0.3100189774024205,0.3100189773928528,0.3100189773927285,0.3100189773835873,2.205223608038698e-09,1.4100098931549294e-11,1.3809602283553126e-11,9.693835692790851e-12,9.445415527185065e-12,9.837385361033746e-20
17400,0.3100189774024786,0.31001897739285134,0.3100189773927292,0.31001897738352907,2.401675427074558e-09,1.4186315153487404e-11,1.3892812715036266e-11,9.75143151186569e-12,9.501053426700014e-12,1.456624125515508e-19
17440,0.3100189774025359,0.3100189773928458,0.3100189773927347,0.3100189773834715,1.7006129742602256e-09,1.427160072952185e-11,1.397585928387726e-11,9.809094358679711e-12,9.556687282061074e-12,1.7629781430500907e-19
17480,0.310018977402593,0.3100189773928481,0.3100189773927363,0.3100189773834152,1.952108116484618e-09,1.4355866723577617e-11,1.4058522103045152e-11,9.866734967629908e-12,9.61226800229407e-12,8.079295333961147e-20
17520,0.31001897740264894,0.3100189773928559,0.3100189773927308,0.3100189773833584,1.8530552476956179e-09,1.4439537751196847e-11,1.4141998649288267e-11,9.92413508498534e-12,9.66792454014925e-12,1.4564954825554272e-19
17560,0.3100189774027025,0.31001897739285866,0.3100189773927286,0.3100189773833017,2.2876745452525917e-09,1.452230378618888e-11,1.4224758278790045e-11,9.981839924813426e-12,9.72342069306768e-12,1.0854392244504341e-19
17600,0.3100189774027561,0.3100189773928522,0.31001897739273554,0.31001897738324574,2.3308815230180027e-09,1.4604073063542547e-11,1.4307610665130202e-11,1.0039811327515406e-11,9.778982204383823e-12,1.406915836696063e-19
17640,0.3100189774028121,0.3100189773928499,0.3100189773927452,0.310018977383194,3.476412413976949e-09,1.4684969383469407e-11,1.43906950855282e-11,1.0097551044382044e-11,9.834666394904841e-12,1.0048337960460737e-19
17680,0.31001897740286294,0.3100189773928508,0.3100189773927428,0.310018977383138,2.414868948718828e-09,1.476536114399042e-11,1.447405500650755e-11,1.0155082498720851e-11,9.890325627582132e-12,1.2414336608560512e-19
17720,0.31001897740291534,0.3100189773928554,0.3100189773927367,0.3100189773830834,2.3652074989907817e-09,1.4846022360561144e-11,1.4557218289925214e-11,1.0212967548716004e-11,9.946565722323372e-12,1.5537972242724886e-19
17760,0.31001897740296747,0.31001897739284867,0.31001897739273754,0.31001897738302786,1.1791248681196027e-09,1.4927330912247053e-11,1.4640059711436505e-11,1.0271654118780034e-11,1.0003187102769537e-11,1.189883524013177e-19
17800,0.310018977403023,0.3100189773928394,0.31001897739274675,0.3100189773829743,3.222105319271708e-09,1.5009007388433308e-11,1.4723480505320996e-11,1.033016959091579e-11,1.0060957107790636e-11,6.666798803360503e-20
17840,0.31001897740308215,0.31001897739283807,0.310018977392749,0.310018977382921,1.9187679556185434e-09,1.509356861189248e-11,1.4807995894264147e-11,1.038939280061567e-11,1.011921185037931e-11,1.3249702513039386e-19
17880,0.3100189774031418,0.3100189773928477,0.31001897739273954,0.3100189773828662,1.8934599593057262e-09,1.517947073464457e-11,1.489276788710958e-11,1.0449023883987322e-11,1.0178289051312542e-11,9.182824523648324e-20
17920,0.31001897740320034,0.31001897739284934,0.31001897739273265,0.3100189773828076,2.7952303085845993e-09,1.5267065769156363e-11,1.4978403767617087e-11,1.0509039367129696e-11,1.0237784562650794e-11,1.1063191084972854e-19
17960,0.3100189774032625,0.3100189773928404,0.31001897739273854,0.3100189773827498,1.2730231286220378e-09,1.535634836147875e-11,1.5065086677925813e-11,1.0569522230702593e-11,1.0297678471834056e-11,9.605975913871022e-20
18000,0.31001897740332496,0.31001897739283263,0.3100189773927423,0.3100189773826899,2.059010707597933e-09,1.5447060667174134e-11,1.5153102925868848e-11,1.0630621420297099e-11,1.0357844866565785e-11,1.5735708378372931e-19
18040,0.3100189774033854,0.3100189773928358,0.3100189773927322,0.31001897738262685,1.5070257806743738e-09,1.553886029832168e-11,1.5241978705995872e-11,1.0692377807872664e-11,1.0418365816294467e-11,1.321772480322448e-19
18080,0.3100189774034493,0.3100189773928455,0.310018977392723,0.3100189773825658,9.70098370750505e-10,1.5631207142155584e-11,1.5332049720624283e-11,1.0754213292259918e-11,1.0479209780276885e-11,1.6741032429383703e-19
18120,0.3100189774035109,0.3100189773928431,0.3100189773927246,0.31001897738250395,7.380856371820127e-10,1.572322724543087e-11,1.5421887899418454e-11,1.0815546471037952e-11,1.0539500339376174e-11,5.755381584572018e-20
18160,0.31001897740357204,0.31001897739283457,0.31001897739273404,0.3100189773824426,2.2375087017803512e-09,1.5814883296448115e-11,1.5511227331930788e-11,1.0877430038917546e-11,1.0599465036220125e-11,1.0161402570145381e-19
