step,r1_full,r2_full,r3_full,r4_full,r5_full,r6_full,r7_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp,r6_perp,r7_perp
24040,0.3038082687487902,0.3038082687478694,0.30380826874184436,0.30380826873162786,0.3038082687299776,0.3038082687241334,2.4301166857533542e-09,5.6241982205404764e-11,5.164252248015795e-11,4.9439600614254805e-11,4.215118274354353e-11,3.092503471607137e-11,1.2729373135304884e-11,4.600353448799359e-19
24080,0.30380826874885275,0.30380826874792344,0.3038082687418678,0.3038082687315985,0.3038082687299368,0.30380826872406214,2.4191491881877132e-09,5.654680124717441e-11,5.192029501035807e-11,4.9708570039797964e-11,4.2375723186561313e-11,3.1096977811016574e-11,1.2783820487920157e-11,6.183445939380269e-19
24120,0.30380826874891265,0.30380826874797845,0.30380826874189093,0.3038082687315614,0.3038082687298993,0.30380826872398875,8.895488009498156e-10,5.68541673243246e-11,5.2198480561430145e-11,4.9977894791874706e-11,4.26006692455321e-11,3.1268548028783986e-11,1.2842873260581537e-11,4.2156692878428983e-19
24160,0.3038082687489724,0.30380826874803685,0.30380826874191574,0.3038082687315262,0.30380826872986216,0.30380826872391575,2.7937328035958795e-09,5.716378212632533e-11,5.247791707191663e-11,5.0248159803591294e-11,4.28261848681207e-11,3.143999663352501e-11,1.290703446834946e-11,5.250968822316055e-19
24200,0.3038082687490353,0.3038082687480903,0.30380826874193917,0.3038082687314925,0.303808268729819,0.3038082687238417,2.1762712129828317e-09,5.747458412150101e-11,5.275739644640453e-11,5.0518217545345833e-11,4.3052810481139106e-11,3.16120692704316e-11,1.297472015072419e-11,2.5253967071531873e-19
24240,0.3038082687491052,0.30380826874814787,0.3038082687419693,0.3038082687314616,0.30380826872978234,0.3038082687237708,2.3195687064370216e-09,5.7786950709287534e-11,5.303964393532023e-11,5.0790009866320084e-11,4.328112829998174e-11,3.1785097597719716e-11,1.3046705778621079e-11,2.9110694430053675e-19
24280,0.30380826874916644,0.30380826874820654,0.3038082687419949,0.3038082687314247,0.3038082687297427,0.3038082687236933,3.2675858731959007e-09,5.810064071014857e-11,5.3324589296250894e-11,5.106319476040205e-11,4.351110802958903e-11,3.1960466718699923e-11,1.3118325380025422e-11,4.180967534922481e-19
24320,0.3038082687492296,0.30380826874826755,0.3038082687420199,0.3038082687313938,0.30380826872970185,0.30380826872361794,2.543399395491968e-09,5.841477028536052e-11,5.361255509995039e-11,5.1339185103436714e-11,4.3743085029399045e-11,3.213784696227017e-11,1.3188412730569219e-11,3.7994861181508596e-19
24360,0.30380826874929495,0.30380826874832395,0.30380826874204286,0.30380826873136374,0.3038082687296575,0.30380826872354183,1.4415899936306596e-09,5.872996160900834e-11,5.3903944460318545e-11,5.16181531453298e-11,4.39766169881669e-11,3.231719946810657e-11,1.3256047743310921e-11,3.2209296503194695e-19
24400,0.3038082687493584,0.3038082687483823,0.30380826874206646,0.3038082687313306,0.30380826872961675,0.3038082687234653,1.7392270670824442e-09,5.904596577483805e-11,5.419577344123791e-11,5.189853731247609e-11,4.4211287357767546e-11,3.2497593526775094e-11,1.3319387010939815e-11,3.3149697488197e-19
24440,0.30380826874941835,0.3038082687484433,0.30380826874208866,0.3038082687312964,0.3038082687295769,0.303808268723388,2.3381969937433584e-09,5.93641650779147e-11,5.4489212125922856e-11,5.218110252504538e-11,4.444708264462353e-11,3.2679358886670785e-11,1.3378507081828101e-11,6.235095227198629e-19
24480,0.3038082687494836,0.3038082687485051,0.3038082687421134,0.3038082687312686,0.303808268729537,0.3038082687233142,1.873464871391792e-09,5.968373099271834e-11,5.478217367743993e-11,5.2463723715516435e-11,4.4683177765971444e-11,3.286032789789977e-11,1.3437465029269028e-11,4.971895209434594e-19
24520,0.3038082687495547,0.3038082687485666,0.30380826874214256,0.30380826873124006,0.3038082687295002,0.30380826872324374,3.1758543285615797e-09,6.000520717516253e-11,5.5074698439303475e-11,5.2746437940219105e-11,4.4919826469677573e-11,3.304115767592878e-11,1.3498551860359372e-11,2.5904897918554095e-19
24560,0.30380826874961947,0.30380826874862693,0.30380826874216915,0.3038082687312046,0.30380826872946215,0.3038082687231683,3.333233232420955e-09,6.032894269456639e-11,5.536788645095645e-11,5.303062398136033e-11,4.5157137606312e-11,3.322169376309958e-11,1.3561212360185293e-11,5.423849376138785e-19
24600,0.30380826874968153,0.30380826874868605,0.3038082687421944,0.3038082687311646,0.3038082687294205,0.3038082687230888,2.681251264014191e-09,6.065534835821165e-11,5.566308805269386e-11,5.331569808588981e-11,4.539537530996153e-11,3.3402732745479585e-11,1.3631613789004175e-11,4.647751482441767e-19
24640,0.30380826874975037,0.3038082687487452,0.30380826874222144,0.3038082687311291,0.30380826872937816,0.30380826872301125,2.487501777646366e-09,6.098342636874218e-11,5.595975152654103e-11,5.360134047786591e-11,4.5635370510636783e-11,3.358465007440252e-11,1.3704617855555951e-11,4.763889567304108e-19
24680,0.30380826874981737,0.3038082687487998,0.30380826874224676,0.30380826873108885,0.3038082687293334,0.3038082687229291,2.3883803118673767e-09,6.131369988489555e-11,5.6259879447448757e-11,5.388979323884448e-11,4.587818683357665e-11,3.3768758420126116e-11,1.378128770666773e-11,4.707012405770091e-19
24720,0.30380826874988176,0.3038082687488608,0.30380826874227174,0.3038082687310492,0.3038082687292906,0.30380826872284694,3.267196716011755e-09,6.16457358055169e-11,5.6562982023283976e-11,5.41799160193066e-11,4.61230188835822e-11,3.395500846189943e-11,1.3856747443115246e-11,2.233032355916125e-19
24760,0.3038082687499504,0.30380826874892697,0.3038082687422996,0.3038082687310178,0.3038082687292492,0.30380826872276806,1.8990296716682233e-09,6.197901269335304e-11,5.686881346680146e-11,5.447369907121404e-11,4.6370157945972884e-11,3.414307445058545e-11,1.3929619012962938e-11,4.86409483560693e-19
24800,0.3038082687500215,0.30380826874898953,0.3038082687423277,0.30380826873098704,0.30380826872920547,0.3038082687226896,1.8575421939176862e-09,6.231418247131887e-11,5.7177773382072673e-11,5.477107124985947e-11,4.661928568506679e-11,3.433269858109356e-11,1.3998408349085853e-11,5.962291859033493e-19
24840,0.3038082687500872,0.3038082687490495,0.30380826874235256,0.3038082687309504,0.3038082687291608,0.30380826872260697,2.0615062210373663e-09,6.265100672081246e-11,5.7488324277446066e-11,5.50700300355761e-11,4.686966102921833e-11,3.452376469669677e-11,1.4063379172626842e-11,4.351496743388661e-19
24880,0.30380826875015443,0.30380826874911826,0.3038082687423809,0.3038082687309179,0.30380826872912203,0.30380826872252914,1.908029770932287e-09,6.298897416952766e-11,5.779918508847426e-11,5.536884283554821e-11,4.712034668956265e-11,3.471597750559548e-11,1.4125400937409725e-11,3.7277619988624266e-19
24920,0.30380826875022227,0.30380826874918243,0.3038082687424057,0.3038082687308847,0.3038082687290781,0.30380826872244976,3.3925561374945807e-09,6.33283616822319e-11,5.810964634901069e-11,5.56673780115636e-11,4.73707231285669e-11,3.490830391692099e-11,1.4187740357346404e-11,5.599876483291206e-19
24960,0.3038082687502913,0.3038082687492411,0.30380826874242983,0.3038082687308496,0.30380826872903127,0.3038082687223679,6.784083096116992e-10,6.366954420489045e-11,5.842054020224545e-11,5.596620102003691e-11,4.762105858371499e-11,3.510085718699766e-11,1.425314690005958e-11,3.149657358001488e-19
25000,0.30380826875036226,0.3038082687493042,0.30380826874245853,0.30380826873081307,0.3038082687289914,0.3038082687222882,1.8178289456234552e-09,6.401240820266079e-11,5.873167392642829e-11,5.626568448129125e-11,4.7872692602164637e-11,3.5293528935529785e-11,1.4323813985060839e-11,5.759936202703401e-19
25040,0.30380826875043526,0.30380826874937356,0.3038082687424911,0.30380826873078004,0.30380826872895517,0.30380826872221117,3.469648672444966e-09,6.435725404190081e-11,5.904431328084032e-11,5.656696067967467e-11,4.812581911824839e-11,3.548513394440226e-11,1.4399129997583237e-11,8.536574813305741e-19
25080,0.3038082687505059,0.30380826874943556,0.3038082687425183,0.3038082687307425,0.3038082687289094,0.3038082687221283,2.6278106176110285e-09,6.470450422497527e-11,5.936012303054441e-11,5.687080427052233e-11,4.83811917443683e-11,3.5677748301739356e-11,1.4477935538989808e-11,5.5523862871209415e-19
25120,0.30380826875058187,0.3038082687495,0.3038082687425501,0.30380826873070804,0.30380826872886685,0.30380826872204825,2.3182803468876214e-09,6.505344213920799e-11,5.967936162194124e-11,5.7177589888920424e-11,4.863805257410554e-11,3.5871879911730666e-11,1.4557805471735335e-11,4.369524434593873e-19
25160,0.3038082687506508,0.30380826874956596,0.3038082687425783,0.3038082687306675,0.3038082687288228,0.30380826872196237,3.0516085094891425e-09,6.540364422683478e-11,6.000033585238928e-11,5.748570010024331e-11,4.8896368328507036e-11,3.606769316664854e-11,1.463622692968018e-11,8.213314363547491e-19
25200,0.30380826875072325,0.30380826874963657,0.3038082687426084,0.3038082687306328,0.30380826872878,0.3038082687218795,2.963601612418691e-09,6.57559881381899e-11,6.032389035975526e-11,5.7796904632647804e-11,4.915754356534202e-11,3.6266781828431734e-11,1.4712716760172854e-11,6.940925226683737e-19
25240,0.3038082687507961,0.3038082687497031,0.303808268742636,0.3038082687305982,0.3038082687287318,0.30380826872179567,4.213181595580538e-09,6.610981050665884e-11,6.064872774867842e-11,5.8109063634933494e-11,4.941990583142096e-11,3.6467973855676355e-11,1.478328306139648e-11,2.865613742345648e-19
25280,0.30380826875087025,0.3038082687497693,0.3038082687426654,0.30380826873056177,0.303808268728687,0.3038082687217121,1.6333217016279026e-09,6.646582793900193e-11,6.097502978297755e-11,5.842302839588641e-11,4.968368353372137e-11,3.6670606619774065e-11,1.485254065237377e-11,5.636692146905703e-19
25320,0.3038082687509405,0.30380826874983724,0.30380826874269384,0.30380826873052436,0.30380826872864314,0.3038082687216273,2.0264854549058617e-09,6.682362144346318e-11,6.130190891114149e-11,5.873816695040714e-11,4.994863516549292e-11,3.6874513742711674e-11,1.4920006806499196e-11,5.513771430923777e-19
25360,0.3038082687510116,0.30380826874990485,0.3038082687427215,0.3038082687304893,0.3038082687285975,0.303808268721543,2.5273482069762178e-09,6.718291113018754e-11,6.162963397413841e-11,5.905407633840716e-11,5.021405470972266e-11,3.7077946205403344e-11,1.4988183238889864e-11,3.27543289431192e-19
25400,0.30380826875108824,0.30380826874996975,0.3038082687427506,0.30380826873045574,0.30380826872855227,0.30380826872146044,1.7087442441530901e-09,6.754367609945094e-11,6.195855532451098e-11,5.937071298512754e-11,5.0481031744435025e-11,3.7281962195328686e-11,1.5059225845476283e-11,4.113858133404643e-19
25440,0.3038082687511648,0.3038082687500375,0.3038082687427828,0.3038082687304187,0.3038082687285109,0.3038082687213783,2.358801491814865e-09,6.790670483596236e-11,6.228931330851042e-11,5.968926825095776e-11,5.074854016834124e-11,3.74855081358486e-11,1.5135067182672904e-11,5.204879819851426e-19
25480,0.303808268751238,0.3038082687501065,0.3038082687428128,0.3038082687303799,0.3038082687284672,0.30380826872129274,2.2405840173579093e-09,6.827104230301444e-11,6.262214402421752e-11,6.00090626819386e-11,5.101655961942962e-11,3.768923596091152e-11,1.521413702317778e-11,4.343362237050948e-19
25520,0.3038082687513114,0.30380826875017464,0.30380826874284095,0.3038082687303422,0.30380826872841915,0.30380826872120525,2.6419346683033017e-09,6.863675798153628e-11,6.295678935209492e-11,6.032977981788386e-11,5.128539521522833e-11,3.789258868754211e-11,1.5295007665571184e-11,7.212511496373696e-19
25560,0.3038082687513885,0.3038082687502423,0.3038082687428716,0.303808268730304,0.3038082687283716,0.3038082687211177,1.028986891276091e-09,6.900460802449757e-11,6.32934437168894e-11,6.065302365086046e-11,5.155639272003772e-11,3.8097846610317205e-11,1.537785685685703e-11,5.73236621469189e-19
25600,0.3038082687514684,0.3038082687503165,0.30380826874290695,0.30380826873026623,0.3038082687283303,0.3038082687210331,2.6297540201844386e-09,6.937473885632817e-11,6.363245538824938e-11,6.097841103877741e-11,5.183000841227476e-11,3.830518880264839e-11,1.5460713147016816e-11,6.829451327201613e-19
25640,0.30380826875154254,0.3038082687503881,0.30380826874293687,0.3038082687302263,0.30380826872828376,0.3038082687209439,3.2238021292906738e-09,6.974750852210053e-11,6.397509559192043e-11,6.130843471035401e-11,5.210740965919309e-11,3.8516090453491416e-11,1.5540141947488888e-11,7.223229867824455e-19
25680,0.3038082687516208,0.3038082687504594,0.3038082687429676,0.30380826873019023,0.30380826872823563,0.3038082687208567,1.84152428465259e-09,7.012196231072588e-11,6.431905479444985e-11,6.163943553731226e-11,5.2385896673834687e-11,3.872845239393496e-11,1.5614838232082513e-11,5.590076245242253e-19
25720,0.30380826875170036,0.30380826875053013,0.30380826874299954,0.3038082687301525,0.3038082687281902,0.30380826872077016,2.331232679604617e-09,7.049900835509491e-11,6.466485840753648e-11,6.197333775001034e-11,5.266647116307525e-11,3.894238585186326e-11,1.5687358065527994e-11,6.4554554795320245e-19
25760,0.3038082687517738,0.3038082687506008,0.3038082687430278,0.30380826873010985,0.3038082687281426,0.30380826872067895,1.9819613324962933e-09,7.087851129415387e-11,6.501217142143382e-11,6.230701241271325e-11,5.2947913520588806e-11,3.9157188586609164e-11,1.5759369296395493e-11,6.382941928150056e-19
25800,0.3038082687518507,0.3038082687506739,0.3038082687430574,0.30380826873007283,0.3038082687280945,0.3038082687205903,2.458923099691884e-09,7.126025506533368e-11,6.536058029025016e-11,6.2641982298754e-11,5.3230061175466375e-11,3.937284244792629e-11,1.5832107660409013e-11,8.185970498049248e-19
25840,0.30380826875193156,0.30380826875074474,0.30380826874308825,0.3038082687300376,0.30380826872804595,0.30380826872050204,1.2666040395551575e-09,7.164362947751563e-11,6.570981255537657e-11,6.297806448715703e-11,5.351313824005574e-11,3.958775974712628e-11,1.5907460498297133e-11,7.935986992842825e-19
25880,0.30380826875201294,0.30380826875081673,0.3038082687431225,0.3038082687299989,0.3038082687280012,0.30380826872041333,2.425820133888811e-09,7.202910171430383e-11,6.60611197705487e-11,6.331559814351594e-11,5.379659650076219e-11,3.9802624310579524e-11,1.5986449410717905e-11,1.8394776931146697e-19
25920,0.30380826875208994,0.30380826875089023,0.30380826874315403,0.30380826872995664,0.3038082687279547,0.3038082687203211,1.7980773682265534e-09,7.241641092418197e-11,6.641457794511155e-11,6.365461267144327e-11,5.4080900969551636e-11,4.0017585945990544e-11,1.606883287475653e-11,7.436580716348002e-19
25960,0.30380826875217165,0.3038082687509643,0.3038082687431868,0.30380826872991973,0.30380826872790767,0.30380826872023037,2.3606650785153567e-09,7.280466012505801e-11,6.677061607309619e-11,6.39948028759848e-11,5.4366529766231504e-11,4.023507731646939e-11,1.61548437316478e-11,3.262740598402033e-19
26000,0.3038082687522557,0.3038082687510384,0.3038082687432206,0.3038082687298824,0.3038082687278599,0.30380826872013966,1.9567048800719183e-09,7.319525875260973e-11,6.712925422614591e-11,6.433871592222043e-11,5.465504438229421e-11,4.045279704219002e-11,1.6241555754824436e-11,3.289254307837638e-19
26040,0.3038082687523386,0.30380826875111616,0.3038082687432569,0.3038082687298431,0.3038082687278151,0.30380826872004885,2.7578576627510846e-09,7.358722805744825e-11,6.748981302436225e-11,6.468437347060594e-11,5.4944437277066e-11,4.067254165532882e-11,1.6328263931199905e-11,8.226975166163769e-19
26080,0.30380826875242106,0.30380826875119754,0.30380826874329386,0.30380826872980776,0.3038082687277702,0.3038082687199588,2.0597454844125356e-09,7.398109985223477e-11,6.785209706943139e-11,6.503296820088216e-11,5.523681807823185e-11,4.0895291524373777e-11,1.6411109039132372e-11,7.163707848154444e-19
26120,0.30380826875250144,0.303808268751272,0.3038082687433249,0.30380826872976757,0.3038082687277178,0.303808268719865,2.0327927569171825e-09,7.437744331312434e-11,6.821573047647215e-11,6.538360335272332e-11,5.5531841541940217e-11,4.112092890727001e-11,1.6489602114972078e-11,6.24910781770814e-19
26160,0.30380826875258277,0.30380826875134653,0.3038082687433581,0.30380826872972766,0.3038082687276669,0.3038082687197716,2.828638507147709e-09,7.477575115988464e-11,6.858059353863433e-11,6.573531576637908e-11,5.582765277109322e-11,4.134732033966522e-11,1.6562850762205387e-11,7.285765159238105e-19
26200,0.3038082687526661,0.30380826875142514,0.3038082687433929,0.30380826872968825,0.3038082687276211,0.30380826871968125,2.143226313932476e-09,7.51755718478177e-11,6.89468105105512e-11,6.608719379696516e-11,5.612395084905538e-11,4.1574799358001303e-11,1.6637120944899017e-11,4.1538346626907612e-19
26240,0.3038082687527438,0.3038082687514971,0.3038082687434212,0.30380826872964434,0.30380826872756855,0.3038082687195846,1.1847248946334558e-09,7.557707614045202e-11,6.931396051161367e-11,6.643953974250117e-11,5.6420806462109584e-11,4.1802224973659195e-11,1.6715263069943165e-11,8.065416698780914e-19
26280,0.30380826875282707,0.30380826875157024,0.30380826874345257,0.30380826872960487,0.303808268727517,0.3038082687194903,2.9618516983191328e-09,7.598103895125567e-11,6.968313041690027e-11,6.679390803802741e-11,5.6719161531372547e-11,4.2029380972237893e-11,1.679528132802146e-11,1.9190145645148216e-19
