step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6
21400,0.2812718016739194,0.28127180167404825,0.2812718016741216,0.2812718016742556,0.281271801674276,0.28127180167425464,0.28127180167424276,5.836106754016112e-13,1.4194837299625245e-12,8.080584232026741e-13,7.172026146104686e-13,1.6714530668180596e-12,1.1252294570834347e-12,4.241285805815123e-13
21440,0.2812718016739192,0.2812718016740486,0.2812718016741219,0.28127180167425697,0.2812718016742768,0.2812718016742557,0.2812718016742441,6.140756089499927e-13,1.495759218433055e-12,9.441810519590694e-13,6.101265081941493e-13,1.525177214046734e-12,1.0533597725113552e-12,5.566993371772432e-13
21480,0.2812718016739193,0.28127180167404936,0.2812718016741216,0.2812718016742581,0.2812718016742773,0.28127180167425564,0.281271801674245,6.314798301382806e-13,1.6078102913835903e-12,8.913515010873372e-13,5.599849996454377e-13,1.4306838188114833e-12,9.359048341849162e-13,6.600298971259195e-13
21520,0.28127180167391896,0.2812718016740498,0.28127180167412064,0.28127180167425764,0.2812718016742777,0.2812718016742549,0.2812718016742454,4.793128440625159e-13,1.5038103560320268e-12,7.439490307973308e-13,6.847616800975133e-13,1.499737255849886e-12,1.0320558851034164e-12,5.922785408766523e-13
21560,0.2812718016739163,0.2812718016740482,0.28127180167411886,0.2812718016742574,0.28127180167427834,0.2812718016742534,0.2812718016742458,5.105715691400774e-13,1.3677911309177331e-12,7.859582640643288e-13,6.962377376635196e-13,1.4683133031846972e-12,1.143907386708524e-12,5.432524696878543e-13
21600,0.2812718016739166,0.2812718016740486,0.2812718016741191,0.28127180167425875,0.2812718016742797,0.2812718016742538,0.2812718016742466,7.102835362324585e-13,1.440850459451267e-12,8.553549528944557e-13,5.663859694831493e-13,1.3230287371153565e-12,1.0771630084294874e-12,6.54984925055406e-13
21640,0.28127180167391413,0.28127180167404636,0.2812718016741168,0.2812718016742572,0.2812718016742791,0.28127180167425275,0.28127180167424515,7.497907772405867e-13,1.4955965467693862e-12,7.556177831600368e-13,5.59344902485291e-13,1.3807945088267062e-12,1.026704929181591e-12,6.922113941417249e-13
21680,0.2812718016739108,0.2812718016740438,0.28127180167411514,0.2812718016742562,0.2812718016742783,0.2812718016742523,0.28127180167424376,6.863678159011929e-13,1.395851414372287e-12,6.88453735480344e-13,6.958917817108796e-13,1.5698525019881184e-12,1.1605600563290704e-12,5.40496112218046e-13
21720,0.2812718016739094,0.28127180167404237,0.28127180167411714,0.28127180167425836,0.28127180167428034,0.2812718016742556,0.2812718016742457,7.573908829244479e-13,1.3843994610181594e-12,8.464755364438845e-13,6.820202935808937e-13,1.5925171006208196e-12,1.2150582939089046e-12,4.632270619616679e-13
21760,0.2812718016739074,0.2812718016740412,0.2812718016741171,0.28127180167425875,0.28127180167428034,0.2812718016742569,0.2812718016742459,8.712174544488744e-13,1.580787229975465e-12,9.341093160575733e-13,5.673394333822951e-13,1.5345187026389461e-12,1.0759713248707254e-12,5.769956655038169e-13
21800,0.28127180167390375,0.281271801674038,0.28127180167411553,0.281271801674258,0.28127180167427895,0.28127180167425697,0.2812718016742448,7.843770767293319e-13,1.6360214636890032e-12,8.467285520411669e-13,6.512013248848719e-13,1.6577265985024787e-12,1.0522333979160388e-12,5.622009621414034e-13
21840,0.2812718016739033,0.28127180167403826,0.28127180167411725,0.28127180167426064,0.2812718016742805,0.28127180167425914,0.2812718016742474,5.934401948470862e-13,1.53120723182393e-12,8.563743623143164e-13,7.577503129057259e-13,1.7537171117420058e-12,1.1785907938042199e-12,4.559262535377654e-13
21880,0.2812718016739016,0.2812718016740374,0.2812718016741151,0.2812718016742599,0.2812718016742796,0.28127180167425775,0.28127180167424715,6.190797243938281e-13,1.572400182176997e-12,9.863911378203304e-13,6.58561120869374e-13,1.6169200025276478e-12,1.1452417114832812e-12,5.803365272255654e-13
21920,0.28127180167390003,0.281271801674037,0.28127180167411364,0.2812718016742596,0.2812718016742795,0.2812718016742567,0.2812718016742471,6.556552055774377e-13,1.6774927381939467e-12,9.531657613280146e-13,5.70327446155074e-13,1.498258240643679e-12,1.017191551353242e-12,7.225943623629023e-13
21960,0.28127180167389904,0.2812718016740365,0.2812718016741151,0.2812718016742613,0.2812718016742819,0.2812718016742572,0.28127180167424953,5.232819090329544e-13,1.5831681924086275e-12,7.863551106165334e-13,6.884825456251569e-13,1.5766467719160888e-12,1.0993658998573405e-12,6.873993255167629e-13
22000,0.28127180167389776,0.2812718016740367,0.281271801674115,0.28127180167426274,0.2812718016742839,0.2812718016742574,0.2812718016742503,5.684768663984928e-13,1.4417956632620283e-12,8.009608207012802e-13,7.382480303254617e-13,1.5815665292553447e-12,1.2399647082784557e-12,6.061733862724387e-13
22040,0.2812718016738968,0.2812718016740362,0.2812718016741152,0.28127180167426363,0.28127180167428606,0.2812718016742581,0.28127180167425075,7.967025088314986e-13,1.5269802861495931e-12,8.998320370853639e-13,6.212968405074099e-13,1.4512235937024412e-12,1.184403837228975e-12,6.919696563625974e-13
22080,0.281271801673893,0.28127180167403376,0.2812718016741117,0.28127180167426136,0.28127180167428406,0.2812718016742561,0.28127180167424787,8.646300876492533e-13,1.6254229200229734e-12,8.335393618919777e-13,6.058786324929274e-13,1.4977783863089364e-12,1.1131203190424308e-12,7.235445101693236e-13
22120,0.2812718016738927,0.28127180167403404,0.2812718016741125,0.28127180167426286,0.2812718016742856,0.28127180167425836,0.28127180167424876,7.733105959268352e-13,1.5343670865420778e-12,7.610469224696537e-13,7.516371559774446e-13,1.7045515268803602e-12,1.2281911801894998e-12,5.736512078343291e-13
22160,0.2812718016738922,0.2812718016740343,0.28127180167411503,0.2812718016742661,0.28127180167428867,0.2812718016742625,0.28127180167425136,8.063993422592742e-13,1.520469346183606e-12,9.093686027565619e-13,7.54497428631986e-13,1.739580145800041e-12,1.296288407730143e-12,4.722583070404505e-13
22200,0.2812718016738897,0.2812718016740327,0.2812718016741151,0.28127180167426646,0.2812718016742887,0.2812718016742641,0.2812718016742519,8.948211589256492e-13,1.7004447087979682e-12,1.0151317115434193e-12,6.311247461844919e-13,1.6659936671727814e-12,1.158467843340469e-12,5.96342318892751e-13
22240,0.28127180167388827,0.2812718016740323,0.2812718016741155,0.28127180167426763,0.281271801674289,0.2812718016742655,0.2812718016742529,8.084389034975982e-13,1.7677131793262016e-12,9.331550127695423e-13,6.878977663124129e-13,1.7505085534473965e-12,1.1025110415447132e-12,6.138813612321162e-13
22280,0.2812718016738875,0.2812718016740321,0.2812718016741167,0.2812718016742697,0.28127180167429033,0.2812718016742672,0.2812718016742554,5.880615260151596e-13,1.6415635690205825e-12,9.014793023480625e-13,7.977733747871463e-13,1.847835614488251e-12,1.2285439936975605e-12,5.292209903189793e-13
22320,0.2812718016738853,0.2812718016740308,0.28127180167411525,0.2812718016742693,0.28127180167428995,0.2812718016742659,0.2812718016742552,6.071329844140504e-13,1.6324810169181075e-12,1.029965889931382e-12,7.221226951728215e-13,1.7182267980517126e-12,1.2255663756307566e-12,6.377602049425646e-13
22360,0.2812718016738874,0.2812718016740337,0.2812718016741185,0.2812718016742738,0.28127180167429444,0.28127180167426874,0.28127180167425936,6.921222426729717e-13,1.7392456678428842e-12,1.008607661253162e-12,6.094957541748856e-13,1.5792790651260932e-12,1.1023938519790485e-12,7.957759282752935e-13
22400,0.2812718016738876,0.28127180167403487,0.2812718016741194,0.28127180167427573,0.2812718016742972,0.28127180167426946,0.28127180167426113,6.176257703444512e-13,1.6774414421137317e-12,8.285170260923569e-13,7.182075908690516e-13,1.6583006921109722e-12,1.1647649883195597e-12,7.559751509479745e-13
22440,0.28127180167388705,0.2812718016740344,0.28127180167411886,0.2812718016742766,0.28127180167429855,0.2812718016742692,0.28127180167426147,6.637856677266195e-13,1.5327844978738876e-12,8.226568356598675e-13,7.935895265711811e-13,1.7004221839074334e-12,1.3207951573722254e-12,6.32170461613471e-13
22480,0.28127180167388566,0.2812718016740339,0.28127180167411964,0.2812718016742778,0.2812718016743007,0.2812718016742703,0.2812718016742624,8.913043134804604e-13,1.6272999418511127e-12,9.37704129556944e-13,6.784148003099859e-13,1.5869191430215447e-12,1.266582533893901e-12,7.033543256662377e-13
22520,0.281271801673883,0.28127180167403243,0.28127180167411914,0.2812718016742782,0.28127180167430166,0.28127180167427157,0.28127180167426274,9.584874704974342e-13,1.7420402301288026e-12,8.934619405898015e-13,6.546772790039751e-13,1.640743635568029e-12,1.1875513422318462e-12,7.470869105802317e-13
22560,0.2812718016738777,0.28127180167402754,0.28127180167411714,0.28127180167427634,0.28127180167429944,0.2812718016742708,0.28127180167426036,8.415711452693576e-13,1.6619424705121456e-12,8.346277075059305e-13,8.06149537609927e-13,1.853848855684525e-12,1.3025568395962706e-12,5.970354448239259e-13
22600,0.2812718016738754,0.28127180167402605,0.28127180167411625,0.2812718016742765,0.2812718016742993,0.2812718016742723,0.2812718016742606,8.334604388509241e-13,1.6342465860975216e-12,1.0093534016723858e-12,8.095193372743716e-13,1.8817170316226964e-12,1.3745715531096189e-12,5.13289618991111e-13
22640,0.28127180167387605,0.28127180167402754,0.28127180167411814,0.2812718016742793,0.2812718016743011,0.28127180167427546,0.2812718016742631,9.124863802550643e-13,1.8140393417353954e-12,1.1125939136434969e-12,6.670118159513917e-13,1.7805346929156562e-12,1.230891490463032e-12,6.76186483794363e-13
22680,0.281271801673876,0.2812718016740282,0.28127180167412125,0.28127180167428295,0.28127180167430405,0.2812718016742792,0.28127180167426713,7.994720990115785e-13,1.8592056123029093e-12,1.0149335050225787e-12,7.055775311985464e-13,1.854828140471106e-12,1.1633445501416094e-12,7.190540070838518e-13
22720,0.28127180167387456,0.28127180167402704,0.28127180167411875,0.2812718016742819,0.28127180167430293,0.28127180167427773,0.281271801674266,5.944704287135013e-13,1.7297283671213535e-12,9.498666860552075e-13,8.297616064042687e-13,1.943654265759458e-12,1.2895090146968635e-12,6.210733472887984e-13
22760,0.28127180167387295,0.2812718016740264,0.2812718016741179,0.2812718016742829,0.28127180167430377,0.2812718016742776,0.28127180167426635,6.527645634602052e-13,1.7188120097675393e-12,1.049258546374748e-12,7.688201591968501e-13,1.8203731326437733e-12,1.3022943840318914e-12,7.012072079704852e-13
22800,0.28127180167387045,0.2812718016740242,0.28127180167411686,0.2812718016742827,0.28127180167430466,0.28127180167427673,0.2812718016742665,7.79733326498027e-13,1.825484804343513e-12,1.035599439072777e-12,6.733036410605917e-13,1.690889518452181e-12,1.1981407988417664e-12,8.291073761481747e-13
22840,0.2812718016738697,0.2812718016740241,0.2812718016741171,0.2812718016742839,0.28127180167430654,0.2812718016742765,0.2812718016742677,7.609754610890035e-13,1.7981900240838313e-12,8.760084712093942e-13,7.785171307798813e-13,1.7646303317818159e-12,1.2630859966306536e-12,7.82830392939758e-13
22880,0.2812718016738667,0.2812718016740219,0.2812718016741158,0.28127180167428356,0.2812718016743071,0.28127180167427573,0.28127180167426646,7.781717855109279e-13,1.6663794145860036e-12,8.770375816799599e-13,8.629398882991674e-13,1.8305399886383128e-12,1.4099135143104645e-12,6.556174228431778e-13
22920,0.2812718016738661,0.281271801674022,0.2812718016741154,0.2812718016742836,0.2812718016743081,0.2812718016742765,0.2812718016742669,9.61566129176527e-13,1.727838796011179e-12,1.0125277744534075e-12,7.685939143250437e-13,1.7444554473608126e-12,1.3905869531753136e-12,6.863642142329309e-13
22960,0.28127180167386584,0.28127180167402266,0.28127180167411675,0.28127180167428484,0.28127180167430965,0.2812718016742789,0.28127180167426774,1.0165275923931465e-12,1.8578762266549776e-12,1.000411325574726e-12,6.996106151055627e-13,1.7671024148979388e-12,1.2844078502717552e-12,7.51764470806214e-13
23000,0.2812718016738616,0.2812718016740191,0.28127180167411503,0.2812718016742834,0.2812718016743081,0.2812718016742787,0.2812718016742667,8.834888117436411e-13,1.7982598071313296e-12,9.374878032260414e-13,8.143503983561442e-13,1.9524916624089573e-12,1.3507285709152957e-12,6.416885088411329e-13
23040,0.28127180167385984,0.28127180167401844,0.28127180167411436,0.2812718016742834,0.2812718016743075,0.2812718016742792,0.28127180167426624,8.186612431582123e-13,1.759993332319801e-12,1.0485798538269488e-12,8.325745930263579e-13,1.990401142340271e-12,1.4025073498877493e-12,5.823850767452161e-13
23080,0.2812718016738567,0.2812718016740163,0.28127180167411364,0.28127180167428323,0.28127180167430704,0.28127180167427923,0.2812718016742667,8.495419287053284e-13,1.8689240005152733e-12,1.147780675893472e-12,7.319718809490319e-13,1.9041017866122318e-12,1.2992431942708627e-12,7.124265439551893e-13
23120,0.28127180167385407,0.28127180167401405,0.2812718016741126,0.28127180167428306,0.28127180167430627,0.28127180167427884,0.28127180167426646,7.835698833985025e-13,1.92837119789949e-12,1.0774056141197869e-12,7.514332141038277e-13,1.9164755928854828e-12,1.2389254085352537e-12,7.680658689582512e-13
23160,0.2812718016738537,0.28127180167401533,0.28127180167411214,0.28127180167428456,0.28127180167430776,0.2812718016742794,0.28127180167426735,6.526439509732152e-13,1.839921989668713e-12,9.975064147021551e-13,8.595332897773781e-13,1.9740662771912376e-12,1.3472817882794205e-12,6.994380792617899e-13
23200,0.2812718016738551,0.28127180167401766,0.28127180167411253,0.2812718016742866,0.2812718016743102,0.2812718016742804,0.2812718016742689,7.249679082703102e-13,1.8115014595603654e-12,1.0624549497066645e-12,8.288978538002299e-13,1.88040636099522e-12,1.3918554531340543e-12,7.294530351312496e-13
23240,0.2812718016738519,0.28127180167401566,0.2812718016741107,0.28127180167428595,0.2812718016743102,0.2812718016742789,0.281271801674268,8.698338606456073e-13,1.912876084484087e-12,1.0646843873206466e-12,7.360534966159605e-13,1.7712364126931608e-12,1.3097018324146263e-12,8.43004708430288e-13
23280,0.28127180167385174,0.2812718016740162,0.2812718016741122,0.28127180167428817,0.2812718016743131,0.28127180167428045,0.2812718016742701,8.565957631253667e-13,1.8936429798865296e-12,9.386269581774848e-13,7.996534932891544e-13,1.8550321187621256e-12,1.3432763920138305e-12,8.093876933400983e-13
23320,0.28127180167384885,0.28127180167401467,0.2812718016741103,0.2812718016742875,0.2812718016743126,0.28127180167427934,0.28127180167426896,8.614544054981586e-13,1.7914273790092455e-12,9.353400822991703e-13,8.705506990202678e-13,1.935364599260912e-12,1.4724663832411047e-12,6.84670372296884e-13
23360,0.2812718016738466,0.2812718016740131,0.28127180167410987,0.28127180167428706,0.2812718016743127,0.2812718016742796,0.2812718016742685,9.774484952159502e-13,1.830323453295348e-12,1.0592515821832005e-12,7.909760194652392e-13,1.88146287578247e-12,1.440386963190933e-12,7.133114952072779e-13
23400,0.281271801673846,0.28127180167401394,0.2812718016741119,0.2812718016742897,0.2812718016743147,0.28127180167428295,0.2812718016742709,1.0154976756299919e-12,1.9353593692159186e-12,1.069532743100963e-12,7.466241706930667e-13,1.9088315515622083e-12,1.3389690374647836e-12,7.743389118175243e-13
23440,0.2812718016738448,0.28127180167401356,0.28127180167411264,0.2812718016742913,0.28127180167431604,0.2812718016742852,0.28127180167427257,8.817902812725319e-13,1.891071253671254e-12,1.0153316501669358e-12,8.554352197398201e-13,2.069579445006925e-12,1.3904398392736935e-12,6.900513096173033e-13
23480,0.28127180167384214,0.28127180167401233,0.28127180167411103,0.2812718016742907,0.281271801674315,0.2812718016742851,0.28127180167427185,8.123625880138428e-13,1.85540982295222e-12,1.1182534383089073e-12,8.748518457799232e-13,2.0907367225921247e-12,1.4537416320162602e-12,6.474241069910902e-13
23520,0.2812718016738373,0.28127180167400906,0.28127180167410776,0.28127180167428883,0.28127180167431265,0.28127180167428273,0.28127180167426985,8.630533528855961e-13,1.9759387321225443e-12,1.1962492836000357e-12,7.785841751890358e-13,1.9839340784616644e-12,1.3512398661334883e-12,7.895769861473436e-13
23560,0.28127180167383536,0.2812718016740086,0.28127180167410637,0.2812718016742888,0.2812718016743129,0.2812718016742823,0.28127180167427007,8.077057569200151e-13,2.0351394509906835e-12,1.1045079453766179e-12,8.132763543399889e-13,1.9999354233761696e-12,1.317137027267104e-12,8.283106553161887e-13
23600,0.2812718016738341,0.28127180167400845,0.281271801674106,0.28127180167428983,0.28127180167431454,0.28127180167428234,0.2812718016742714,7.077010254660588e-13,1.9411350058999444e-12,1.0381911515259066e-12,9.120113415616913e-13,2.059412656070417e-12,1.4379692290912048e-12,7.534225195035934e-13
