phase_model,correction,delta_max,closure_global_abs,closure_pair_rms,closure_pair_max,transmission_leakage,reflection_rate,max_remaining_delta,rms_remaining_delta
alternating_linear,cubic,1.0,0.2776287140193176,0.010682175829729761,0.018717041867147663,0.08189741193728155,0.9181025880627184,1.109018718211071,0.5874466809186935
alternating_linear,full,1.0,0.0,8.287014011052776e-19,1.691579651531188e-18,0.0,0.9999999999999999,0.0,0.0
sinusoidal_loop,none,1.0,0.5437261298182027,0.012349882861374041,0.016726664946311295,0.1157734699515442,0.8842265300484556,1.0,0.7021725795041901
sinusoidal_loop,constant,1.0,0.08956586989819118,0.0060904390095823215,0.012322847748131624,0.024187611981655317,0.9758123880183446,0.6283047143083809,0.31349564173275496
sinusoidal_loop,linear,1.0,0.20783965128667872,0.008548308088858701,0.016575793726481717,0.0496542658787805,0.9503457341212194,0.9118383854272069,0.45240861562359214
sinusoidal_loop,affine,1.0,0.09127313597946897,0.006076284303160148,0.011830833949236301,0.024116494419909033,0.975883505580091,0.6260228796754156,0.31302521414145795
sinusoidal_loop,quadratic,1.0,0.00031590548642237423,0.0003598200709681246,0.0009592162916988202,8.041856239545181e-05,0.9999195814376045,0.0457685890952987,0.017935836971646548
sinusoidal_loop,cubic,1.0,0.00031371071944094045,0.00035753363664682634,0.0008766586033566718,7.96820278590121e-05,0.999920317972141,0.04359284514731,0.0178534999197585
sinusoidal_loop,full,1.0,0.0,8.287014011052776e-19,1.691579651531188e-18,0.0,0.9999999999999999,0.0,0.0
mixed_smooth,none,1.0,0.3917181288190414,0.009423457652583993,0.01764167437738101,0.06169566289157626,0.9383043371084238,1.0,0.5073166485059241
mixed_smooth,constant,1.0,0.08532703068183502,0.004736099928767,0.011027665033416128,0.014399807092436177,0.9856001929075638,0.5538864497399792,0.24156341222478867
mixed_smooth,linear,1.0,0.008460233059015965,0.0012563760758727302,0.003032460315669327,0.0009787074275305055,0.9990212925724693,0.14515117556267843,0.06258870731061128
mixed_smooth,affine,1.0,0.003566356358422455,0.0012072451967082803,0.0033919019098417095,0.0008962256022192528,0.9991037743977806,0.16250086677407438,0.059899563262872164
mixed_smooth,quadratic,1.0,0.0024403472144184806,0.0010007181661530443,0.001978540772888727,0.000625781971562756,0.9993742180284373,0.10152479664144451,0.050040564469060245
mixed_smooth,cubic,1.0,5.7876077421147326e-05,0.0001537119334642289,0.000398999795876278,1.467656239004417e-05,0.9999853234376098,0.019032605125911317,0.007662040599666677
mixed_smooth,full,1.0,0.0,8.287014011052776e-19,1.691579651531188e-18,0.0,0.9999999999999999,0.0,0.0
rippled_random_like,none,1.0,0.2844088723689274,0.008200243368852911,0.017008748651752635,0.04906729225772647,0.9509327077422735,1.0,0.45552799053678916
rippled_random_like,constant,1.0,0.11515820065441422,0.006042194701283108,0.012560675052356298,0.02423488901616704,0.975765110983833,0.670543856404498,0.3145860766303319
rippled_random_like,linear,1.0,0.062002029322906826,0.005061550738976127,0.010674974972012877,0.01650984988727404,0.9834901501127259,0.5563865892613094,0.25883985745515303
rippled_random_like,affine,1.0,0.06360165413457493,0.005058873250464664,0.010682655201112938,0.016495020417068875,0.983504979582931,0.5568341039523684,0.2587142109351654
rippled_random_like,quadratic,1.0,0.05911580239649298,0.004883024904293298,0.009901387494527202,0.015358525699308484,0.9846414743006915,0.5119173346829368,0.24933106512384454
rippled_random_like,cubic,1.0,0.0302293617397376,0.0035109315214773952,0.007003941369642684,0.007748601104557813,0.9922513988954421,0.34062193568278365,0.17652113094219385
rippled_random_like,full,1.0,0.0,8.287014011052776e-19,1.691579651531188e-18,0.0,0.9999999999999999,0.0,0.0
linear,none,1.04,0.4514687451258462,0.011061037751161651,0.018112983673442537,0.08876783500931863,0.9112321649906813,1.04,0.6127136504918516
linear,constant,1.04,0.12659584746484973,0.005926915651397462,0.010215779986720769,0.022771872418271014,0.977228127581729,0.5215316603692165,0.3038995817390058
linear,linear,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
linear,affine,1.04,1.0186337919863179e-16,2.60831306074862e-18,4.550190942677531e-18,4.330987326999865e-33,1.0,2.220446049250313e-16,1.316204745014979e-16
linear,quadratic,1.04,1.5928525976254047e-17,2.862532436266445e-18,4.550190942677531e-18,5.210002263057415e-33,1.0,2.220446049250313e-16,1.4436069081377263e-16
linear,cubic,1.04,1.655428429826358e-16,4.778585559974556e-18,1.0820629991270092e-17,1.3066760056614173e-32,1.0,4.440892098500626e-16,2.2861985965015526e-16
linear,full,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
quadratic_area,none,1.04,0.3094118836062192,0.008789468143750557,0.018112983673442537,0.05497750437450872,0.9450224956254912,1.04,0.4814178743092503
quadratic_area,constant,1.04,0.1346143631528425,0.006191892370776674,0.01319048017119926,0.024921228024239028,0.975078771975761,0.6790211370201433,0.3185238298561146
quadratic_area,linear,1.04,0.051430495688056285,0.002378523675952516,0.0051598518059435515,0.0035327165280314723,0.9964672834719686,0.24821430626436236,0.11899892006537538
quadratic_area,affine,1.04,0.006207179515351715,0.0015821621675409774,0.0034147258946607426,0.0015640444847265216,0.9984359555152733,0.16861522382579605,0.0791397921851885
quadratic_area,quadratic,1.04,2.803526384163938e-17,2.1046043153381e-18,4.5501909426775306e-18,2.707723321507649e-33,1.0,2.220446049250313e-16,1.0407157770510927e-16
quadratic_area,cubic,1.04,1.9181840037512133e-16,4.6749996247640626e-18,1.1446421815154134e-17,1.377569711984184e-32,1.0,5.877866552858602e-16,2.3473983147171116e-16
quadratic_area,full,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
cubic_high,none,1.04,0.23702548355851347,0.0075507971440918545,0.018112983673442537,0.040272487935198914,0.9597275120648011,1.04,0.4118860284867483
cubic_high,constant,1.04,0.12392480572801731,0.005931065722185298,0.01454793313925339,0.023020397915900638,0.9769796020840993,0.7651750966842237,0.30679206798752257
cubic_high,linear,1.04,0.06904801757441772,0.00324894855285714,0.008139414961663856,0.006609486357668685,0.9933905136423312,0.39795916749460736,0.1630086301985165
cubic_high,affine,1.04,0.014568885890117221,0.0024381708471159047,0.006099557174334141,0.0037100605355446037,0.9962899394644555,0.2946606012670413,0.12199140203512963
cubic_high,quadratic,1.04,0.0003919701521291111,0.00040520689107527614,0.0009744169894110376,0.00010229773771762362,0.9998977022622824,0.04805764178915912,0.020229262789670945
cubic_high,cubic,1.04,2.0311659010886172e-17,3.4986300525416045e-18,1.0820629991270092e-17,6.970251484320576e-33,1.0,4.440892098500626e-16,1.669760639651154e-16
cubic_high,full,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
quartic_edge,none,1.04,0.19290161555386523,0.006745847027530657,0.018112983673442537,0.03203864788499321,0.9679613521150067,1.04,0.3673800029322131
quartic_edge,constant,1.04,0.1118844105197904,0.005616473921869671,0.015315290200465218,0.020785593919246132,0.9792144060807538,0.8171507983611181,0.2920724223260147
quartic_edge,linear,1.04,0.07522039239396575,0.003612117241776409,0.010036148129753543,0.008204299925312427,0.9917957000746875,0.4982009943175034,0.18187810061900814
quartic_edge,affine,1.04,0.020444385020047633,0.0028974973090812824,0.008054247272149876,0.005246106311443667,0.9947538936885563,0.39356441833608036,0.14520652794156896
quartic_edge,quadratic,1.04,0.0016483462403274855,0.0008285395197689891,0.002228225585442347,0.000426000820310084,0.99957399917969,0.10629139631630591,0.041286545827013965
quartic_edge,cubic,1.04,2.5882853176168508e-05,0.00010280659248270181,0.0002584166643928063,6.584294652390043e-06,0.9999934157053477,0.012765496494425543,0.00513198950671386
quartic_edge,full,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
alternating_linear,none,1.04,0.29793828355752017,0.011061037751161653,0.01811298367344254,0.08876783500931863,0.9112321649906813,1.04,0.6127136504918516
alternating_linear,constant,1.04,0.29654703461878523,0.011059989329276935,0.017994419650178166,0.08874252324055855,0.9112574767594414,1.030037684344689,0.6126140415774072
alternating_linear,linear,1.04,0.29667911979267597,0.011055247238593384,0.018170782654384585,0.08868134378976267,0.9113186562102373,1.0504904778663093,0.6124208116590937
alternating_linear,affine,1.04,0.298331863222487,0.01105303173638492,0.018271397367796014,0.08865098587751563,0.9113490141224844,1.0602375504006736,0.6123240524799646
alternating_linear,quadratic,1.04,0.29652662660480283,0.011040311258175178,0.018701596736678677,0.08849287083267407,0.9115071291673259,1.1039984232807447,0.6118452188295458
alternating_linear,cubic,1.04,0.29519359919223725,0.011022057457778704,0.01914450709894518,0.08826926502645613,0.9117307349735437,1.1534386095318705,0.6111742054837762
alternating_linear,full,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
sinusoidal_loop,none,1.04,0.5586304736518255,0.012708235534256337,0.017139650283455786,0.1245593040573694,0.8754406959426305,1.04,0.73019950673921
sinusoidal_loop,constant,1.04,0.09632909557693282,0.0063190048521773136,0.012766720382006026,0.0261320926595549,0.973867907340445,0.6533568535021128,0.3260615610954538
sinusoidal_loop,linear,1.04,0.21868576021469746,0.008849009401473942,0.01705631632336114,0.05358923047842841,0.9464107695215717,0.9477311577510295,0.47056614651779943
sinusoidal_loop,affine,1.04,0.09815443123555904,0.006303864875039562,0.012256558757382465,0.02605326901290764,0.9739467309870923,0.6514082173063661,0.32555910391258897
sinusoidal_loop,quadratic,1.04,0.0003412444473270459,0.0003743015399301615,0.0009991473975255944,8.699939451722416e-05,0.9999130006054828,0.04758985550125962,0.01865532033522193
sinusoidal_loop,cubic,1.04,0.00033889524102339186,0.0003718669641431851,0.0009125641493909669,8.619073684067359e-05,0.9999138092631592,0.045361331441069144,0.018568402763289946
sinusoidal_loop,full,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
mixed_smooth,none,1.04,0.40325782291941686,0.009740757685155057,0.018112983673442537,0.06655419239816768,0.9334458076018324,1.04,0.5278212979274471
mixed_smooth,constant,1.04,0.09171531866343736,0.004917323163833097,0.011436758481267455,0.015565417254687441,0.9844345827453125,0.5758316680047846,0.25128287271239647
mixed_smooth,linear,1.04,0.008734988505760764,0.0013069934962726992,0.0031580434360029886,0.0010588957378332407,0.9989411042621666,0.15093473586892492,0.06510398552934146
mixed_smooth,affine,1.04,0.0038582751162081195,0.0012562603304779314,0.0035313200912144736,0.0009699748240317778,0.9990300251759682,0.16893736543968163,0.062317532369953216
mixed_smooth,quadratic,1.04,0.002633964276683578,0.0010407214686429037,0.0020592152327384154,0.000676842662093221,0.9993231573379069,0.10564911688611997,0.0520428560477914
mixed_smooth,cubic,1.04,6.253912447364525e-05,0.00015989832618891372,0.00041560383998887144,1.587753649918773e-05,0.9999841224635008,0.019789224656670434,0.007969370579540825
mixed_smooth,full,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
rippled_random_like,none,1.04,0.29234073100559177,0.008455105948362194,0.017439036300526355,0.05285532265655042,0.9471446773434494,1.04,0.47386007417172965
rippled_random_like,constant,1.04,0.1237112976608654,0.006263268668948421,0.012983990472861542,0.02617032350763821,0.9738296764923617,0.6972226889612103,0.32718050817714367
rippled_random_like,linear,1.04,0.06679194023637175,0.0052541886686148205,0.011059991079712297,0.017844467642663925,0.9821555323573361,0.5787099343865467,0.26925735768876524
rippled_random_like,affine,1.04,0.06853588222717652,0.005251397448370773,0.011067848527691675,0.017828300147773597,0.9821716998522265,0.5791741531392733,0.2691246946833955
rippled_random_like,quadratic,1.04,0.06368930666300311,0.005069581153220279,0.01026313256221568,0.01659904552360739,0.9834009544763925,0.5323246878519774,0.2593299714507758
rippled_random_like,cubic,1.04,0.032627619040215994,0.0036496300414992854,0.007285324943761367,0.008380451958950376,0.9916195480410495,0.3542344522177053,0.1836171450134473
rippled_random_like,full,1.04,3.37979698348265e-18,7.557455805215939e-19,1.689898491741325e-18,0.0,1.0,0.0,0.0
linear,none,1.08,0.4629387021023157,0.011392604475730518,0.01855677303666091,0.0953799400757341,0.9046200599242661,1.08,0.636520621358379
linear,constant,1.08,0.13557630041163984,0.006142524410720866,0.0105864335719981,0.024534388915099733,0.9754656110849005,0.5418542725803068,0.3156123657247047
linear,linear,1.08,1.0379792328038766e-16,2.6700286668009838e-18,4.545673270032015e-18,4.567458210588582e-33,1.0,2.220446049250313e-16,1.3516594557193143e-16
linear,affine,1.08,1.0569313162921903e-16,2.3507445140420877e-18,4.220551675604901e-18,3.339665408776467e-33,1.0,2.220446049250313e-16,1.1557967656602032e-16
linear,quadratic,1.08,5.455559361548712e-16,1.1643651315456298e-17,1.9921719243753428e-17,8.313324590078156e-32,1.0,8.881784197001252e-16,5.766567294353949e-16
linear,cubic,1.08,2.668458145978201e-16,5.849750261842689e-18,1.0164434435295343e-17,2.0465880673090867e-32,1.0,4.440892098500626e-16,2.861180223131068e-16
linear,full,1.08,6.7528826809678415e-18,8.933224103318019e-19,1.6882206702419604e-18,0.0,1.0,0.0,0.0
quadratic_area,none,1.08,0.3176419791681257,0.00906133452921989,0.01855677303666091,0.059106727977910334,0.9408932720220897,1.08,0.5002021243662745
quadratic_area,constant,1.08,0.14412867023447676,0.006415457496217311,0.013632559626499618,0.026851781609187372,0.9731482183908128,0.7048532394310587,0.33085808627743
quadratic_area,linear,1.08,0.053930568753912236,0.0024698159331636264,0.0053604604229100785,0.003809991354916631,0.9961900086450836,0.25760933734767666,0.12359087087966893
quadratic_area,affine,1.08,0.006689862867322288,0.0016429256934203285,0.0035487334430630386,0.001686699646084745,0.9983133003539153,0.17518744913094036,0.082187933123609
quadratic_area,quadratic,1.08,3.9455877759422566e-16,8.629506011179916e-18,1.4349875697056662e-17,4.554448284695955e-32,1.0,6.661338147750939e-16,4.268230680127753e-16
quadratic_area,cubic,1.08,1.2676378897720308e-16,6.034233863814978e-18,1.4349875697056662e-17,2.0969171890147314e-32,1.0,6.661338147750939e-16,2.8961472262402207e-16
quadratic_area,full,1.08,6.7528826809678415e-18,8.933224103318019e-19,1.6882206702419604e-18,0.0,1.0,0.0,0.0
cubic_high,none,1.08,0.24350491017589462,0.007786979826425522,0.01855677303666091,0.04330738813846672,0.9566926118615334,1.08,0.42799414822418724
cubic_high,constant,1.08,0.13268726339865003,0.0061426418861904525,0.015010210575677311,0.024801238408884634,0.9751987615911155,0.7943359323924406,0.31870837985853345
cubic_high,linear,1.08,0.07273335608647595,0.003372858401954461,0.008445828971748913,0.007128288540265404,0.9928717114597346,0.41305524259070925,0.1693185902401672
cubic_high,affine,1.08,0.015690467134694148,0.002531720978202982,0.006334551324062393,0.004001427989178159,0.9959985720108221,0.30580995851153847,0.12670496468819994
cubic_high,quadratic,1.08,0.000421291151894273,0.0004208333791962471,0.001012892324418563,0.00011032805917556837,0.9998896719408245,0.04993193040971506,0.021008321994129397
cubic_high,cubic,1.08,9.590873221039638e-17,3.676199919422855e-18,1.0164434435295343e-17,6.859088755151694e-33,1.0,4.440892098500626e-16,1.6563923152625037e-16
cubic_high,full,1.08,6.7528826809678415e-18,8.933224103318019e-19,1.6882206702419604e-18,0.0,1.0,0.0,0.0
quartic_edge,none,1.08,0.198263335653761,0.006957807887089756,0.01855677303666091,0.03445684011313094,0.9655431598868691,1.08,0.3817683308517158
quartic_edge,constant,1.08,0.1197980229907581,0.005814462553549728,0.015784070364499286,0.022390622828064064,0.977609377171936,0.8483313284995057,0.3034414030525517
quartic_edge,linear,1.08,0.07944430971090208,0.003748810344284046,0.010402136253341352,0.008847823784220273,0.9911521762157799,0.5171305891876984,0.18893484579722866
quartic_edge,affine,1.08,0.022005768512447198,0.003008267504490399,0.008357645358201465,0.00565826065774459,0.9943417393422557,0.40848380836897724,0.15083065001679866
quartic_edge,quadratic,1.08,0.0017733509128334951,0.0008606083497717459,0.0023161058859030802,0.0004595136977345196,0.9995404863022657,0.11030235095907792,0.042880345779216275
quartic_edge,cubic,1.08,2.7876486665124743e-05,0.00010677203958915226,0.0002686126596375566,7.101170974441968e-06,0.9999928988290256,0.013263582547835131,0.005329619500290964
quartic_edge,full,1.08,6.7528826809678415e-18,8.933224103318019e-19,1.6882206702419604e-18,0.0,1.0,0.0,0.0
alternating_linear,none,1.08,0.3157908253058138,0.011392604475730518,0.01855677303666091,0.0953799400757341,0.9046200599242661,1.08,0.636520621358379
alternating_linear,constant,1.08,0.31431182932071833,0.01139158486270787,0.01844156638683193,0.09535295406728982,0.9046470459327103,1.0696756145336974,0.6364168398619557
alternating_linear,linear,1.08,0.31443508024413075,0.011386618045106928,0.01860811296303767,0.09528666950186447,0.9047133304981356,1.0909292654822087,0.6362157470589311
alternating_linear,affine,1.08,0.31618895781732975,0.011384322499608081,0.01870524815798598,0.09525381665700466,0.9047461833429955,1.101058025584596,0.6361150464398239
alternating_linear,quadratic,1.08,0.3141674501097626,0.011371029078068175,0.019117421990385502,0.09508216250492785,0.9049178374950723,1.1465160929040887,0.6356168668612752
alternating_linear,cubic,1.08,0.3127197002018229,0.011351940068618043,0.019535443464429918,0.09483929784397332,0.9051607021560268,1.1978627944114477,0.6349188316384283
alternating_linear,full,1.08,6.7528826809678415e-18,8.933224103318019e-19,1.6882206702419604e-18,0.0,1.0,0.0,0.0
sinusoidal_loop,none,1.08,0.5727984841703944,0.013052007151159227,0.01752510599230295,0.13358848037562587,0.8664115196243742,1.08,0.7582219390143281
sinusoidal_loop,constant,1.08,0.1032748048417922,0.006545797548525777,0.013203932181097342,0.028148008358290875,0.9718519916417092,0.6784030001195737,0.3386294113502388
sinusoidal_loop,linear,1.08,0.22967103113290085,0.009144987424161222,0.01751588467754393,0.057659527085024115,0.942340472914976,0.9835813661081951,0.4887279924791575
sinusoidal_loop,affine,1.08,0.10521774020058126,0.006529645482759281,0.012676324478575002,0.02806094167522572,0.9719390583247743,0.6768194276024944,0.3380937631065686
sinusoidal_loop,quadratic,1.08,0.00036750301669148525,0.0003887898331583177,0.0010391937813730267,9.384042431137763e-05,0.9999061595756886,0.04941042849296564,0.01937495581891177
sinusoidal_loop,cubic,1.08,0.0003649998370088874,0.0003862023067417876,0.0009485303486799479,9.295533765021263e-05,0.9999070446623498,0.047131682899237144,0.01928335219879661
sinusoidal_loop,full,1.08,6.7528826809678415e-18,8.933224103318019e-19,1.6882206702419604e-18,0.0,1.0,0.0,0.0
mixed_smooth,none,1.08,0.41434974654226187,0.010051106862221049,0.01855677303666091,0.07157316126264074,0.9284268387373593,1.08,0.5483417285308931
mixed_smooth,constant,1.08,0.09826439199062514,0.0050974902479937806,0.011841413070261937,0.016774905159371523,0.9832250948406286,0.5977611475142377,0.26100639915807206
mixed_smooth,linear,1.08,0.009003264957800381,0.0013576328818994466,0.003283905144216618,0.0011422636566888777,0.9988577363433114,0.15671664812994968,0.06762013688782854
mixed_smooth,affine,1.08,0.004161670961717423,0.0013053216846368653,0.00367095969705762,0.0010466837314016101,0.9989533162685984,0.1753692038912631,0.06473711934160478
mixed_smooth,quadratic,1.08,0.0028342926808374545,0.0010807194302296945,0.002139990833051108,0.000729903675306439,0.9992700963246937,0.10977820175218325,0.05404516865028156
mixed_smooth,cubic,1.08,6.73749193507004e-05,0.00016608768659387855,0.0004322558246646786,1.7125993616538514e-05,0.9999828740063836,0.02054550219767437,0.008276763473380805
mixed_smooth,full,1.08,6.7528826809678415e-18,8.933224103318019e-19,1.6882206702419604e-18,0.0,1.0,0.0,0.0
rippled_random_like,none,1.08,0.2998997937051627,0.00870190182787749,0.017841746881625615,0.056757274810002346,0.9432427251899979,1.08,0.4922004377860327
rippled_random_like,constant,1.08,0.1324708744413634,0.006481995643956254,0.013398231518070328,0.02817494812091584,0.9718250518790843,0.7238908222570448,0.3397756973122099
rippled_random_like,linear,1.08,0.07172805364366984,0.005445581868099409,0.011439879913865181,0.01922903138742716,0.980770968612573,0.6010382545321806,0.27967961364574956
rippled_random_like,affine,1.08,0.07362219895266985,0.005442680438557852,0.011447899824326086,0.01921146515636408,0.9807885348436362,0.6015190161613355,0.27953977049775175
rippled_random_like,quadratic,1.08,0.06840250482572048,0.005255079815873356,0.010620794201134045,0.017886034594774478,0.9821139654052257,0.5527266538963913,0.2693307191472452
rippled_random_like,cubic,1.08,0.03510855816834059,0.0037880625950272267,0.007566274226398012,0.009036866746577043,0.9909631332534232,0.367846057160117,0.19071578449537113
rippled_random_like,full,1.08,6.7528826809678415e-18,8.933224103318019e-19,1.6882206702419604e-18,0.0,1.0,0.0,0.0
linear,none,1.12,0.4737953203184043,0.011713841323685588,0.018972223563776935,0.10218611705355118,0.8978138829464489,1.12,0.6603448583410554
linear,constant,1.12,0.1447559656773702,0.006356708983800076,0.010954024550985616,0.026359721674774416,0.9736402783252257,0.5621958757969217,0.3273266727614934
linear,linear,1.12,1.6865461770996574e-18,7.91060276873819e-19,1.6865461770996574e-18,0.0,1.0000000000000002,0.0,0.0
linear,affine,1.12,2.163469219780102e-16,4.844893844022165e-18,9.834169627103344e-18,1.4143714224923855e-32,1.0000000000000002,4.440892098500626e-16,2.3785469703097185e-16
linear,quadratic,1.12,7.735738414590644e-16,1.632362983295647e-17,2.4323714879882344e-17,1.6399361464120062e-31,1.0000000000000002,1.1102230246251565e-15,8.099225015795045e-16
linear,cubic,1.12,4.2995641400190714e-16,9.11458059162985e-18,1.1805823239697602e-17,5.111345524975498e-32,1.0000000000000002,6.106226635438361e-16,4.521657008210816e-16
linear,full,1.12,1.6865461770996574e-18,7.91060276873819e-19,1.6865461770996574e-18,0.0,1.0000000000000002,0.0,0.0
quadratic_area,none,1.12,0.3254851009158027,0.009325771442891435,0.018972223563776935,0.06336166416135558,0.9366383358386446,1.12,0.5190055391767768
quadratic_area,constant,1.12,0.15384694753268569,0.006637273441752392,0.01406664885546914,0.02885102769430126,0.971148972305699,0.730664882198689,0.34319807071546327
quadratic_area,linear,1.12,0.05648032677452003,0.002561058958068352,0.005561041065753239,0.0040977319352192175,0.9959022680647809,0.2669936827582714,0.12818383829433572
quadratic_area,affine,1.12,0.007190117635277058,0.0017036700165804985,0.0036828782616470813,0.0018139783402364087,0.9981860216597638,0.1817659644514186,0.08523633476045107
quadratic_area,quadratic,1.12,4.258649519887904e-16,9.477539916820082e-18,1.4335642505347088e-17,5.552715786417788e-32,1.0000000000000002,6.661338147750939e-16,4.712840241899904e-16
quadratic_area,cubic,1.12,2.1164815468345917e-16,5.063625574154654e-18,1.079916470413653e-17,1.429693578977167e-32,1.0000000000000002,4.440892098500626e-16,2.3913958927598474e-16
quadratic_area,full,1.12,1.6865461770996574e-18,7.91060276873819e-19,1.6865461770996574e-18,0.0,1.0000000000000002,0.0,0.0
cubic_high,none,1.12,0.24970352017550715,0.008017015531357093,0.018972223563776935,0.04643594159916198,0.9535640584008381,1.12,0.4441212783350241
cubic_high,constant,1.12,0.14163740852972273,0.006352234077606437,0.015460926760877538,0.026644847326324134,0.973355152673676,0.823477397313776,0.33063281138768363
cubic_high,linear,1.12,0.07650724088075463,0.003496579838809892,0.008751041625399936,0.007666608523112378,0.9923333914768877,0.42813651946587983,0.17563135618738895
cubic_high,affine,1.12,0.01685099555885599,0.002625206657994479,0.006569273754512199,0.00430380261017196,0.9956961973898282,0.31694636916880103,0.1314199992338203
cubic_high,quadratic,1.12,0.00045150050107953303,0.00043646240452153593,0.0010514369667084464,0.0001186623552770838,0.999881337644723,0.051808095397323055,0.021787441947250224
cubic_high,cubic,1.12,1.4724928219354187e-16,3.8512603155452965e-18,1.0799164704136528e-17,8.445932846119482e-33,1.0000000000000002,4.440892098500626e-16,1.8380351298187401e-16
cubic_high,full,1.12,1.6865461770996574e-18,7.91060276873819e-19,1.6865461770996574e-18,0.0,1.0000000000000002,0.0,0.0
quartic_edge,none,1.12,0.2034043721021841,0.007164358290764656,0.018972223563776935,0.03695008398563403,0.9630499160143661,1.12,0.3961750821165011
quartic_edge,constant,1.12,0.1278811088968583,0.006010301095875041,0.016238756061486403,0.02405163116158931,0.9759483688384109,0.8794939734855565,0.31481986420848695
quartic_edge,linear,1.12,0.0837749994431859,0.0038851504485935243,0.010765298174797863,0.009515423167175734,0.9904845768328245,0.5360438404641309,0.1959958924728246
quartic_edge,affine,1.12,0.023619290687658143,0.003118894006869731,0.008659885686897939,0.006085966207592533,0.9939140337924075,0.4233878576870981,0.15645749519059723
quartic_edge,quadratic,1.12,0.0019024031039778073,0.0008926892661561018,0.00240412638724003,0.0004943027221487762,0.9995056972778514,0.11430789279142983,0.04447454120672101
quartic_edge,cubic,1.12,2.993975807870939e-05,0.00011073823965285237,0.00027882676986665104,7.637616058246983e-06,0.999992362383942,0.013762183388485371,0.005527264189554988
quartic_edge,full,1.12,1.6865461770996574e-18,7.91060276873819e-19,1.6865461770996574e-18,0.0,1.0000000000000002,0.0,0.0
alternating_linear,none,1.12,0.33356102741536303,0.011713841323685588,0.018972223563776928,0.10218611705355118,0.8978138829464489,1.12,0.6603448583410554
alternating_linear,constant,1.12,0.33199257565204193,0.011712857342522545,0.018861213092777253,0.10215744404772473,0.8978425559522755,1.1093150640031477,0.6602368792000324
alternating_linear,linear,1.12,0.3321049911875077,0.01170766618899243,0.01901629290125081,0.10208582567768885,0.8979141743223114,1.1313705405975016,0.6600278927736312
alternating_linear,affine,1.12,0.3339597228281449,0.011705295818436995,0.019109199633573805,0.10205037450995127,0.897949625490049,1.141881468016916,0.6599232348438188
alternating_linear,quadratic,1.12,0.3317069887426572,0.011691447412866584,0.019499892859131222,0.10186454238878877,0.8981354576112114,1.1890376991829847,0.6594056427706191
alternating_linear,cubic,1.12,0.3301437127923663,0.011671548840432856,0.019888936700174158,0.10160149694092435,0.8983985030590758,1.2422912462388898,0.6586804988044457
alternating_linear,full,1.12,1.6865461770996574e-18,7.91060276873819e-19,1.6865461770996574e-18,0.0,1.0000000000000002,0.0,0.0
sinusoidal_loop,none,1.12,0.586214110366265,0.013380880643462276,0.017882428964939613,0.14285023729833127,0.8571497627016688,1.12,0.7862398891530017
sinusoidal_loop,constant,1.12,0.11039434891133423,0.006770754234065996,0.013634181136140323,0.03023479283529742,0.9697652071647026,0.7034431719923094,0.3511991843280997
sinusoidal_loop,linear,1.12,0.24078018102360182,0.009436098186592584,0.01795390332689498,0.061862979416624504,0.9381370205833757,1.0193892334918264,0.5068941127356633
sinusoidal_loop,affine,1.12,0.11245365951236766,0.006753564466451753,0.013089900647333461,0.03013892720235568,0.9698610727976444,0.7022564446699301,0.35062916876750955
sinusoidal_loop,quadratic,1.12,0.00039467219550902715,0.00040328494863289886,0.0010793549066038118,0.00010094180180807925,0.9998990581981921,0.0512303117933747,0.020094742826861103
sinusoidal_loop,cubic,1.12,0.0003920166133855001,0.0004005396168500707,0.0009845567846564673,9.997585979768706e-05,0.9999000241402025,0.04890389521441012,0.019998346967552382
sinusoidal_loop,full,1.12,1.6865461770996574e-18,7.91060276873819e-19,1.6865461770996574e-18,0.0,1.0000000000000002,0.0,0.0
mixed_smooth,none,1.12,0.4249850055849521,0.010354301829091023,0.018972223563776935,0.07674896277961138,0.9232510372203888,1.12,0.5688778839580256
mixed_smooth,constant,1.12,0.1049646232733651,0.005276556631547685,0.012241421635938896,0.018028025361732328,0.9819719746382679,0.6196749351006718,0.27073395850916804
mixed_smooth,linear,1.12,0.009264909384563468,0.0014082935524203275,0.003410039692134697,0.0012288133188394345,0.9987711866811606,0.16249692097988055,0.07013715826044659
mixed_smooth,affine,1.12,0.0044765352675095295,0.0013544281863881852,0.003810813341502591,0.0011263566740171177,0.9988736433259829,0.18179640604194547,0.06715831639279786
mixed_smooth,quadratic,1.12,0.003041231575372327,0.0011207116810999852,0.002220865779218995,0.000784964607063845,0.9992150353929363,0.11391203986489074,0.05604749911807606
